season,weekday,guests,nights,stars,dist_center,breakfast,early_book,cancel_days,price
1,6,1,13,4,5.76,0,117,26,2805.64
4,1,6,14,4,4.79,0,271,26,3627.56
1,2,5,11,5,2.83,1,79,-1,5256.34
4,4,3,6,4,4.2,0,341,-1,3588.27
2,3,4,16,4,7.68,0,74,-1,3289.84
3,6,3,15,4,12.61,1,186,22,5742.26
1,5,5,16,3,4.48,0,40,-1,2582.6
4,6,6,13,4,2.62,1,245,-1,4945.36
1,3,1,12,4,4.3,1,315,-1,3241.05
4,3,5,18,3,1.78,1,57,27,4122.47
1,5,6,18,3,13.92,1,229,26,3315.55
4,5,4,14,4,13.13,1,111,-1,4346.32
4,0,5,2,3,4.83,0,203,-1,2501.44
2,3,3,2,3,3.93,0,39,-1,1904.2
4,4,2,3,4,13.61,0,57,8,1858.88
2,4,3,8,4,0.33,0,188,-1,3306.83
4,1,4,11,5,9.13,0,172,-1,4524.01
3,6,1,12,4,13.77,0,76,0,3264.26
3,5,5,4,4,7.78,1,47,-1,6078.38
3,0,1,9,4,0.34,1,89,-1,5128.78
4,4,4,17,3,3.52,0,10,-1,2415.75
2,2,5,16,3,13.86,0,55,8,1500.0
2,0,6,17,4,0.55,1,278,3,4482.81
4,0,6,15,4,6.1,1,32,-1,3888.05
3,4,3,20,4,11.91,0,179,5,3370.79
3,2,3,7,4,12.62,0,115,9,3190.55
2,1,4,10,3,7.32,0,27,22,1500.0
3,4,6,4,4,3.72,0,114,2,4084.7
1,2,5,14,4,9.12,1,219,16,3044.62
2,0,6,14,4,4.18,0,225,-1,2801.84
3,2,3,14,4,4.05,0,242,-1,4802.91
2,0,4,14,5,12.17,0,178,-1,3622.98
1,6,6,20,5,2.57,1,307,-1,6590.74
2,4,4,18,,0.38,0,199,-1,5763.07
2,5,6,15,3,5.25,0,264,-1,2264.07
2,4,1,19,3,7.52,1,273,-1,3076.69
2,6,6,13,3,10.66,1,193,-1,2603.12
1,3,3,12,3,11.78,1,81,-1,2382.34
4,3,5,19,4,10.05,0,167,-1,3211.26
2,3,3,19,4,9.51,1,65,-1,3612.51
2,4,3,20,4,10.09,0,21,-1,1927.8
3,1,3,2,5,4.29,0,335,-1,6437.33
2,4,4,21,5,5.92,0,100,0,3671.99
3,6,2,3,3,9.36,0,351,12,3987.54
4,6,2,10,5,1.26,0,329,-1,5622.25
1,5,1,5,,4.64,1,360,-1,3807.43
1,2,3,12,4,6.27,0,175,-1,2731.84
4,4,2,7,4,8.14,1,271,26,4286.27
1,4,1,9,3,7.45,1,48,18,2185.14
4,0,4,2,5,10.86,1,353,18,5264.83
4,6,3,10,4,7.26,1,100,-1,4323.05
4,0,5,6,5,13.59,1,62,-1,5292.97
1,0,4,12,5,5.89,1,311,-1,4603.49
3,4,1,6,4,8.02,1,353,-1,5342.4
4,1,4,3,3,0.35,0,363,18,2770.92
2,2,5,10,3,4.86,0,332,-1,3654.61
1,2,4,9,,13.04,0,36,12,2405.72
4,6,1,20,3,5.2,1,206,-1,3782.91
4,5,5,5,,4.02,0,221,-1,4986.47
2,6,5,3,3,8.29,0,222,7,3324.15
3,1,4,5,5,1.46,0,348,-1,5761.66
3,1,5,8,4,8.11,1,353,-1,4901.29
3,2,4,8,3,4.76,1,31,18,3613.64
4,3,3,14,4,5.93,1,363,-1,4286.74
4,0,5,17,4,11.93,1,150,14,3262.42
4,0,4,11,4,10.03,0,73,22,2378.48
1,2,3,16,4,6.86,0,71,-1,2171.81
2,6,5,6,3,8.79,0,276,-1,2108.54
4,1,3,11,4,11.57,0,202,16,3314.66
2,6,6,10,4,11.26,0,102,-1,3879.93
2,5,5,9,4,3.02,1,174,17,3994.91
3,3,6,15,,4.72,0,210,-1,6361.72
1,2,1,7,3,5.42,0,252,-1,2477.64
4,0,1,18,3,3.06,1,353,28,3300.47
3,4,4,1,4,0.48,0,317,-1,4356.55
3,6,2,15,5,2.86,0,293,-1,7595.26
4,1,6,2,4,12.18,0,353,-1,2792.96
2,4,6,2,3,8.33,0,365,-1,2043.38
3,5,1,10,3,5.32,1,153,-1,4534.63
2,2,6,20,,9.24,0,295,-1,2076.29
1,6,2,15,,11.18,1,143,-1,3931.47
2,0,3,10,4,5.51,1,18,-1,3627.9
1,6,3,19,4,7.15,0,28,7,3488.62
2,3,2,13,3,1.24,0,364,-1,2533.54
3,4,6,11,3,9.08,1,188,-1,4298.68
3,3,6,2,4,5.54,0,163,-1,3450.93
1,5,6,21,5,6.67,0,340,-1,5928.56
4,0,4,13,4,6.51,1,265,6,3880.29
1,4,5,21,5,9.6,0,174,-1,4187.1
1,5,2,1,4,8.72,1,171,-1,3941.26
2,3,2,5,3,6.5,0,115,-1,1500.0
2,3,2,21,3,0.55,0,363,-1,2214.17
1,4,2,7,4,9.43,1,250,18,3395.26
3,0,2,13,4,13.23,0,6,0,3735.25
2,3,6,13,4,11.61,0,196,-1,3269.14
4,2,4,20,4,14.73,1,274,15,4013.97
2,5,1,21,4,2.34,0,365,-1,3727.82
2,4,6,6,3,3.57,0,32,-1,2819.29
4,1,6,20,5,8.23,0,151,25,3839.17
1,1,5,12,4,3.77,0,22,25,2277.29
4,0,1,8,4,0.81,1,254,-1,4226.05
1,2,2,9,4,6.21,0,85,-1,2840.71
1,3,1,18,4,4.53,1,355,-1,3205.95
1,1,4,11,3,4.18,0,180,-1,1615.56
4,0,3,20,4,14.31,1,365,-1,3066.91
1,5,6,11,4,3.81,0,148,-1,3462.43
3,2,1,15,4,2.2,1,337,-1,4421.14
4,2,5,9,3,2.14,1,101,-1,2711.49
3,6,4,3,3,12.15,0,90,-1,3489.27
1,0,3,17,3,10.81,0,36,-1,1500.0
2,0,4,17,,2.2,0,48,-1,3632.79
1,6,2,3,5,3.53,1,38,11,5925.22
3,3,3,19,,11.29,1,29,25,4048.4
3,0,5,9,,4.34,1,42,10,4812.26
4,6,3,17,,14.73,1,205,-1,4605.86
2,3,5,18,,8.25,0,225,-1,2817.14
4,3,2,15,3,3.12,0,31,10,2265.97
3,4,5,1,3,12.92,1,125,-1,3727.68
1,2,4,10,3,5.0,0,94,-1,1500.0
2,5,1,8,5,4.55,0,1,-1,5000.88
1,2,4,10,4,5.11,0,302,-1,3945.87
1,2,6,2,3,11.59,0,98,5,1500.0
2,4,4,19,,2.85,0,22,15,1950.89
4,3,3,14,3,5.91,1,340,-1,3503.91
1,3,2,8,3,0.75,0,217,-1,2840.18
3,0,6,19,4,12.45,0,221,-1,4679.44
1,4,6,1,4,5.31,0,296,15,2490.21
2,0,6,16,4,3.95,1,297,21,3366.07
2,4,1,15,4,8.82,0,71,6,3422.3
2,0,5,20,,10.66,0,166,9,2368.41
4,1,3,5,3,12.25,1,224,-1,2959.18
1,6,2,3,4,5.41,0,137,-1,3934.45
4,2,1,17,4,12.24,0,209,-1,4010.37
4,2,4,10,3,7.13,0,111,25,1691.15
2,5,2,5,4,1.79,0,227,2,4139.33
2,6,6,11,5,12.74,0,232,-1,4944.97
4,3,2,6,3,8.35,1,49,-1,3912.87
1,5,2,4,,9.16,0,330,-1,4852.13
3,1,4,7,,14.08,1,235,-1,3119.04
4,5,5,19,4,8.52,1,256,-1,5657.4
1,2,3,7,4,0.38,0,199,20,4612.86
2,3,6,14,4,13.1,0,196,16,3241.26
2,1,5,17,3,4.49,1,0,-1,1500.0
1,2,1,17,,7.68,0,282,0,2425.14
3,6,6,13,5,3.31,1,364,-1,6996.43
2,0,3,1,3,4.67,1,188,-1,3583.96
2,4,1,2,5,10.39,0,124,-1,3941.22
2,1,4,18,4,6.61,0,175,14,2818.69
1,3,5,4,5,9.52,0,278,-1,4163.46
4,5,6,13,3,12.41,0,364,17,2313.91
2,6,2,1,4,5.31,0,138,3,3170.76
4,5,3,4,3,8.65,1,355,-1,4648.37
3,1,6,2,5,11.73,0,101,-1,5393.04
2,6,2,4,4,10.81,1,286,-1,3139.45
2,3,6,16,4,8.24,0,310,-1,3219.42
3,1,1,4,3,5.94,1,317,-1,3963.45
2,3,2,9,,6.29,1,146,-1,4659.17
4,5,2,17,4,6.67,1,351,-1,4645.89
1,2,6,21,4,5.43,0,295,-1,2447.35
4,6,4,20,,10.58,0,357,-1,3736.85
1,0,4,21,,2.14,0,272,13,5790.22
1,2,5,2,4,14.52,0,354,9,3018.86
4,0,1,3,3,11.75,1,11,-1,2760.09
4,5,4,15,,4.68,0,142,27,5469.59
4,6,6,7,4,0.93,1,166,-1,4801.46
4,2,4,4,4,10.76,1,268,26,4607.89
3,2,5,12,3,11.1,0,93,1,3002.56
2,1,3,1,5,14.47,0,105,-1,3915.18
1,4,5,17,3,4.03,0,274,-1,2373.65
4,5,2,4,4,1.52,0,200,-1,3908.67
4,3,2,4,5,13.75,1,312,23,5048.5
4,5,4,9,3,4.1,1,91,-1,2979.46
3,3,4,21,5,10.91,0,235,-1,4367.28
4,6,5,10,4,1.19,0,59,-1,3495.52
4,3,5,19,4,11.48,0,234,16,3204.35
4,0,6,19,4,2.17,0,183,10,4352.93
2,3,1,15,4,10.53,0,359,-1,2947.53
3,3,6,17,,8.13,1,232,-1,4128.04
4,1,2,7,3,14.35,0,126,-1,2291.78
1,2,6,3,5,0.84,0,100,25,5388.12
1,5,5,5,,4.59,0,134,-1,2943.11
1,5,6,16,5,1.32,1,232,19,5661.8
3,6,3,7,3,13.22,0,67,-1,3614.48
3,6,1,16,4,9.03,0,86,-1,5552.0
1,3,5,9,,8.16,0,235,4,4745.55
4,4,4,1,3,2.23,0,107,8,2008.42
3,5,6,3,5,7.49,0,136,-1,6577.65
1,6,5,8,4,6.16,1,264,7,4972.33
1,3,4,18,4,4.94,0,332,9,3562.07
4,6,4,18,,11.65,1,62,-1,4584.25
2,0,2,19,,1.2,1,229,-1,3226.03
3,0,2,7,4,9.81,1,237,-1,4316.48
4,6,5,20,4,12.4,0,348,23,4035.72
1,0,5,6,,13.64,1,246,-1,4051.94
1,6,3,11,3,11.26,1,158,-1,3029.82
4,3,1,5,5,4.45,0,37,-1,4785.36
3,1,1,12,5,9.13,1,243,29,6022.4
2,4,5,1,4,2.38,0,6,-1,3274.99
2,3,2,19,4,2.02,0,359,14,3789.49
1,1,6,11,4,9.69,0,76,-1,2347.99
3,1,3,15,4,12.81,1,256,-1,4551.95
2,5,1,16,4,1.29,1,36,-1,3979.01
3,3,5,3,5,1.86,1,349,-1,6157.67
3,3,2,11,,8.61,0,65,-1,2267.23
1,6,2,11,4,3.51,0,99,1,4011.54
2,1,2,10,5,9.29,0,331,-1,3678.53
4,1,6,2,4,3.45,1,260,-1,4582.8
1,1,4,20,,2.01,0,311,19,3568.68
2,6,6,5,,8.32,0,41,-1,3720.42
2,5,2,8,3,12.97,1,48,11,2439.76
2,3,5,13,5,10.37,1,301,-1,4946.92
2,1,3,15,,12.34,1,70,-1,2754.0
2,0,6,2,4,4.22,0,245,-1,2861.55
3,3,5,12,3,13.32,1,1,-1,2771.97
1,6,2,8,,5.84,1,322,27,4287.93
3,5,3,21,4,12.83,1,61,-1,5921.43
4,0,1,19,3,7.23,1,335,3,3304.26
2,6,1,1,,4.24,1,26,-1,3499.82
1,2,5,8,4,4.13,0,341,-1,2939.07
2,3,3,10,3,8.64,0,66,-1,1500.0
1,2,5,13,4,1.46,1,144,-1,3694.16
3,6,3,5,4,13.97,0,213,-1,4131.97
1,6,3,9,,4.29,0,326,-1,3404.38
4,6,5,10,4,5.23,1,56,-1,5925.61
4,1,3,14,,3.73,0,285,-1,3692.8
1,5,6,11,3,0.34,0,210,15,2969.02
1,1,2,14,4,10.48,0,192,-1,3304.13
1,5,3,3,4,8.98,0,113,-1,2816.54
1,4,6,21,5,12.2,1,121,-1,5004.14
4,1,3,16,3,0.9,1,359,-1,2789.45
2,2,6,20,4,13.95,1,102,16,4152.46
1,5,5,17,3,5.16,1,154,-1,2091.52
1,1,1,5,4,13.72,0,73,-1,1968.34
4,3,4,7,4,1.87,0,353,0,3910.67
4,6,3,17,4,11.24,1,174,-1,4598.22
3,5,4,20,4,8.82,1,13,-1,5111.99
1,5,3,11,5,5.57,0,166,-1,5653.62
3,1,5,12,4,1.46,1,54,18,4395.27
4,4,5,2,5,9.19,1,25,-1,4491.86
4,1,6,19,3,0.69,0,43,-1,1808.5
2,2,3,5,4,7.67,0,68,-1,2722.28
1,2,5,11,,9.18,0,37,-1,2470.61
3,5,5,19,4,11.07,0,335,16,4439.97
4,5,3,7,3,14.87,1,11,26,3141.25
4,1,6,21,5,4.12,1,104,-1,4714.1
3,2,6,6,3,5.04,1,243,-1,4188.01
2,2,6,11,3,5.31,1,363,-1,2999.09
4,4,6,14,,11.05,1,272,-1,3206.98
1,3,1,4,4,14.0,0,280,3,2401.11
4,4,3,8,,14.62,1,191,-1,4336.39
1,0,1,9,4,14.2,1,87,29,2556.75
3,6,5,2,4,13.23,1,138,5,4869.38
1,4,1,11,4,14.87,0,145,-1,3425.01
3,1,6,20,4,5.83,0,163,21,4728.85
1,3,5,7,5,14.24,0,258,27,3890.12
3,1,1,4,5,11.49,1,338,11,6540.11
1,6,1,14,4,2.78,0,325,5,2761.9
2,0,3,1,3,0.97,0,86,-1,1613.11
1,3,1,12,5,3.45,1,326,0,4973.07
1,5,5,19,,11.75,0,363,-1,2254.43
2,2,6,5,3,9.59,0,238,22,1500.0
4,4,3,8,3,3.6,1,264,-1,3405.72
4,1,1,11,3,11.21,0,193,-1,2083.73
1,0,3,4,,2.38,0,127,-1,4307.79
2,2,4,15,4,12.38,0,121,-1,2190.42
1,4,3,20,5,11.97,0,243,-1,3955.01
3,2,6,12,3,14.6,0,46,-1,3086.39
3,4,4,20,4,2.51,1,319,-1,5504.26
1,5,4,21,5,13.63,0,364,9,5298.11
4,3,3,10,5,5.31,0,111,-1,4734.18
4,2,5,16,4,6.42,0,302,-1,3477.38
1,2,6,8,3,7.19,0,74,-1,1500.0
1,2,5,20,,9.52,0,297,-1,3241.87
3,3,6,8,,14.92,0,304,-1,3660.68
4,0,6,6,4,9.12,0,29,-1,3097.98
1,4,5,3,4,13.92,0,7,-1,2256.98
3,5,2,8,4,4.05,0,340,-1,4881.24
4,2,4,10,,6.16,0,7,-1,3057.99
2,6,3,5,4,7.72,1,238,15,4073.13
3,3,5,11,3,5.05,0,190,-1,4024.87
4,0,5,4,4,14.66,0,127,-1,2896.06
4,4,3,17,4,10.97,0,10,-1,3316.07
3,3,4,3,3,7.34,0,255,-1,2665.01
2,5,3,18,4,11.34,0,232,-1,3077.55
3,5,6,8,3,7.17,0,185,-1,4853.23
4,4,2,12,4,0.55,1,120,-1,3545.41
1,2,6,21,,8.28,1,166,2,4658.75
1,5,2,16,3,9.49,0,143,-1,2022.12
3,0,3,14,4,14.72,0,326,14,4458.8
4,3,6,21,4,0.9,0,351,9,3586.35
1,0,4,16,3,7.83,1,100,-1,2045.85
4,2,6,4,5,1.74,0,21,-1,4512.3
3,0,5,1,,2.49,0,198,-1,4463.5
1,0,2,1,5,9.27,0,268,-1,4761.53
4,1,2,15,3,3.7,1,81,-1,2783.14
1,0,4,20,3,11.31,0,169,-1,1500.0
3,4,2,20,4,7.86,0,12,10,4477.37
4,3,2,3,4,3.51,1,196,19,3751.11
1,1,4,14,5,7.56,0,94,29,4241.73
3,3,6,9,3,0.31,0,266,-1,3613.66
1,3,3,19,4,12.98,1,318,-1,3695.35
1,2,6,8,3,0.49,1,357,16,3502.53
2,2,5,2,5,0.4,1,50,-1,5014.16
2,1,5,4,4,9.29,0,187,-1,1500.0
3,5,2,1,4,14.61,1,302,-1,5227.5
2,6,5,11,3,12.88,1,3,-1,2409.42
3,2,3,5,4,4.0,0,262,-1,4540.95
2,6,2,2,3,3.19,0,342,-1,3361.18
1,2,5,13,3,9.5,1,30,-1,1753.79
3,2,1,17,,12.39,0,117,-1,3822.3
3,3,1,17,5,5.62,0,208,-1,6177.25
1,1,1,18,5,6.66,0,201,-1,4707.0
3,3,1,21,4,2.0,0,85,-1,4571.73
3,4,6,9,4,2.55,1,29,-1,4450.64
2,3,1,6,,8.65,0,156,-1,4587.69
3,6,2,20,,1.81,0,208,24,5613.02
4,6,4,3,4,3.27,1,42,19,3707.27
1,4,6,8,5,3.75,1,84,-1,4282.88
2,0,4,3,3,6.83,1,175,-1,2090.86
2,0,2,1,3,0.97,0,230,-1,2440.72
4,4,2,20,,7.65,0,359,-1,3821.31
1,4,3,13,3,13.95,0,149,-1,2148.35
1,3,6,21,4,0.66,0,318,-1,3218.4
2,4,4,5,4,9.58,0,259,-1,2847.22
3,1,1,16,4,12.59,1,345,18,4057.58
2,0,2,21,5,4.89,0,2,-1,4354.77
1,0,1,16,3,2.23,0,336,-1,2365.69
4,5,4,12,4,0.94,1,234,-1,5497.35
2,4,6,13,3,9.77,0,338,-1,2250.05
1,2,5,4,4,8.42,0,81,-1,2720.21
2,2,5,9,4,3.67,0,251,0,3296.3
3,4,2,16,4,12.52,0,306,-1,4273.15
2,1,3,1,3,11.11,1,153,-1,1885.08
2,2,1,5,4,4.36,1,290,-1,3757.29
1,5,2,21,,11.37,0,335,-1,3297.19
1,6,3,5,3,3.9,0,270,2,2287.08
1,4,1,19,4,10.23,0,173,-1,2096.47
2,1,4,9,4,2.04,1,23,-1,3483.91
3,1,5,8,5,10.48,1,1,-1,6220.8
4,3,3,19,5,3.81,0,186,-1,5593.38
4,1,1,18,4,8.72,1,163,-1,4702.16
1,2,2,15,5,2.84,0,44,11,4551.59
1,6,1,4,4,10.97,0,350,-1,3051.82
2,2,2,15,,1.19,0,93,-1,4199.08
4,4,5,13,3,2.73,1,203,4,3766.26
1,6,5,18,,3.01,0,122,-1,4123.08
3,4,1,20,4,0.91,1,36,-1,5115.04
3,1,1,5,4,11.25,0,117,-1,3404.3
1,5,2,18,3,14.72,1,340,-1,3229.08
1,0,2,8,4,11.74,0,139,2,2398.82
4,6,3,1,4,12.95,0,121,-1,3780.6
4,3,3,19,3,0.39,0,231,17,3821.42
2,0,3,17,4,2.03,1,228,-1,3540.66
4,1,1,2,4,8.52,1,227,-1,2980.69
3,1,6,19,5,14.67,0,327,-1,5965.72
3,0,6,16,4,10.01,0,218,-1,3733.53
1,3,6,18,5,5.8,1,154,-1,3897.38
4,6,6,2,,2.45,0,355,24,6352.79
2,6,3,6,4,2.55,1,6,-1,4206.64
3,0,1,7,4,5.63,1,2,-1,4393.9
3,4,6,6,3,10.79,0,3,27,3137.16
2,2,5,6,5,0.77,1,215,-1,5775.13
2,5,4,9,3,12.83,1,263,-1,3770.94
3,4,5,8,4,14.14,0,44,-1,4121.34
3,6,1,21,4,13.37,0,204,-1,4481.43
2,2,1,9,5,13.72,0,200,29,3331.5
3,5,4,12,,0.53,1,249,-1,6466.93
1,5,2,18,5,14.67,1,211,28,5071.72
1,5,2,6,3,5.69,0,132,-1,2008.97
2,1,2,4,3,13.08,0,173,-1,1502.77
4,5,3,7,4,3.05,0,68,-1,3981.31
2,3,2,18,5,6.86,1,290,-1,4931.56
2,0,3,20,4,0.95,0,142,1,2862.59
4,6,3,5,5,0.89,1,16,19,6953.35
4,3,2,18,4,14.17,0,331,-1,3552.76
4,0,2,10,4,12.22,0,247,-1,2805.2
1,4,4,8,4,8.09,0,227,27,2854.99
3,4,6,1,4,8.02,0,170,-1,4295.86
1,0,4,15,3,11.31,1,334,-1,1861.38
3,3,3,3,5,5.32,1,205,-1,7088.13
1,0,4,15,5,11.5,1,90,17,3808.19
3,5,3,14,,7.43,1,113,-1,5783.74
1,1,1,1,,9.68,0,21,-1,1944.34
4,6,3,21,,14.48,1,136,-1,3312.32
2,4,3,8,5,7.23,1,302,-1,5787.03
1,6,4,7,,6.45,0,212,23,2107.84
3,1,6,9,5,13.61,0,2,7,5169.83
4,5,1,18,4,13.57,1,286,-1,3606.39
1,5,5,12,4,14.89,1,12,-1,3720.69
1,4,5,8,5,8.4,1,1,-1,4415.49
4,4,6,8,3,5.36,0,262,-1,3743.11
1,5,5,6,,3.83,1,284,14,4913.6
2,2,1,3,5,0.8,0,131,9,4774.78
1,6,2,2,4,10.98,0,343,-1,4158.41
2,1,1,14,4,3.73,1,233,4,3270.49
2,6,4,8,4,9.22,1,242,-1,4380.99
4,1,3,6,3,13.77,0,172,22,1500.0
1,2,3,4,3,14.27,0,263,-1,1500.0
4,3,4,5,4,0.36,0,41,-1,3866.13
1,1,4,21,4,4.96,0,144,-1,3571.55
1,6,3,13,4,12.61,0,339,-1,4429.29
3,0,6,9,,8.19,0,324,-1,4259.67
1,5,2,13,,12.17,0,354,-1,2823.58
4,5,2,9,4,12.84,1,296,-1,4355.03
2,2,2,16,3,6.81,0,53,-1,1500.0
1,1,4,12,3,5.58,0,159,-1,2902.56
3,3,3,2,4,6.99,1,222,-1,4510.78
4,1,6,19,5,9.9,1,222,-1,5152.27
1,5,3,16,,5.7,0,42,6,3098.46
4,4,3,13,4,11.69,0,68,-1,1943.14
3,0,6,5,4,13.59,1,99,-1,3826.25
3,2,1,6,3,4.45,0,203,-1,3277.79
4,4,6,21,4,14.49,1,207,-1,3405.28
1,6,1,17,5,9.45,0,271,-1,5478.02
2,3,5,17,4,13.21,1,160,2,2853.62
3,4,1,17,3,1.83,1,153,-1,3739.98
1,6,2,3,4,4.0,0,278,-1,3530.93
1,4,2,13,4,5.02,0,88,-1,2577.54
2,3,6,12,3,4.75,0,181,-1,1751.35
3,4,2,6,3,2.83,0,339,-1,4216.68
3,2,2,21,3,13.06,0,46,-1,3039.68
1,5,5,13,3,6.45,0,243,12,3315.01
1,1,2,14,3,14.46,0,248,-1,1500.0
2,4,4,7,4,8.88,1,240,-1,4195.37
2,2,4,5,,2.33,0,117,-1,2984.14
3,1,4,14,,8.32,1,163,-1,5907.28
4,6,1,18,4,14.91,1,290,-1,3811.64
3,1,6,4,5,8.61,1,170,-1,5782.86
1,6,6,1,4,0.33,1,4,-1,4907.87
3,4,3,7,3,14.02,1,259,-1,3553.45
4,2,5,20,4,3.75,1,57,26,3834.11
2,5,4,13,,10.42,0,199,24,4534.59
4,4,4,4,3,7.87,0,362,17,2773.22
4,6,2,13,3,5.08,0,137,-1,1935.38
4,3,4,4,4,4.45,0,317,4,3604.98
2,1,2,3,4,13.95,0,236,22,2256.85
4,4,2,8,,13.71,1,147,3,3849.87
4,6,3,20,3,7.84,0,287,-1,3280.28
4,1,1,8,,4.1,0,303,-1,2864.57
1,6,2,17,4,1.8,0,218,25,3752.63
4,2,2,15,4,2.6,1,176,29,4020.44
2,0,6,4,,7.98,0,281,-1,2992.26
4,4,3,6,,4.83,1,162,-1,3830.41
4,5,2,6,4,0.92,0,283,16,4665.57
2,4,5,10,3,6.99,1,320,25,2376.34
4,1,1,4,4,11.27,0,185,-1,3367.33
2,2,5,9,3,13.41,0,5,-1,1500.0
4,6,4,16,4,8.9,1,49,-1,3975.83
2,3,1,7,4,10.93,0,304,-1,2510.85
4,5,4,14,3,5.65,0,45,-1,3459.75
4,2,6,6,3,7.59,0,216,-1,2191.99
1,4,2,1,3,11.03,1,208,18,2817.25
1,3,3,18,3,11.0,1,345,-1,2472.85
4,2,5,12,4,6.54,1,95,-1,3865.25
4,0,4,15,,8.29,0,24,3,4130.93
3,5,2,1,4,13.88,0,351,-1,5316.79
2,1,5,15,,9.59,0,124,-1,2342.33
3,2,5,15,4,9.75,1,360,-1,3394.02
1,2,6,16,,11.83,0,62,-1,2791.25
1,0,6,21,,1.99,1,338,-1,5602.72
1,4,4,1,,7.99,0,321,-1,4162.71
1,6,2,3,4,14.4,0,162,-1,3392.83
4,6,3,12,5,5.62,0,335,-1,5080.96
1,5,4,7,3,4.64,0,288,-1,2818.09
4,5,5,5,4,9.14,1,242,-1,5610.87
4,1,5,1,5,3.55,0,305,24,4698.17
1,2,1,1,4,8.47,0,151,7,1748.25
1,3,2,15,,2.59,0,94,21,4343.64
2,2,1,8,3,8.82,0,336,-1,2568.25
3,6,6,11,4,9.15,0,96,-1,3994.41
1,1,3,14,5,6.45,1,292,-1,4891.04
2,2,4,13,4,5.93,0,355,-1,3454.3
2,0,5,19,4,3.91,0,62,-1,3221.94
3,6,2,12,3,5.16,1,247,-1,4918.07
4,2,5,19,4,7.63,1,318,-1,3733.24
1,2,6,4,5,3.94,0,274,-1,4803.81
3,6,1,4,4,11.81,1,38,6,5811.74
1,3,1,3,3,10.72,1,103,23,1675.64
2,6,4,6,3,4.26,0,82,-1,3032.89
2,0,2,5,,1.73,1,199,24,5599.0
4,0,6,11,,0.3,0,104,-1,3413.5
2,2,2,9,3,9.07,0,178,-1,1500.0
2,5,4,3,3,3.41,0,59,-1,2232.38
3,3,6,9,,0.48,1,255,-1,7599.64
1,2,6,12,,5.58,1,337,-1,5788.44
1,6,1,3,3,14.44,0,205,-1,2568.59
3,2,1,20,4,10.44,0,209,-1,5506.77
4,1,1,17,4,12.91,0,228,-1,3195.02
1,1,5,21,4,2.43,0,347,25,2565.98
2,5,3,12,5,1.38,1,121,-1,5018.89
1,3,1,18,4,0.47,0,123,-1,2354.37
2,4,3,4,,14.35,0,352,-1,2800.42
4,1,3,10,4,4.71,0,134,-1,3023.38
3,4,2,18,5,7.05,1,187,-1,6149.37
1,0,4,8,4,6.1,1,132,-1,3190.04
3,1,5,9,3,11.04,0,90,24,3859.6
1,1,3,19,4,4.86,0,101,19,3700.78
2,3,5,13,,8.17,0,160,14,4262.66
3,5,2,6,4,14.94,1,356,-1,5814.13
1,4,1,7,4,6.83,0,124,19,3086.59
2,6,6,21,4,8.4,0,292,1,3906.25
3,1,3,6,3,7.69,0,142,-1,2569.1
3,1,4,11,3,12.11,0,272,-1,3499.99
1,3,6,17,3,4.22,0,36,-1,1531.88
1,3,2,19,4,2.81,0,258,-1,2834.38
1,5,5,12,4,11.39,0,153,-1,3495.93
2,4,1,21,5,6.41,0,103,10,5045.34
1,0,5,21,5,13.73,0,120,-1,4009.85
3,6,4,13,4,9.77,0,300,-1,4980.62
3,5,3,18,4,8.6,1,133,-1,5247.59
1,0,4,7,3,1.34,0,98,22,2285.89
1,2,5,5,3,11.04,0,215,4,1643.25
4,1,5,16,3,10.38,1,242,-1,2685.32
3,4,6,4,4,9.71,1,230,-1,4521.48
2,5,4,1,,4.24,0,225,21,2610.48
4,1,4,4,,14.22,0,12,-1,2334.82
1,4,4,3,4,5.03,1,312,-1,3626.31
1,4,1,4,4,2.54,0,234,-1,2911.95
3,4,5,1,4,14.81,1,328,-1,4605.83
1,1,2,12,,11.27,1,82,-1,3202.81
2,5,1,13,,6.4,0,242,17,2313.61
3,6,1,2,3,14.06,0,223,27,4111.53
1,3,1,9,3,1.64,0,340,-1,2527.6
3,1,6,7,3,1.59,1,223,-1,5097.39
1,4,2,13,4,10.33,1,184,25,3498.41
1,5,4,2,4,2.92,0,173,-1,2950.47
1,6,6,1,,13.78,0,267,-1,3741.31
2,2,5,18,4,12.65,1,96,13,3012.2
2,0,3,7,5,4.8,1,320,-1,5132.77
3,4,6,18,,13.37,1,304,-1,4239.54
1,2,3,19,3,0.93,0,126,11,2186.97
1,3,5,8,,8.36,0,214,-1,3248.81
2,6,2,12,4,14.05,0,27,14,2752.37
1,6,3,11,4,12.87,1,49,24,3894.18
2,4,1,9,4,5.53,0,267,-1,2800.58
1,6,6,4,3,2.99,1,82,-1,2927.13
3,2,3,7,,3.39,0,243,25,4437.98
1,4,5,17,3,7.86,0,224,13,1500.0
1,1,1,11,4,9.07,1,17,-1,2897.62
4,5,3,2,,0.78,1,225,-1,6500.05
2,2,5,18,3,6.38,0,362,-1,1645.23
1,5,2,12,,12.51,0,110,-1,2951.97
1,1,5,9,3,6.83,1,323,-1,2480.68
4,1,2,11,3,2.79,1,75,1,2682.49
4,5,1,5,4,14.34,1,22,-1,3752.26
2,2,5,7,4,4.21,0,155,-1,3457.1
