days_since_last_visit,visits_last_30d,avg_session_len_min,classes_attended,trainer_assigned,promo_used_last_90d,contract_type,days_to_expiry,feedback_score,missed_classes,churn_30d
9,6,46.77426075241948,7,1,3,5,28,4.312749561214173,3,0
9,3,68.01244899025536,0,0,2,4,37,2.509899517976283,3,0
10,6,62.07008869532011,3,1,0,4,60,3.8981429737332975,0,0
11,5,53.22755648065541,3,0,1,4,36,3.9802676176173337,1,0
0,7,49.70261803422468,4,0,0,3,19,4.3415966641244985,2,0
17,2,68.23700557777823,4,1,0,3,32,4.161802270416956,1,1
10,8,53.89233075414943,6,0,1,5,28,4.405032418478528,0,0
23,3,55.14894103882123,0,0,2,5,49,4.295237680940379,0,1
25,3,52.730796198097906,2,0,2,5,14,4.168919886281864,1,0
3,8,102.51591484823604,5,1,1,5,22,3.7620501568799702,1,0
0,4,62.36755949948769,2,0,1,2,41,3.6483038239171472,2,0
18,1,47.65190761915237,2,0,0,4,2,4.73195659633854,0,0
57,2,30.0,1,0,0,2,36,4.011105873574886,0,0
8,4,35.39095550264331,2,0,1,4,55,3.6765626290129116,0,0
4,9,55.60641804791808,3,1,0,4,28,4.79851512242073,1,0
2,6,85.42560349907323,4,1,1,5,44,3.9340300048032817,0,1
5,10,94.3029451416173,2,0,1,4,7,4.772944482172899,0,0
5,7,56.425927800138474,7,0,1,2,21,3.6867574307360313,1,0
8,10,65.46270144908435,6,0,3,2,52,3.224969981856107,1,0
15,1,57.519143887284024,1,0,1,5,28,3.6114298708869845,2,1
4,7,66.8296163939834,2,1,1,4,1,3.7081813670161363,0,0
0,4,56.393164097819586,1,0,0,2,40,3.9655504187666697,0,0
7,3,51.64173566601786,3,0,1,2,48,3.7870526608849833,1,1
29,2,50.14929967904688,2,1,2,5,58,4.04809129881248,2,1
10,3,70.6506656586821,1,0,1,2,49,3.7612222995885953,2,0
50,1,79.5416151975274,0,0,1,5,44,3.646855948743313,4,0
10,5,53.26042399381276,3,1,1,5,0,2.951029056918258,2,0
4,6,70.91100056766895,5,0,0,2,43,5.0,0,0
3,3,62.35005474805928,1,0,0,2,19,4.9539493005716775,1,0
17,5,54.262701589152115,3,0,1,5,51,4.494454879722655,1,0
11,0,70.17295463109978,0,0,1,4,20,3.3772812163795396,9,0
13,8,80.21951250131893,6,0,0,4,36,4.325307307936061,0,0
21,3,47.63835775420544,3,0,2,5,7,2.8432510520681684,2,0
19,5,55.160534005818064,4,1,0,5,26,5.0,1,0
0,15,82.00089411587649,12,1,0,5,46,3.8364776918258814,0,0
24,2,59.36143811887615,1,1,1,5,58,3.5315271210236845,2,1
11,4,48.07999341744873,2,1,0,4,34,4.445110101695827,1,0
7,4,62.54814540856164,4,0,1,2,5,5.0,2,0
11,8,60.12965323467078,3,0,2,5,59,4.580371287562533,1,0
14,8,75.83402501047681,2,0,0,4,44,4.149742338277934,2,1
2,6,59.345143347113066,8,1,1,4,43,3.86279363302391,1,1
8,3,59.8477586707939,4,0,0,5,18,4.274177064439424,3,0
6,4,59.22195966055454,1,0,1,2,60,3.771290485821042,2,1
6,10,62.51298570143789,8,1,1,4,17,3.778752371923168,0,0
1,9,82.74877273313496,8,0,1,1,55,3.3125775013643843,0,0
2,6,70.87260834016583,6,1,0,4,0,4.352870816670224,2,0
2,8,44.363363090131585,6,0,1,2,24,4.7216400128281775,1,0
7,8,64.22357832466811,12,1,1,2,26,3.8383423608132636,0,1
33,2,65.18631934375661,1,0,1,2,6,4.603577760514671,0,0
3,11,65.64917597663073,12,1,1,4,43,4.978510755950149,0,0
8,2,37.80257926280014,1,0,2,5,41,2.7179829638909654,0,0
5,5,62.19418377509739,2,0,0,4,28,3.025990147088063,1,0
23,2,51.48137306462515,1,0,1,5,30,3.855406619919298,2,1
0,7,37.539966441805106,3,0,0,4,43,3.809530251998853,2,0
3,15,78.13886304200487,15,1,0,3,42,4.175620975999163,3,0
3,9,55.76615987852443,6,0,1,5,35,3.8369311185166404,2,0
74,1,55.99026987009981,2,1,0,3,18,3.8463383460007563,2,0
12,4,73.23164836677257,3,0,1,5,5,3.8093029066465878,2,0
2,11,75.36113673000115,9,1,0,1,24,4.314257431078535,1,0
4,4,56.267893807015,2,0,0,5,30,3.856372589588744,2,0
2,8,60.43962054061968,4,0,0,1,8,3.7787893694017636,3,0
1,10,44.848290781237665,7,1,1,5,19,5.0,0,0
23,5,45.864137442371934,4,1,0,4,9,2.9676111845651567,3,0
10,7,79.4671151495785,1,0,1,5,36,5.0,1,0
14,2,60.68191768040574,3,0,1,2,26,3.2327772952873635,3,0
6,7,74.54983835598925,0,0,0,4,12,3.879216842226741,1,0
12,6,57.52116628792069,4,1,0,5,40,3.943746942888934,0,0
4,3,66.30194867805612,3,0,1,4,1,4.87010175505071,1,0
5,7,33.84382022199007,4,0,1,4,49,4.003050180132177,5,0
15,7,72.91060493643747,3,1,1,5,20,4.5333007249218475,1,0
2,7,59.56507865948979,7,0,2,4,32,4.805395261112895,3,0
14,7,52.95052966161506,6,1,0,4,23,3.4554001713391695,2,0
28,5,69.4284189217347,4,0,2,4,52,4.077668140423385,2,1
1,12,74.90597230523666,8,1,1,5,43,5.0,1,0
34,1,53.91313571142316,0,0,2,1,41,3.3382778495378433,1,1
1,12,42.05864513626679,10,0,2,3,33,5.0,0,0
6,3,84.98347583321747,4,0,1,5,59,3.712578203201631,1,0
14,2,56.76534368389801,2,0,2,5,8,4.000948383717711,0,0
12,1,31.2145809483227,1,0,1,4,1,4.200505816291467,2,0
1,5,53.67092917836765,4,0,0,4,54,3.473641934860444,2,0
24,9,66.74416388773761,4,1,0,3,55,4.5211492309702725,1,1
54,6,58.772226892053766,1,1,2,3,29,4.18029588404521,3,0
2,11,58.06435980912631,12,1,0,4,21,4.685417404532263,0,0
33,1,54.7216679076879,1,0,0,4,45,3.890381919162089,1,1
12,4,53.685089908848106,2,0,2,4,10,3.35564305738985,2,0
41,2,40.83098363698033,1,0,2,2,54,4.17895839437365,0,0
2,9,40.535661213313176,6,1,1,5,42,4.1291415132328435,3,0
23,6,65.45972547891652,2,0,0,5,16,4.933162901293499,1,0
0,10,78.45667457062683,6,0,1,5,35,4.840547729809489,3,0
32,2,55.86197042217182,2,0,2,4,12,3.1939046271874125,5,0
16,1,80.78716857480164,1,0,0,3,6,4.5539667315876695,2,0
6,8,76.48237053298908,6,1,2,5,15,4.305813246258531,1,0
3,15,58.02181588499081,15,1,2,5,32,4.982996538699509,2,0
25,6,69.56863588600508,8,1,0,3,44,4.664325130147956,0,0
13,3,67.34020252266384,3,1,0,5,0,4.809995357099701,0,0
6,5,,2,0,0,5,10,3.8930454556441405,0,0
8,3,30.0,1,1,0,5,5,3.9384028394435417,1,1
26,5,62.08139722547417,5,1,1,5,19,4.242973462876238,0,0
6,6,70.52233510435319,3,1,1,4,34,4.039410773106727,1,0
1,9,51.69726491350408,3,0,0,4,43,4.981890872855109,0,0
36,1,90.10672782685505,3,0,0,5,36,3.8783201038591852,3,0
7,3,75.48691363683027,0,0,0,5,40,4.571867309860943,2,0
6,2,37.91108175184092,1,0,0,1,25,4.165714516445954,3,0
3,4,57.08095583035368,2,0,0,1,57,3.7836493206027115,1,1
34,1,47.40253713865592,1,1,0,4,11,4.490171608875536,2,0
3,10,54.48942465992183,7,1,1,5,29,3.5682695173656045,0,0
15,2,69.81320380665639,0,0,1,5,27,4.0354587423274255,2,0
31,2,56.22379035529147,0,0,0,3,26,4.0845576499083025,2,0
0,6,51.44514181711847,5,0,1,4,41,4.421474026040483,1,0
26,5,61.4112964053659,1,0,0,4,18,4.302209954443886,1,0
7,8,71.39670819266203,8,0,0,5,4,4.611901237189488,0,0
16,3,71.24723799184737,2,1,1,5,57,4.316059808849744,3,0
6,5,69.23002775700792,3,0,1,5,4,3.8426785660124185,1,0
17,7,80.5530141137552,6,1,1,4,40,4.580834460866114,0,0
4,8,58.64271384681105,6,0,1,4,26,4.173258349605866,1,0
0,12,54.58185523876915,9,1,2,3,27,3.60297224640858,0,0
44,1,57.66825758255243,0,0,1,2,25,3.8163294603298743,1,0
0,10,47.85900628152934,5,0,2,5,26,5.0,1,0
26,6,47.50910147434493,1,0,1,5,51,2.849583092056254,4,0
2,17,71.08212020795797,8,1,1,5,48,4.635948908650926,1,0
7,7,72.4590687302269,9,1,0,5,41,4.382548558516747,3,0
25,1,30.0,0,0,0,4,20,3.196898584540516,5,0
3,5,74.1035542640247,3,0,1,5,0,3.5570135442724764,4,0
30,3,53.83066942086922,2,0,2,5,53,2.7688140445560645,3,0
10,3,50.514651454665746,2,0,1,5,27,4.905405899645852,0,0
6,8,55.095619005619014,8,1,0,3,47,4.335441205460928,1,0
16,4,41.06781232738594,1,0,2,4,57,4.800607692775487,2,0
6,6,57.47935413382907,7,1,2,2,57,4.028222988738904,2,0
6,4,88.72363423233048,1,1,0,5,14,2.966222936385676,3,0
19,6,36.78464329246769,5,0,1,4,54,4.239941270520351,3,1
5,2,69.27510698870935,1,0,1,3,16,4.632780000431671,1,0
3,7,74.61910757416699,5,1,0,5,25,4.080812714518227,0,0
24,6,68.72937394527119,4,1,1,4,19,5.0,1,0
24,3,83.00595580240969,4,0,1,4,24,4.043261875964731,0,0
10,1,74.72403388450238,1,0,2,2,12,4.117040214578934,1,0
11,2,,1,0,2,5,32,4.744677490551108,1,0
17,1,75.57075127354481,1,0,0,4,24,3.5934844111056377,1,0
10,9,74.87824743674122,5,0,0,5,7,4.218193905310758,1,0
8,6,54.76470254651035,8,1,0,4,4,2.9643527278927886,2,0
79,4,69.46754731105914,2,1,0,5,5,4.249549962861313,0,0
2,4,55.90601569677676,1,0,1,4,22,3.8210679601099717,2,0
13,2,39.98868466426673,0,0,0,4,51,3.909686998299272,1,0
32,5,87.55063256633214,5,1,2,5,29,4.566218137577037,0,0
17,6,51.698844462544706,6,1,2,4,13,3.5874901248485482,0,0
31,3,76.43204605560346,3,1,1,2,53,3.9883877532918937,0,1
6,10,68.0210238456096,5,0,0,1,22,4.882974293236648,0,0
4,11,46.56143147840253,9,0,0,5,10,4.893275338515688,3,0
28,4,48.36232552446339,3,0,1,4,30,3.674353229968334,2,0
7,7,65.96006829621014,6,0,1,5,5,5.0,1,0
18,7,65.99174588426621,4,0,0,3,10,5.0,0,0
2,7,54.35733713500493,2,0,0,2,12,3.8515253262892366,0,0
21,2,36.271767561996775,2,1,1,1,11,4.050902592374258,1,0
11,7,72.04803923205843,4,1,0,4,53,4.49068291386026,1,1
4,12,30.0,10,1,2,4,1,3.758559534877742,0,0
10,5,65.22205542095737,8,0,2,4,52,3.371375336262434,1,0
17,3,76.99249598391972,1,0,0,4,34,4.268840414082456,0,0
0,10,32.26135500715243,7,0,2,5,54,4.497245264098843,1,0
15,5,62.39962293616102,2,1,0,3,35,4.047358966066945,0,0
11,12,54.243159183607666,9,1,1,4,16,3.6561956962620505,1,0
3,12,62.924537440847374,11,1,1,5,27,4.68426316815359,1,0
20,3,74.66832779476812,4,0,0,4,27,3.978970886840888,0,0
5,9,,9,1,1,4,21,4.038025193922824,3,0
4,11,56.650384136569784,11,1,0,5,37,3.6834966404451777,0,0
9,11,57.532790311997545,10,0,1,5,6,4.503735459153153,1,0
16,5,30.768944139175954,2,0,0,2,14,4.207871919025225,0,0
39,4,68.60401457387917,2,0,1,5,31,3.8726912281617505,0,1
2,8,84.42884241262043,5,1,0,4,10,3.1768108245485696,0,0
7,7,70.05879833211196,6,0,0,3,23,5.0,0,0
1,7,61.947771562163126,7,0,1,4,2,3.7099140499873386,0,0
21,2,73.28892063866094,1,0,2,5,29,5.0,2,0
8,6,51.07544695039375,2,0,1,4,5,3.847897647249738,2,0
18,2,,0,0,0,3,57,4.323538268518544,3,0
5,2,67.70461593485342,1,0,2,4,1,4.30447733500864,2,0
27,2,63.434087207733974,2,0,0,3,60,3.048885084336617,3,0
11,8,64.70837278638847,1,0,0,2,13,5.0,1,0
43,0,47.116942138454924,0,0,1,2,40,3.5847971223699986,3,0
1,3,37.42515689280686,0,0,0,2,17,4.532874379416695,1,0
10,5,44.41289676004054,4,1,1,3,50,2.729139836814241,1,0
21,0,47.20823187577594,0,0,1,2,43,3.304581151282887,4,1
13,7,30.0,4,0,1,4,30,4.137421966085635,0,0
0,8,67.1276790809258,3,0,1,3,12,4.537651328016089,2,0
53,5,40.659847825173976,2,1,0,3,25,3.8266213837153353,3,0
5,6,39.830824190211544,5,0,0,5,43,5.0,1,1
4,9,56.071174767597924,6,1,0,4,11,3.21797367961896,0,0
9,4,46.408838392554074,0,0,0,5,17,3.252174448166251,3,0
11,8,36.33279886234969,5,1,0,3,8,3.7769000030247932,0,0
21,4,37.990863590641545,6,0,2,3,48,3.307865270783136,1,1
7,3,68.03317978116837,0,0,3,1,20,3.5421983271151603,4,0
8,5,54.953651017238485,4,0,0,3,47,2.9938592556470436,1,0
11,8,37.29577976882344,7,0,0,3,48,3.2201964759156416,2,0
7,5,81.83910875701494,3,0,0,3,52,2.5651410770632452,4,0
36,6,49.33071551151698,2,1,1,2,55,4.626303627552343,0,1
28,6,,3,0,1,2,39,3.4780259922726167,2,0
9,3,58.378767070579904,2,1,0,4,42,3.862341460737651,1,0
0,11,61.468603907871454,5,0,0,3,23,4.442778797932547,1,0
34,2,60.310934075107156,1,0,0,4,33,3.823323706985896,0,0
1,16,39.31782183732872,11,1,1,4,7,3.188266700565697,1,0
4,1,93.66112736205542,0,0,1,5,43,4.048379097290292,4,0
2,9,48.59185148393571,1,1,1,1,52,4.050489642649647,0,0
2,11,72.38098495198462,8,0,1,5,32,5.0,1,0
24,3,48.13908534580871,0,0,1,4,22,3.778789341434672,3,1
12,5,43.41756576318375,0,0,1,2,12,4.14941311786138,1,0
46,8,80.53882743462529,4,1,2,5,53,3.9342750682266496,0,0
3,7,83.35100718530603,6,1,1,5,52,3.887376368689701,4,0
9,7,66.80515468406334,4,1,0,2,48,4.695546889475452,1,0
56,2,72.10610700551777,1,0,2,3,13,4.662764785899342,3,1
26,3,41.18817357729989,2,0,1,5,13,4.506503077070729,2,0
19,2,69.89147500173243,0,0,2,5,15,2.435407741546265,2,0
3,5,69.73509902313916,4,0,2,3,48,3.5936069023182884,2,0
22,3,66.57804627096766,3,1,0,3,37,3.462773368665185,0,0
6,8,84.69929099104985,8,1,2,4,57,4.47550116542402,1,1
11,7,30.0,5,1,1,4,59,3.4229098152859905,2,0
14,6,57.31199746783801,6,1,2,4,38,3.9152251852745037,3,1
14,6,82.2316914832505,2,1,1,4,25,3.4610041031815846,1,1
19,3,43.314263395811395,2,0,0,4,25,4.129759414350492,4,0
16,4,69.74280356769187,2,1,2,5,0,4.485753975316746,0,0
1,5,52.71249431989591,2,0,1,1,31,4.031569614084991,1,0
9,5,61.3266271309194,5,0,0,3,56,4.4482437810279,2,0
16,3,44.13939895336472,5,1,0,5,14,4.640446659140092,1,0
5,9,93.94365005373021,3,0,2,5,51,4.1909255506511265,1,0
5,5,42.792603338001015,4,0,1,4,20,4.6318227912301015,1,0
1,5,58.047319240191754,5,0,0,4,17,5.0,0,0
8,3,56.1088401125937,2,0,0,2,29,4.35042019954384,0,0
64,2,76.11494974786537,2,1,1,4,59,3.8472053378493123,1,0
5,10,61.04568679258672,5,0,1,4,57,4.861278527777776,0,0
11,2,36.35012716158808,1,0,1,3,12,4.249190813214839,2,0
20,3,50.34959010764047,0,0,0,3,23,3.1418904166905905,3,0
0,17,30.0,15,1,0,4,29,4.1502594116150595,0,0
34,3,61.09215964587413,1,0,0,1,1,4.589680028990576,3,0
7,3,86.71541998329157,3,0,1,3,18,4.20290166766246,0,0
30,4,57.01113427078359,5,0,2,3,46,4.3854675614383165,0,1
0,11,65.100217901555,8,1,1,3,43,4.218503152340121,0,0
2,8,76.53288287753821,7,1,2,2,46,4.9355973347283175,2,0
5,7,49.63899349945936,9,1,3,5,24,3.503870641099618,2,0
6,6,76.49609572052307,4,1,1,4,49,4.223607381893497,5,1
28,4,88.68581602756655,0,1,1,5,13,4.705403605676893,0,0
0,12,33.380640249718994,10,1,3,5,5,5.0,1,0
15,4,77.05454800290283,7,1,1,4,11,4.1950204133601465,0,0
2,12,37.7608541569493,12,1,2,2,19,4.920528627517103,0,0
25,1,48.37855910884703,0,0,1,4,22,4.2136450450271425,3,0
22,1,76.97123852663532,1,1,1,4,29,3.786671050176282,1,0
10,10,64.8324541012824,9,1,0,5,29,4.685877387692344,0,0
3,8,53.117947337418414,1,1,0,4,37,4.408167613398852,0,0
15,3,93.50518658030421,0,0,2,2,57,4.898665414801526,1,1
2,9,55.052753330232164,7,0,0,3,29,4.207882352409144,0,0
3,6,76.44558239934443,2,0,0,4,40,4.667378029703769,0,0
14,8,,8,1,1,4,29,4.570827734076417,1,0
71,0,66.86732373103156,0,0,0,4,56,3.496463513267575,0,1
33,2,67.38012513033645,0,0,2,4,57,3.431197423055217,3,0
13,4,61.205063237214205,4,1,0,5,35,3.3470911893333573,2,1
11,5,38.72100838215925,4,0,1,4,48,4.199960393809911,2,0
90,4,64.15593507600924,4,0,0,3,33,4.370460605082824,3,0
11,9,51.30724642244952,6,0,1,2,15,4.3920582353725885,2,0
8,2,53.132084744409504,1,0,1,3,23,4.505300368122157,1,1
36,3,68.90076682602438,3,0,1,3,13,4.294421936332957,1,0
4,13,67.86763336226139,11,1,1,3,25,3.2760282673082894,3,0
1,12,48.66263158699385,10,0,0,3,7,4.166782876843885,3,0
15,7,63.26271132899758,3,1,0,3,13,4.514861336444956,0,0
1,11,60.305209740408856,6,0,2,3,30,4.966650966838181,0,0
7,10,47.07290817868129,5,1,0,5,1,4.484923348912215,1,0
8,3,47.997068752390575,3,0,0,2,47,4.140189142841607,5,0
11,3,48.236297527946945,3,1,1,4,3,4.159736684102958,3,0
71,2,59.83499180327431,1,0,0,4,0,3.8988472737349373,3,0
3,4,55.437209083250536,3,1,1,5,54,2.805282536751628,2,0
7,2,63.139534548206946,0,0,0,2,19,3.763989812333636,5,0
2,5,46.80525529540772,3,0,0,4,58,4.5845114201751445,1,0
14,2,57.40307670380394,2,1,2,5,13,3.332101816729288,0,0
19,1,58.53464721543757,2,1,0,5,39,3.261610794763868,2,1
9,2,64.89461752518685,2,1,1,5,24,4.317042670100344,2,0
4,11,82.0467713055997,2,0,1,3,59,4.863373333456747,1,0
14,6,76.11441632957211,5,1,0,3,24,3.227254648708587,1,0
11,6,58.8833278194173,3,1,0,5,2,4.15329941612872,0,0
2,6,36.078198746804375,8,0,1,5,4,4.477670807443405,1,0
7,5,52.305076544190385,3,0,1,4,37,3.834920705613384,1,1
8,3,73.81468800025809,2,1,0,4,53,4.213011467946142,0,0
60,3,,2,0,0,3,25,2.410975989422683,4,0
28,1,41.13552645906567,3,1,1,5,39,4.668463173909158,0,1
19,9,56.916670806726366,8,1,0,3,37,3.8713508197350586,0,0
32,1,52.938389918839654,1,0,0,3,37,4.121543786551025,2,1
19,3,78.91212470187088,3,1,2,4,3,3.5229737466915934,3,0
35,4,51.26334504726042,3,0,0,4,6,2.6435132785392748,2,0
0,4,66.2135948300494,2,0,0,3,29,3.0957245902190653,0,0
9,5,,1,0,0,2,29,3.88390609882997,2,0
20,8,41.4208866690566,3,0,1,4,55,4.148714961911779,2,0
13,7,48.830010451666354,5,1,0,3,18,4.415975265883754,1,0
2,5,53.595819816032886,3,1,0,4,38,3.770726137997719,2,0
6,1,62.06614938651698,1,0,0,3,34,2.7752641608206137,2,0
5,6,51.07708298558072,6,1,1,4,39,3.363839510338279,0,0
4,12,39.36578041413023,6,0,1,4,32,3.693320058443744,3,0
6,7,44.89180761524584,6,0,1,2,32,4.118572459544485,0,0
10,8,74.10134694971148,8,0,0,3,13,4.525068354385913,1,0
28,2,91.08147638542641,0,0,0,2,37,3.6285906348259376,3,0
20,4,64.58073207640484,3,1,1,2,9,3.3705032444817293,2,0
27,5,76.18072613044438,4,0,2,5,56,3.2092113346037277,3,0
32,7,65.30929977472209,3,0,1,3,27,4.276922604256269,1,0
8,5,70.47608383530759,1,0,1,5,13,4.0018702142032705,3,1
6,9,71.11054050831379,5,0,1,3,35,3.9240383833021064,1,1
0,10,70.16690791337265,3,0,1,5,37,3.9684939439992015,0,0
39,1,65.33135160928354,0,1,2,5,15,3.4859082235777215,4,0
1,8,62.13754564130329,5,0,1,4,59,5.0,0,0
20,2,53.91398162373395,1,0,2,4,20,3.1231069864285184,4,0
7,7,67.88313125999721,2,0,0,4,27,3.1404778645888687,1,0
44,3,64.65578784545694,4,0,1,3,32,3.741288269279243,1,1
8,5,46.391165015401285,3,0,1,5,5,4.231991371766814,1,0
25,6,77.82921097449855,9,1,1,5,40,3.754129400848534,0,1
4,6,74.87387625858526,5,0,1,5,14,4.702443359323325,0,0
5,6,62.899324195414444,1,0,2,2,43,3.285690097905579,0,0
13,5,77.66761078662198,3,0,2,5,2,3.991275844894805,0,0
90,0,70.91141652449585,0,0,1,5,42,3.6414661505331374,3,1
10,6,53.398091082680814,3,0,1,3,46,4.217669494916356,1,0
41,1,32.77295908173426,1,0,1,2,34,3.790509395508166,2,0
23,4,32.26531232675634,1,1,0,5,13,3.9281343763424417,0,1
23,4,78.93501047338,3,1,2,4,1,3.5873818103848567,0,0
8,5,59.57582555078255,0,0,1,5,28,4.096026601300403,1,0
7,7,,5,0,0,2,3,3.3870469382498882,0,0
3,7,50.10673879413989,4,0,0,5,25,3.142753381357675,2,0
49,4,60.954504511679374,3,0,0,3,50,3.504260688151519,0,1
48,1,73.72018175568576,0,0,0,3,11,3.2153147745788146,4,0
20,2,,0,0,0,3,1,4.011803140580038,1,0
5,6,61.419785315716574,8,0,2,5,16,5.0,1,0
4,11,99.87084589818616,6,1,1,5,34,4.327181942590199,0,0
67,1,87.22480868043621,0,0,2,4,9,4.01900866876511,1,0
1,2,30.0,0,0,0,4,47,3.632582195257638,2,0
27,5,,1,0,1,5,21,4.0873704625632215,3,1
6,5,87.0889346430221,3,0,1,4,40,3.6007325497553664,3,0
8,2,73.43929457282849,1,0,2,5,42,3.4541435237962794,0,0
26,3,60.7714200580775,1,0,0,4,20,3.703861005204478,0,1
1,7,67.92699554017071,1,0,1,4,14,3.816020397544415,1,0
6,4,55.25410874368674,1,1,0,4,34,4.520944880615784,3,0
45,1,50.012660586337546,0,0,0,3,47,4.040264095184893,1,1
18,7,,2,0,0,5,20,4.958850690985237,0,0
21,2,58.54614528938225,3,0,1,4,20,3.6616287570239967,2,0
21,5,72.96798182383621,3,0,0,3,20,4.420685502652261,0,1
0,8,51.76971594855529,9,1,0,5,59,4.27641292340938,1,1
3,6,70.69287826736621,6,1,1,4,43,3.340528069632887,1,0
10,3,64.67993512453577,3,0,2,4,31,4.059924687230915,3,0
6,7,39.98062666164646,4,1,0,5,54,3.9054987849805753,0,0
7,5,82.11454028978048,2,0,1,4,4,4.360766778849284,1,0
22,4,38.8828949725303,1,0,2,2,38,4.9564555315034,2,0
0,11,79.9646332931863,10,0,0,5,8,3.9067267925306908,1,0
16,6,66.82380216818947,4,1,0,4,52,3.672527675896991,3,0
0,5,69.60994383784889,4,0,3,3,17,4.31802147577726,2,0
0,6,52.60585734691947,2,0,2,2,20,4.089555007332,3,0
7,5,54.46610633976026,2,1,1,5,7,3.5166287834229597,0,0
27,1,60.05764683943824,0,1,1,4,43,4.99023559035576,0,0
2,7,,5,0,0,4,51,3.480447394212261,0,0
12,6,68.62833677512072,2,0,1,5,33,3.96562942744896,2,0
17,4,54.62341290509886,5,1,2,5,9,4.848493060359825,0,0
3,5,30.0,6,0,0,3,50,3.668272761757802,2,0
10,7,88.31041355243964,6,0,1,3,40,4.6547000684021,1,1
36,1,63.976780081299765,1,0,1,3,56,3.375614550067373,2,1
10,4,,2,0,3,5,23,3.9347052387486166,1,0
2,7,49.63475571219902,3,0,1,1,39,3.7967427324028615,0,0
14,6,64.98501049807905,3,0,0,4,23,4.7989677606066365,0,0
13,6,,0,0,1,5,55,4.235976024437946,2,1
0,9,38.19040986978522,9,1,0,5,31,3.8001528281912034,2,0
1,7,69.05414720565852,3,0,1,3,55,3.7724239299661817,2,0
2,8,44.109968963935984,1,0,2,5,32,4.756599014238705,1,1
2,7,40.7038551954137,3,0,1,2,37,4.491628046409011,2,0
4,3,46.792586855256985,4,0,0,5,43,3.145100642386207,2,1
9,2,91.5090331441198,0,0,1,2,56,3.908206651033118,2,0
6,12,71.7504647536238,7,1,0,4,55,3.134242627721016,1,0
33,1,59.735060292627175,0,0,2,5,50,4.591939224901099,2,0
14,2,85.5351204144859,2,0,2,2,58,4.983889043875968,0,1
31,3,46.16111215716101,1,1,0,3,48,3.31636547097212,2,0
11,6,44.59942975280343,5,0,1,5,33,4.83038405212189,2,0
1,10,46.25336899398169,8,1,1,5,10,3.4707999521266544,1,0
9,2,88.16955844993618,4,0,0,4,30,4.043680718154624,1,0
25,4,73.02941777299164,4,0,1,5,17,3.9992440831405767,3,0
3,6,47.763657656677104,2,0,0,4,22,3.246738075488722,2,0
1,11,49.62437784120828,9,0,0,3,59,4.068712874111734,0,1
5,8,64.24730460210327,7,0,0,3,21,4.273369790573647,2,0
7,5,42.99565577762169,0,0,0,3,42,2.6734836494103265,3,1
5,7,,7,1,0,5,17,4.940407840983657,4,0
2,13,,13,0,0,4,39,4.328520549610571,1,1
4,9,58.96436647710047,10,1,1,4,46,3.2525331001413758,2,1
17,2,72.23346754070033,0,0,0,4,40,3.3032807390472696,1,0
7,10,86.14404288596528,9,1,0,5,46,4.802800372027929,1,0
15,5,,5,0,1,3,38,4.555819371769,0,0
11,6,68.99945209553384,0,0,2,4,19,4.4437169651987505,0,0
11,7,70.16706611077446,4,1,0,4,12,3.6571794812580753,1,0
4,11,56.52464795814614,8,0,1,4,44,4.264871291779323,1,0
11,5,51.1111254720741,8,0,2,1,0,3.8691950186058817,3,0
0,7,51.09389982677874,4,0,1,5,51,4.249397654461939,1,0
8,7,32.20480297118094,5,0,0,5,3,4.6581150102443445,3,0
12,7,71.68422931295889,5,0,0,4,23,4.688422800054444,3,0
3,3,48.53488414523723,1,0,0,5,35,3.5363058675028167,0,0
4,6,34.969065398353976,2,0,0,5,35,3.9646576451469384,0,0
3,3,64.84259100368793,1,0,1,5,44,4.6111724948993205,0,0
1,11,64.70208885186202,8,0,1,3,1,4.440543536766239,1,0
6,3,72.70459211576647,0,0,1,4,27,5.0,2,0
57,4,87.26228499078631,0,0,0,4,25,4.455272124714117,0,0
6,9,60.60352311384561,4,1,4,4,22,4.681058752023298,0,0
9,7,55.509916837876375,4,1,1,5,14,4.697687981560406,0,0
15,4,,0,1,0,5,35,3.7803084285361255,0,0
15,3,55.58539237227962,2,1,0,5,26,4.135225801328941,0,0
44,0,48.93351019413066,0,1,0,4,5,3.151224193551052,4,0
29,8,53.49122015911998,7,1,0,2,34,5.0,0,1
23,3,,1,0,1,5,38,2.8939454634072335,1,1
45,5,44.41786806625139,6,1,2,5,37,4.088622945008495,0,0
3,6,86.05068298743723,3,0,0,2,34,5.0,3,0
14,8,80.78398447569799,3,1,0,5,35,3.7153478286459367,0,1
32,2,32.05676542780763,4,1,1,5,9,4.728889793025793,4,0
14,8,64.76781503432699,5,1,0,4,29,3.6054502712998633,1,0
56,0,59.025722832226926,0,0,0,4,52,2.8554626124955247,4,1
1,7,62.17391919214572,2,0,0,4,40,4.9799485851583105,2,0
8,6,38.23529066676174,3,0,0,2,37,3.347723521649929,6,0
56,2,32.28921145807743,1,0,1,3,28,3.0325820267666783,6,0
7,11,59.1728913431347,9,1,0,5,51,3.5504038710096237,0,0
20,4,54.453698472926675,4,0,0,1,58,5.0,0,0
0,12,51.758899834580376,14,1,0,3,42,4.9411280182323445,2,0
17,3,56.89680060904396,0,0,0,4,38,3.6721390292152822,1,1
40,8,68.99572257711361,9,1,0,4,49,4.3872963310419895,3,0
