delivery_min,rest_dist,food_temp,rest_rating,items,order_sum,weather,promo,hour,late
64,1.72,9,3.17,7,3051.07,1,0,14,0
49,7.99,30,3.05,5,2771.59,1,0,22,0
61,9.17,73,1.22,7,3253.98,0,0,8,0
25,3.26,87,3.3,6,1903.07,2,1,12,0
22,2.5,13,4.6,2,5446.16,0,0,20,1
115,10.94,33,4.12,9,4807.12,1,1,11,1
39,2.16,16,4.15,5,4848.1,1,1,13,1
28,6.41,20,1.64,2,2712.29,0,0,7,0
26,15.02,66,2.43,6,612.32,0,1,14,0
72,19.31,57,1.93,10,4161.85,0,0,23,0
28,14.5,78,2.26,5,2371.6,0,1,23,0
101,19.86,7,3.32,2,5248.5,0,1,3,0
67,14.12,37,2.46,13,4725.96,2,0,8,0
64,6.23,25,3.24,10,1042.9,1,1,19,1
99,13.61,63,2.75,10,3689.95,2,0,5,1
110,14.19,29,2.15,7,4214.84,2,0,5,0
99,7.75,8,1.38,10,3495.2,1,1,1,0
71,0.85,31,4.57,13,3181.44,0,0,22,1
32,14.21,10,1.05,2,1521.61,1,1,6,0
18,0.92,85,1.01,7,1568.26,0,1,0,0
21,12.81,33,4.31,14,4654.45,0,0,20,0
10,3.69,17,4.99,6,308.4,1,0,8,0
67,11.53,18,3.91,12,4717.68,1,0,4,0
10,10.33,53,1.06,12,3255.43,0,0,22,0
120,0.76,81,1.91,4,5630.09,0,0,8,1
43,7.58,36,4.89,4,5984.46,0,1,12,1
105,12.22,81,4.23,12,4048.21,1,0,0,0
57,17.05,11,3.27,6,2591.09,2,0,19,1
98,17.83,3,1.95,9,2955.5,1,0,14,0
113,9.94,42,1.06,10,1384.45,2,0,16,1
118,14.7,26,1.08,6,775.56,0,1,7,0
10,6.67,50,3.45,6,3556.83,0,0,14,0
25,7.17,4,1.09,11,4871.87,1,0,18,0
70,4.29,5,4.97,1,1718.25,0,1,10,0
112,11.46,76,1.73,5,2633.99,0,0,7,1
73,6.63,86,3.84,15,3417.69,1,0,5,1
72,2.15,55,1.62,1,5465.81,2,1,5,0
78,13.86,88,3.16,11,1004.06,0,0,7,1
31,14.3,67,1.32,14,1573.92,2,0,23,0
102,7.52,43,4.07,9,5527.48,1,1,22,1
76,2.0,14,3.34,10,429.31,0,0,18,1
85,8.81,89,1.34,4,4005.47,1,0,19,0
35,9.13,41,4.39,2,3909.25,2,1,8,1
25,13.54,10,3.19,9,2422.88,1,1,19,0
60,6.65,72,4.69,6,2915.36,1,0,23,1
110,13.81,10,4.67,14,5158.52,1,0,5,1
95,17.49,65,4.68,11,1156.9,1,0,4,0
66,5.13,26,1.31,13,1543.09,0,1,15,0
38,19.59,57,1.48,10,3171.63,0,0,6,0
87,8.03,89,4.95,3,2576.52,0,0,0,0
101,5.71,71,2.95,13,3531.36,0,0,9,0
78,8.72,20,1.95,12,5540.87,2,0,18,1
56,2.34,20,4.08,2,5519.19,2,1,4,0
103,2.95,71,2.06,6,1534.11,0,0,19,0
119,8.58,0,3.91,10,1952.44,1,0,18,0
71,15.37,57,4.35,6,1140.0,0,0,18,0
78,18.06,12,4.14,14,5581.18,1,0,8,1
85,13.46,72,2.1,12,2507.61,1,0,20,0
25,2.55,5,2.61,12,2808.29,0,0,2,0
99,13.6,86,2.65,9,4855.32,2,0,20,1
99,12.89,57,2.97,5,3175.25,2,1,8,0
57,16.21,16,1.67,11,894.58,0,0,18,0
94,16.59,72,2.81,15,2739.52,1,1,15,1
48,17.43,11,3.04,15,3857.04,0,1,20,0
109,8.58,85,3.13,12,4371.41,0,0,1,1
42,14.11,51,4.28,9,3943.04,2,0,7,1
103,5.73,75,3.07,13,891.25,1,0,13,1
110,19.99,69,1.92,5,1965.2,0,0,5,0
32,3.92,72,3.65,2,4454.67,1,1,11,0
19,0.7,51,4.19,1,5305.1,2,0,23,1
78,3.4,36,2.28,9,473.68,2,0,0,0
109,15.63,2,3.58,10,444.93,0,0,17,0
43,9.21,7,1.59,7,3931.75,2,0,22,0
61,9.23,9,2.37,3,3378.67,2,1,6,0
104,19.12,46,4.64,15,1100.97,1,0,11,0
19,18.43,40,4.65,12,3380.09,0,0,11,0
28,6.57,63,3.3,6,5852.03,0,0,5,0
67,4.58,41,3.81,10,3859.22,0,0,22,0
105,17.05,42,4.42,4,2805.02,0,0,19,1
10,18.17,8,4.83,14,4999.69,2,0,1,0
78,11.06,13,2.96,9,1434.37,2,0,10,0
118,12.77,90,3.25,15,2603.09,0,0,15,1
13,5.51,3,2.66,2,3261.05,1,0,0,0
25,16.12,1,1.29,14,3126.33,1,0,5,0
33,12.83,84,2.69,11,5541.64,1,0,9,1
89,10.32,0,4.16,12,1897.48,0,0,8,1
11,1.67,74,4.22,15,527.72,0,1,9,0
101,18.36,64,4.57,12,5514.99,0,0,17,1
41,12.5,45,1.21,4,1458.99,0,1,17,0
100,4.26,58,3.11,1,2398.36,0,1,8,0
93,12.32,74,1.43,7,3279.17,1,1,12,0
33,13.71,6,1.8,14,5860.11,0,1,9,0
21,10.75,65,4.6,4,3304.56,0,1,8,0
59,14.5,14,2.99,5,2796.91,2,0,3,0
44,11.84,71,4.03,15,3585.1,1,1,14,1
42,18.98,46,1.26,12,5830.69,1,0,23,1
42,1.55,89,2.67,1,4944.08,0,0,7,0
70,2.57,39,3.7,2,1180.02,1,1,1,0
60,3.89,41,1.53,12,4858.91,0,0,3,0
52,13.96,50,2.3,4,5078.37,1,0,5,1
110,13.09,34,1.26,2,4206.03,0,1,19,0
21,17.9,40,3.61,14,4011.95,1,0,6,1
76,14.79,84,4.88,14,2757.09,2,0,12,1
74,10.41,56,4.31,13,3921.83,0,0,4,0
42,19.84,37,4.9,1,4477.93,0,1,3,0
49,5.69,71,4.38,10,912.36,0,1,21,0
83,16.75,7,4.42,1,1692.51,1,1,5,0
52,8.82,73,3.31,6,1325.67,0,0,4,1
53,13.15,62,3.07,2,5079.03,2,0,21,0
38,14.68,86,2.63,3,4144.02,0,1,4,1
22,12.86,3,4.27,5,2814.52,0,1,6,0
21,3.24,47,1.73,3,4991.12,1,0,4,1
104,9.14,51,1.22,6,4357.33,1,0,3,0
55,11.45,37,4.79,7,5498.84,2,0,8,1
11,17.06,86,1.02,10,645.48,0,1,4,0
44,9.15,4,4.91,6,3153.11,0,1,21,0
96,18.42,84,3.92,2,4299.14,0,0,1,1
90,9.09,69,2.31,9,1403.46,2,0,16,1
99,11.2,80,3.79,2,2097.33,1,0,18,0
17,16.03,88,4.27,6,2630.06,2,1,6,1
102,11.87,23,1.98,9,4807.09,2,1,16,0
35,19.22,85,4.08,9,3062.74,1,0,16,1
83,13.38,76,4.22,2,3058.65,0,0,15,0
99,10.69,16,2.0,9,2699.15,0,0,7,0
43,0.96,77,1.17,8,1525.82,0,0,18,0
114,8.57,89,1.82,14,5553.81,2,1,17,1
16,6.34,82,1.8,7,2043.25,0,0,23,0
77,15.09,25,1.26,13,3491.3,1,1,12,1
67,4.56,2,3.9,11,1062.92,0,0,13,1
118,4.5,1,2.52,8,2718.61,0,0,17,1
84,4.2,1,4.54,10,5442.06,0,1,12,1
38,2.95,21,2.01,8,5973.7,1,0,9,1
45,6.56,70,2.81,1,2298.16,0,1,13,0
98,17.78,3,3.56,9,1093.15,1,1,22,0
30,15.61,37,4.51,6,2023.82,1,0,22,1
45,14.84,83,3.1,1,2098.0,2,0,9,1
19,16.05,69,2.49,1,3938.15,2,1,5,0
110,5.75,72,4.47,13,3077.71,1,0,16,1
82,17.81,51,2.24,7,4657.07,1,0,16,0
33,3.18,30,1.32,10,4267.56,0,1,10,0
73,7.06,25,2.78,2,1657.59,1,1,18,1
108,11.94,35,4.14,6,4748.68,0,1,12,1
58,2.51,25,1.12,13,5115.28,0,0,11,1
108,14.74,27,3.34,5,3670.66,1,1,11,1
45,8.05,4,3.38,5,5580.47,0,1,3,0
91,15.8,73,4.71,10,4741.1,0,0,15,0
112,10.11,17,2.15,15,3653.3,0,0,22,1
105,4.03,14,2.12,12,5455.76,2,0,0,0
33,14.83,56,2.76,6,3682.08,0,1,19,0
32,5.42,4,2.43,14,3222.91,0,1,21,0
71,10.07,36,3.95,11,2266.3,2,0,13,0
105,1.97,85,3.57,8,5320.61,0,0,12,0
46,12.55,85,4.04,5,911.82,2,1,21,0
21,13.48,21,4.28,8,2946.32,2,0,6,0
64,7.88,51,4.69,5,3317.0,0,0,5,1
22,19.11,14,2.72,10,3417.54,1,0,0,1
32,17.55,16,4.94,15,3980.96,2,0,18,0
98,14.3,50,1.86,6,3133.61,1,0,0,1
108,14.42,44,3.86,8,1689.55,0,0,21,0
114,5.42,62,3.14,2,5170.28,2,0,22,1
39,13.31,27,4.27,7,4013.65,0,0,14,0
26,4.37,58,2.91,3,5177.49,0,1,11,0
71,3.31,85,4.14,9,1801.05,2,1,14,1
93,19.99,20,4.72,10,3894.93,0,1,2,0
98,12.64,41,3.93,7,4342.21,1,1,9,1
95,8.9,80,4.1,15,2423.75,0,0,0,0
22,6.12,68,1.27,3,4911.02,1,0,0,1
68,12.28,81,1.82,15,214.55,0,0,22,0
28,1.47,16,4.9,8,3650.53,0,1,20,0
58,2.35,67,3.77,10,3758.7,0,0,15,0
109,1.14,6,3.25,2,3296.29,0,0,4,0
21,10.23,88,2.47,10,3854.28,0,0,4,0
70,12.21,39,1.18,12,1169.92,0,1,10,1
114,1.72,39,2.48,8,4171.73,2,0,10,1
28,14.56,42,3.0,7,2147.58,1,0,11,0
85,4.99,72,1.85,12,2821.91,0,1,20,0
18,13.86,82,1.69,5,2132.03,1,1,17,0
80,19.65,50,3.03,4,2948.83,2,0,13,1
37,13.98,72,3.34,11,3805.1,1,0,0,0
87,17.72,22,1.96,10,5062.39,1,0,20,0
104,18.99,31,3.35,12,3003.92,0,1,7,0
61,9.99,30,4.6,14,2074.7,0,0,2,1
92,14.2,16,2.89,10,3030.06,0,0,17,0
120,17.11,57,4.43,1,4195.06,1,0,20,0
25,7.45,85,4.71,13,2210.86,0,1,22,0
78,5.6,34,1.37,4,2602.84,1,1,19,1
108,18.96,29,1.38,6,3464.47,0,0,1,0
21,14.66,63,2.9,15,1905.25,0,0,8,0
34,4.78,52,3.35,6,1412.69,0,1,21,0
61,9.26,50,2.7,2,1014.28,0,1,18,1
94,16.03,36,2.31,9,2245.14,0,1,11,1
109,11.17,89,3.56,13,480.39,0,1,10,0
62,13.17,5,1.01,13,3584.2,1,1,0,0
32,15.2,33,4.87,1,1220.27,1,0,15,1
25,12.63,55,1.93,4,2388.89,0,0,0,1
66,11.03,24,4.67,4,1761.49,1,0,23,0
48,15.12,12,1.44,2,3856.26,1,0,19,1
118,14.69,62,1.95,8,5132.0,1,0,8,0
62,12.78,65,1.94,11,3873.15,0,0,4,0
51,7.52,4,4.98,2,3346.53,0,0,4,0
67,8.41,74,1.02,2,4080.69,0,1,7,0
48,19.42,10,3.56,15,373.95,1,0,22,0
23,2.69,87,4.48,2,912.5,1,0,23,0
104,5.74,77,3.69,15,750.58,1,0,13,0
14,10.1,43,2.45,1,769.54,0,0,3,0
44,16.82,84,4.83,13,1710.81,0,1,11,0
96,3.69,68,4.57,5,3285.9,0,1,1,0
102,5.9,1,2.74,11,865.15,0,0,5,0
116,1.78,39,3.29,4,5623.67,0,0,13,0
84,14.27,36,4.87,2,5154.69,0,1,12,0
27,5.15,48,4.93,1,5835.54,1,0,22,0
120,8.08,74,2.8,1,446.5,0,0,21,1
85,9.15,35,4.39,2,5138.13,1,0,2,1
18,17.88,74,2.21,1,4861.66,1,1,18,1
83,8.52,72,2.49,9,5432.21,1,1,4,1
67,3.33,69,1.66,15,3262.08,2,0,22,1
117,10.72,33,1.84,2,4769.76,0,1,17,0
26,19.28,57,3.63,3,497.46,0,0,11,0
111,12.35,36,3.04,9,640.09,1,1,10,1
16,19.68,59,1.92,5,887.49,0,0,3,0
55,16.9,11,2.61,14,5505.78,2,0,11,0
22,1.2,31,2.49,13,554.78,0,0,23,0
49,13.34,80,4.95,8,780.87,0,1,18,0
51,6.09,3,4.41,7,5596.38,1,0,6,1
18,11.41,32,2.55,15,822.88,0,0,9,0
59,5.95,42,4.66,14,5244.59,0,0,18,0
36,7.3,8,2.37,6,4777.77,2,0,23,1
75,18.5,50,3.67,13,433.64,0,0,22,0
14,4.53,19,4.87,2,326.71,1,0,0,0
38,17.55,38,2.56,14,3299.45,0,0,15,1
46,1.09,22,3.72,13,5983.62,0,0,3,0
47,2.27,40,2.18,4,5297.21,0,0,22,0
92,17.17,43,2.07,9,1998.15,0,0,11,0
17,12.8,34,3.3,7,2440.59,0,0,12,0
118,15.07,22,4.92,3,2449.85,2,0,20,1
74,4.58,57,2.81,6,4458.24,1,0,2,0
95,10.97,47,4.75,8,2178.57,1,0,15,1
26,14.88,86,4.66,8,1057.22,0,0,1,1
80,12.73,57,2.02,8,4533.22,0,1,8,0
98,9.7,56,2.61,13,2856.49,1,0,5,0
54,19.22,86,3.57,8,645.32,1,1,9,0
13,13.69,38,3.07,10,4782.3,0,0,16,0
45,18.2,27,1.38,15,3594.81,0,0,4,0
79,14.73,63,4.97,6,3038.34,0,0,11,1
40,14.84,61,4.01,11,4105.39,0,0,22,0
28,2.06,82,2.75,15,3131.13,1,0,7,0
70,7.51,61,3.47,10,3960.84,0,0,20,0
117,17.24,84,1.35,11,5231.43,0,0,11,1
63,5.04,87,2.98,3,3758.38,1,1,11,0
48,2.75,84,4.72,9,4025.68,0,0,9,0
100,6.86,25,4.59,14,3760.37,1,0,12,1
83,4.8,50,2.35,14,3280.84,2,0,0,1
99,18.54,49,3.13,14,1197.44,0,0,1,0
28,17.43,35,3.79,3,2146.93,1,0,19,0
48,10.24,25,2.36,12,4220.03,0,0,14,0
76,1.7,32,1.26,12,2667.76,0,0,9,0
54,14.43,67,3.02,15,2555.55,1,1,0,1
22,12.66,72,3.41,4,4603.76,1,1,19,0
101,19.43,7,1.02,15,232.3,1,0,21,1
67,11.4,65,1.38,10,4138.17,2,0,21,1
29,7.06,22,1.83,1,3037.51,0,1,17,0
101,10.62,69,2.39,2,2385.22,1,0,0,1
81,19.6,54,3.16,6,2175.11,1,0,11,1
70,14.08,42,2.18,14,1202.68,0,0,7,1
114,13.6,20,2.1,13,2138.66,2,0,8,1
48,5.19,21,4.48,14,2470.23,0,0,22,0
10,15.0,8,1.58,12,2737.2,1,1,19,1
12,15.13,33,2.98,1,4099.34,1,0,1,0
86,6.69,58,4.81,12,2830.71,1,0,15,0
101,9.93,25,3.5,9,4818.45,0,0,22,1
71,6.24,0,3.87,8,3910.48,0,0,21,0
72,5.54,4,2.72,2,1299.66,0,0,13,1
34,1.0,40,1.08,14,1807.6,1,1,22,0
65,6.06,62,3.58,2,659.65,0,1,0,0
42,11.3,21,3.53,8,5685.19,1,0,13,1
47,0.53,67,1.44,12,5341.99,0,1,19,0
15,6.02,47,2.85,11,691.82,0,0,16,0
67,17.69,65,4.66,8,3529.64,0,0,22,1
53,12.08,15,1.82,1,5770.33,1,0,5,0
54,12.35,79,2.84,14,4533.43,1,0,7,1
41,8.37,52,2.84,5,3052.51,0,1,17,0
54,13.69,85,4.24,15,1598.4,0,0,7,1
70,4.2,64,4.3,11,1818.42,2,0,7,1
56,16.47,78,4.04,2,4470.18,0,0,1,1
30,2.78,63,2.46,1,4727.34,1,1,15,0
89,13.29,87,1.29,3,3266.42,1,1,12,1
94,7.15,67,2.4,15,901.5,0,0,13,1
84,15.08,62,3.72,13,5616.44,1,0,6,1
110,11.22,61,3.81,3,5099.62,2,1,2,1
45,9.32,81,4.86,13,1015.12,2,0,20,0
108,3.8,80,2.81,10,529.02,1,0,7,1
28,12.92,70,3.53,9,3308.03,1,0,0,0
29,19.51,44,3.16,10,1848.03,0,0,16,0
66,16.6,51,1.6,1,1842.85,0,0,7,0
27,1.67,73,2.84,11,705.89,0,1,5,0
56,7.84,64,3.18,2,5729.64,2,0,18,1
114,18.55,1,4.8,9,5014.97,0,0,10,0
58,10.31,48,2.47,14,860.24,0,0,7,1
23,13.41,21,4.92,5,5284.27,0,0,7,0
24,18.3,28,3.17,9,4161.15,0,1,9,0
40,17.54,34,1.97,6,2087.56,0,0,9,0
10,10.29,80,1.77,10,5253.25,0,0,21,0
63,9.03,75,1.57,10,3668.53,0,0,22,0
12,7.12,23,2.81,3,5122.29,1,1,12,0
25,14.52,29,1.09,8,2921.75,1,1,21,0
96,6.1,83,2.78,13,3103.78,0,0,2,1
66,5.37,41,4.95,9,1887.86,1,1,16,1
84,7.45,70,3.68,2,2448.62,1,0,20,1
21,3.96,49,4.04,9,3492.96,0,0,21,0
83,14.05,70,1.48,4,5692.94,0,0,14,0
105,12.52,59,2.89,8,3680.68,2,1,5,1
25,9.92,29,2.14,5,1054.79,1,1,16,0
81,8.11,11,4.58,13,240.58,0,0,23,0
111,18.23,48,1.73,6,5135.73,0,1,0,1
85,1.07,81,2.83,4,2313.09,1,0,2,1
33,15.5,45,3.35,5,2026.8,1,0,7,1
37,18.09,42,3.06,12,4844.24,2,0,7,0
17,9.2,1,4.32,1,5683.11,0,1,10,0
101,11.24,74,1.93,15,4538.66,0,0,15,0
45,18.92,79,2.51,12,1208.31,1,1,0,0
99,4.64,53,4.17,3,2469.99,0,1,10,1
17,10.64,34,3.11,14,4604.51,0,0,16,0
67,9.76,51,2.61,4,5460.17,0,0,12,0
69,5.54,32,1.12,1,5991.88,0,0,23,1
59,16.46,84,4.01,13,3167.05,2,1,1,1
37,18.04,83,4.89,3,4970.64,1,0,4,0
101,15.75,71,3.48,4,470.46,0,0,23,1
110,4.31,50,4.43,14,1857.78,1,0,20,1
50,2.19,25,3.07,14,2354.78,1,0,11,1
109,12.31,61,1.93,9,5858.04,2,0,14,1
73,1.61,60,1.06,3,219.68,2,1,6,0
36,13.62,25,3.61,11,1986.52,0,0,5,0
72,10.84,36,2.97,3,5596.39,2,0,4,1
26,13.42,29,4.13,4,1978.73,0,0,14,1
82,12.01,10,3.78,9,1505.39,0,1,2,1
42,8.74,52,4.95,9,4434.51,0,0,21,1
93,4.42,40,3.04,1,4522.97,0,1,8,0
86,6.46,4,2.71,15,2938.63,2,0,22,1
101,10.73,65,2.15,8,5692.12,1,0,16,1
38,13.21,12,2.91,10,1375.7,1,1,20,0
22,15.7,62,4.49,13,5497.81,2,1,22,1
55,15.46,81,1.17,1,4581.95,0,1,13,0
44,19.47,89,4.91,2,2335.61,0,0,6,0
15,6.07,24,4.97,10,4880.07,1,0,14,0
91,1.89,43,3.39,11,972.57,2,0,6,1
78,7.24,13,2.33,5,959.7,2,0,12,1
56,14.99,68,1.89,11,5593.64,0,0,13,0
34,9.04,58,2.11,13,749.73,2,0,21,1
75,16.45,55,1.2,15,223.66,2,0,10,1
19,11.21,51,2.9,11,2456.38,0,0,17,1
65,18.63,65,1.23,14,802.34,1,0,12,0
39,18.98,67,3.87,12,5205.61,0,1,11,0
118,1.85,11,2.49,13,5551.62,0,0,1,1
14,9.4,74,1.8,6,2998.07,2,0,9,0
42,12.39,67,3.18,2,2667.73,1,1,21,1
74,5.49,42,4.9,10,3326.43,1,0,10,0
27,8.44,72,3.78,5,1511.93,2,0,15,0
105,13.71,73,2.97,3,1928.2,0,1,16,1
120,4.92,90,4.11,7,785.67,0,0,13,0
58,12.24,5,3.95,12,2789.41,0,1,21,1
20,14.1,14,4.57,12,3747.81,1,1,20,1
94,2.26,41,1.82,1,5595.3,2,0,12,0
35,10.2,30,4.44,5,4486.62,1,0,16,0
72,5.63,85,2.2,12,4393.77,2,0,4,0
98,14.63,52,4.76,3,1986.39,1,0,3,0
95,4.2,5,2.12,11,5352.1,1,0,10,1
68,17.9,32,4.71,2,5692.34,1,0,16,0
36,8.9,28,4.86,12,5607.13,2,1,2,0
58,4.36,20,1.58,12,425.06,0,0,1,1
86,9.04,53,4.9,3,3705.23,0,0,0,0
42,8.47,55,1.34,10,3930.71,0,1,17,1
107,8.86,20,1.87,4,1911.38,2,1,15,0
114,11.92,54,2.78,15,5955.99,2,0,10,1
108,10.66,57,4.97,15,1888.89,0,1,6,1
10,3.42,63,2.95,11,1456.35,2,0,4,0
30,1.78,85,3.2,2,3008.04,1,0,17,0
64,14.72,45,3.78,2,2074.25,0,0,3,0
15,11.41,83,4.87,3,5559.37,2,0,21,1
101,7.5,21,4.13,2,2752.45,1,0,7,1
90,16.26,59,1.9,14,2578.87,0,0,21,1
78,8.07,10,2.21,6,3830.0,0,0,5,1
104,16.02,46,1.39,2,670.47,0,0,21,1
14,6.46,30,3.58,1,4589.05,1,0,20,1
111,1.92,76,1.72,8,4656.71,0,1,20,1
12,18.69,17,2.03,10,2949.35,1,0,21,0
62,8.19,21,4.55,15,5743.05,1,0,21,1
32,15.96,55,2.31,4,3560.17,0,1,0,0
110,5.94,16,3.27,2,4232.37,1,1,6,1
62,13.1,37,2.59,4,5561.2,2,0,5,0
46,17.53,24,1.3,11,4064.8,0,0,21,1
83,1.31,31,2.45,2,2704.59,1,1,0,0
83,16.7,14,2.63,11,343.67,2,0,6,1
92,11.64,12,4.58,5,4424.14,0,0,13,1
26,12.35,57,2.3,7,5796.22,0,0,5,0
94,10.7,89,2.52,6,2927.36,1,0,9,0
87,17.55,49,4.13,2,2170.66,1,1,17,1
82,1.35,10,4.04,11,3211.7,0,1,15,0
119,5.59,12,4.19,13,4424.94,0,0,11,1
10,17.58,49,4.82,4,204.0,1,1,10,0
60,15.17,37,4.18,8,5345.83,0,0,23,0
54,0.84,0,2.63,12,5340.9,1,0,7,0
86,10.58,38,4.29,14,3339.53,1,0,14,1
13,10.83,26,3.03,14,909.8,0,0,22,1
71,8.32,35,2.11,7,4096.47,0,0,11,0
74,6.3,31,2.21,7,999.5,1,1,22,0
113,13.79,40,1.9,12,3143.77,1,0,6,0
41,4.55,14,1.58,12,743.05,2,1,15,0
43,16.08,30,1.74,4,3616.58,0,0,3,1
101,16.16,5,1.25,1,2044.8,1,0,0,1
104,8.6,88,4.55,7,5019.75,0,1,0,1
81,6.03,51,4.72,6,4839.69,2,0,20,0
48,6.04,81,3.35,8,5991.15,0,0,14,1
35,9.9,21,4.36,11,1693.52,1,0,13,0
43,14.53,30,1.73,13,558.45,0,0,14,0
63,7.5,72,4.61,5,2769.42,0,0,1,0
12,12.4,45,3.03,8,683.74,0,0,15,0
59,7.96,66,1.27,10,1235.3,0,0,4,0
21,6.44,90,1.57,11,3664.34,0,0,10,0
74,0.98,42,2.24,14,3634.36,0,1,10,1
63,0.58,0,1.17,8,451.3,0,1,0,0
117,4.93,43,2.24,9,2768.85,0,0,1,0
14,8.42,56,1.24,1,3275.27,1,1,0,0
103,17.1,8,1.94,3,1754.54,1,1,2,0
103,16.07,4,2.06,12,5257.85,0,0,19,1
66,5.71,78,4.98,12,1134.37,0,0,0,0
26,5.27,8,1.94,11,1672.63,0,0,16,0
56,4.93,44,1.96,6,1110.57,0,1,1,0
32,7.12,76,3.75,13,875.97,0,0,13,0
88,10.21,23,4.44,4,5298.08,0,0,19,1
110,9.05,73,2.55,8,1811.58,2,0,1,0
94,4.76,41,4.5,10,4390.64,2,1,17,1
23,3.04,21,2.36,14,2682.3,0,0,7,0
75,0.75,59,1.79,14,3888.07,1,0,7,0
84,3.5,85,2.32,1,5583.42,0,1,6,0
60,14.25,36,3.44,15,5098.73,0,1,10,0
112,5.25,38,2.47,12,600.12,2,1,19,1
47,9.64,83,3.69,5,5102.17,0,1,6,0
73,12.03,73,1.95,14,2820.58,1,1,21,0
107,17.79,73,3.8,4,2230.85,1,1,6,1
47,17.83,89,2.39,12,4099.85,1,1,16,0
59,15.04,88,2.82,1,5711.21,0,1,14,1
107,1.19,52,3.23,10,745.99,1,0,20,1
91,11.71,27,3.74,6,4654.85,0,0,20,0
39,15.84,76,1.95,15,1380.35,0,0,6,0
88,0.84,14,4.34,10,2404.79,2,0,19,0
100,11.22,59,3.89,13,5268.17,1,1,16,0
60,17.23,59,1.94,15,3365.64,2,0,18,1
72,9.74,5,4.9,3,591.25,0,1,13,0
107,0.58,51,3.66,11,3146.68,0,1,19,0
61,0.71,11,2.81,15,4779.92,1,0,4,0
47,8.62,18,1.63,11,3267.51,0,0,11,0
106,3.52,74,3.13,5,1167.96,1,0,23,1
97,13.46,1,1.66,6,2781.24,2,0,23,0
88,14.32,54,2.72,4,5561.2,2,0,11,1
39,3.97,14,2.63,10,4017.58,1,0,1,0
115,17.83,63,3.88,10,4433.34,0,1,3,1
60,9.12,68,1.77,12,4758.43,2,0,1,0
90,3.29,14,4.29,6,726.02,1,0,4,1
14,15.4,42,2.3,7,3572.91,2,0,19,0
38,15.9,73,2.78,2,2380.31,1,0,1,0
13,12.97,16,4.09,14,1007.12,2,0,12,0
19,17.14,23,3.5,15,1375.72,0,0,2,1
65,14.88,73,2.23,7,4730.73,1,0,14,1
26,17.7,29,2.54,7,1136.64,0,1,18,1
83,8.96,66,2.22,2,2012.03,1,1,15,1
26,15.08,50,3.38,3,1852.27,1,0,13,0
93,20.0,59,2.33,3,482.06,0,1,22,0
97,14.64,2,3.9,1,2880.52,1,0,3,0
78,2.73,4,3.32,1,4642.39,0,1,16,1
43,10.61,27,1.58,10,328.49,0,0,20,0
15,11.95,77,2.24,11,852.8,0,0,21,0
62,3.9,10,1.89,6,4377.08,0,0,21,0
75,19.28,71,2.56,9,3642.77,0,1,11,1
86,3.92,71,3.06,9,4348.44,0,0,1,1
116,3.96,75,3.03,11,1534.6,0,1,20,1
52,18.35,14,4.02,14,4861.86,0,0,19,0
84,9.57,82,1.76,1,2983.25,0,0,13,1
120,1.73,47,4.79,12,3739.75,1,0,20,0
32,12.16,45,2.37,7,734.49,1,1,22,0
64,12.24,27,2.2,6,1389.18,2,0,2,0
89,1.76,6,3.74,4,4685.48,0,0,15,0
104,19.46,70,4.22,11,1498.67,2,1,7,1
84,11.11,81,2.51,3,736.67,0,0,11,0
25,11.42,87,3.99,9,3663.78,0,0,8,0
17,10.64,5,4.53,10,3378.03,0,0,0,0
13,12.41,57,4.07,5,3725.78,0,0,0,0
113,5.65,67,1.14,8,3786.17,0,0,8,0
13,6.1,54,4.31,4,3101.14,1,1,14,0
65,10.47,66,4.1,4,3063.89,2,1,9,0
34,16.23,48,3.68,6,5560.16,2,1,16,0
76,1.47,50,4.04,6,3296.51,1,0,1,0
105,12.27,58,4.92,3,3780.34,1,0,2,1
76,16.23,5,2.72,15,1748.42,0,1,22,0
36,3.56,89,1.27,2,5252.34,2,1,9,1
102,0.79,50,2.84,11,341.33,1,0,18,1
41,6.6,37,1.19,9,3431.92,0,0,8,0
59,11.97,10,2.18,2,2426.33,1,1,17,0
70,3.2,51,3.35,9,3702.64,0,0,2,0
60,8.81,19,2.24,12,2289.0,1,1,8,1
28,11.27,9,3.74,11,4362.59,2,0,21,1
30,12.18,25,4.29,14,317.92,1,0,10,1
14,5.85,47,2.68,8,2554.16,2,0,8,0
91,8.3,90,4.6,11,5021.33,2,1,4,0
101,15.68,13,1.32,13,1651.16,0,0,19,0
51,18.85,58,4.36,10,505.96,0,1,17,0
70,17.31,11,4.31,7,3079.84,0,0,11,0
31,11.5,22,2.29,12,5863.89,2,0,16,0
30,8.5,84,2.19,5,572.12,0,0,20,0
79,6.99,71,2.22,13,606.33,1,0,16,0
10,2.94,38,4.25,3,3651.68,0,0,15,0
14,2.58,8,4.33,2,1650.39,1,0,21,0
114,13.92,87,2.32,11,2579.34,0,0,21,0
21,5.57,24,3.37,8,5016.94,0,1,13,0
99,5.47,16,1.56,2,1353.32,0,1,22,1
55,19.96,41,2.88,8,4371.94,1,0,8,0
43,4.16,28,5.0,5,3126.02,0,0,21,0
58,3.39,59,1.64,9,5448.75,2,1,12,0
87,2.42,66,4.79,4,5843.18,0,0,2,1
99,11.81,84,4.3,8,3012.77,1,0,23,1
