hour,dayofweek,cust_dist,items_count,total_price,barista_exp,promo,rain,time_to_serve,good_review,repeat_visit
7,3,3.56,7,1239.32,8,1,0,223,0,0
17,4,10.25,2,1237.95,59,1,1,30,1,0
20,3,10.71,1,921.69,7,0,0,69,1,0
0,4,8.6,8,1164.91,59,1,0,187,1,0
22,1,13.6,6,354.63,59,0,1,142,1,0
7,3,2.11,6,337.42,7,1,0,205,0,0
5,0,3.07,2,1307.92,56,0,0,30,1,0
4,3,6.72,2,797.41,55,1,0,30,1,1
14,6,2.34,1,444.31,3,0,0,62,1,1
21,1,8.71,5,1064.22,3,1,0,182,0,0
14,5,6.28,7,1348.63,18,1,1,255,0,0
1,3,4.63,4,985.25,45,1,0,70,1,1
0,6,2.96,7,586.28,33,1,1,240,1,1
22,6,5.36,3,776.53,37,0,0,64,1,0
22,6,9.32,6,1153.18,28,0,0,153,0,0
10,4,8.85,8,194.5,36,1,0,236,0,0
9,6,2.87,6,404.03,16,0,0,198,0,0
17,4,2.31,1,747.62,15,0,0,73,1,1
17,5,0.89,7,945.94,29,0,1,286,0,0
16,1,0.68,8,574.83,59,0,0,198,1,1
7,2,13.26,1,517.75,18,0,0,38,1,0
14,4,1.15,3,157.94,49,0,1,85,1,1
7,6,11.1,8,145.64,46,0,0,196,1,0
16,6,13.14,7,490.17,46,0,0,156,0,0
11,0,1.92,8,842.71,19,0,0,270,0,0
7,6,6.83,3,878.92,29,0,0,60,1,0
13,1,14.45,2,791.64,6,0,0,68,0,0
3,3,12.6,7,673.83,45,0,0,169,1,0
0,3,7.6,3,453.21,50,1,0,43,1,0
0,6,11.56,4,660.97,58,0,1,112,1,0
18,0,12.58,4,294.26,47,1,1,129,1,0
15,4,5.55,6,261.36,55,1,1,137,1,0
13,1,13.44,4,519.92,27,0,0,106,1,0
20,0,7.32,7,1493.49,7,0,0,227,0,0
15,4,8.15,4,557.1,27,0,0,105,1,0
4,1,15.0,4,1411.04,19,0,0,117,1,0
8,6,12.73,8,649.17,17,0,0,269,0,0
1,3,5.75,2,714.61,41,0,0,30,1,1
17,1,0.65,6,1215.89,11,0,0,235,0,1
5,6,9.58,1,231.09,5,0,1,113,0,0
8,5,10.71,6,355.24,2,1,0,257,0,0
0,2,9.94,6,1463.38,47,0,1,161,0,0
8,1,14.53,6,808.28,56,1,1,202,1,0
15,2,13.01,3,162.03,12,0,0,95,0,0
12,1,7.01,1,166.33,42,0,0,30,1,1
8,2,1.41,3,1370.14,42,0,0,73,1,1
20,5,7.4,2,1322.71,52,1,1,90,1,0
12,3,10.49,2,741.76,11,0,0,69,1,0
8,4,9.31,5,328.51,10,0,0,181,0,0
10,2,8.3,5,1262.4,28,1,0,170,1,0
3,5,7.3,8,554.44,7,0,0,270,0,0
1,2,4.76,2,686.68,14,0,1,106,0,0
5,3,4.52,2,1055.47,13,1,0,74,0,0
13,2,7.75,3,594.76,5,1,0,127,0,0
3,5,2.83,8,980.14,51,0,0,179,0,1
5,6,5.44,2,1339.4,42,0,1,69,0,0
18,5,5.2,7,1216.32,8,1,0,238,0,0
5,0,9.01,1,634.26,50,1,1,30,1,0
1,3,1.47,3,503.11,1,0,1,184,0,0
17,6,12.53,2,499.71,5,1,1,141,0,0
12,0,8.65,3,588.03,11,0,0,87,0,0
8,3,10.23,3,790.92,52,0,0,70,1,0
22,6,10.69,4,683.24,43,0,0,67,1,0
18,2,4.73,8,286.21,48,0,0,214,1,1
12,6,7.32,5,328.84,10,0,0,154,0,0
10,5,14.37,8,580.1,15,0,0,285,0,0
0,0,11.62,3,886.89,39,0,0,90,1,0
23,2,14.56,8,929.73,47,0,1,236,0,0
21,5,11.32,6,780.69,29,0,0,156,0,0
6,3,3.05,7,1134.29,25,1,0,203,0,0
20,6,1.44,7,1132.15,48,1,1,230,0,0
14,5,8.88,3,698.68,6,0,0,118,0,0
0,2,5.69,6,274.22,11,1,1,231,0,0
11,0,4.49,7,842.24,17,0,0,183,0,0
6,0,12.2,4,634.06,15,0,1,166,0,0
14,6,5.82,2,293.09,16,1,1,117,0,1
20,5,5.1,3,1474.54,56,0,0,50,1,1
18,2,12.82,4,617.66,2,0,1,226,0,0
0,1,12.77,8,976.12,36,0,0,205,0,0
16,3,5.67,1,786.18,19,0,0,30,1,0
16,3,12.57,8,299.96,38,0,1,251,0,0
2,2,12.84,4,177.76,50,1,1,125,1,0
11,1,6.65,5,976.08,21,0,0,144,0,0
5,0,1.46,5,445.83,11,1,0,171,0,0
10,6,0.52,2,441.12,41,1,1,92,0,1
2,4,8.09,8,1439.77,3,0,0,254,0,0
7,4,5.49,6,746.48,34,0,1,215,0,0
13,6,14.96,2,141.2,18,0,1,107,0,0
13,2,11.7,7,575.78,15,0,0,228,0,0
9,1,11.54,6,918.29,25,0,0,199,0,0
1,1,14.35,6,559.99,54,1,0,141,1,0
13,3,13.37,6,137.59,50,1,1,159,1,0
8,0,5.11,6,722.04,51,0,1,189,0,0
2,5,2.91,5,248.27,15,0,0,171,0,1
20,1,11.32,8,966.82,30,0,0,223,0,0
7,6,5.98,7,967.42,17,0,1,250,0,0
15,5,7.36,5,152.86,18,1,0,139,1,0
1,4,9.64,3,506.93,31,1,1,125,1,0
5,5,13.66,7,679.16,50,0,0,192,0,0
20,0,6.58,5,870.37,43,0,1,164,1,0
11,6,11.86,2,514.49,18,0,1,96,0,0
4,0,4.39,5,502.85,55,0,0,118,1,1
1,5,10.62,7,1476.22,35,0,1,232,0,0
15,2,0.52,7,158.61,13,0,0,214,0,1
4,1,13.14,2,1484.66,14,0,0,88,1,0
14,6,0.94,1,166.85,59,0,0,30,1,1
11,2,10.83,8,503.68,36,0,1,234,0,0
3,5,1.17,7,791.17,18,0,1,248,0,0
14,1,4.36,5,300.62,5,0,1,220,0,0
10,3,7.71,2,288.78,14,0,1,128,0,0
15,2,6.59,6,458.84,25,0,0,144,1,0
22,2,3.28,8,1462.91,44,0,0,226,0,0
5,5,5.34,7,632.16,57,1,0,199,1,0
13,4,11.05,8,892.39,39,0,1,244,0,0
17,5,10.2,8,1086.01,12,0,1,302,0,0
11,2,1.54,4,1139.11,40,1,0,69,1,1
10,1,11.34,8,1063.26,53,0,1,248,0,0
12,4,1.27,6,571.7,53,1,0,107,1,1
20,5,8.37,3,256.42,28,0,0,58,1,0
22,6,4.27,8,494.4,35,0,0,217,0,0
10,5,9.02,7,394.41,54,0,1,205,0,0
22,2,4.29,2,290.79,1,0,0,66,0,1
15,2,14.78,6,134.3,3,0,1,248,0,0
14,3,4.99,5,1410.02,43,0,0,106,1,0
20,5,4.01,5,1389.45,50,1,0,110,1,0
14,2,4.54,7,170.58,7,0,0,224,0,0
3,6,13.5,1,342.32,9,0,1,83,0,0
10,0,9.73,4,295.3,36,0,0,137,1,0
18,4,11.09,7,493.71,23,1,1,257,0,0
14,0,13.81,2,385.7,24,1,0,64,1,0
3,4,13.72,6,1424.19,10,1,0,188,0,0
20,6,11.21,4,217.84,50,0,1,102,0,0
12,5,3.37,1,396.34,55,0,0,30,1,1
21,3,12.73,7,213.01,48,0,1,183,0,0
18,2,3.45,3,1472.54,12,0,0,103,0,0
1,2,11.27,4,1385.78,19,1,1,134,0,0
13,2,10.44,1,1103.28,32,1,1,37,1,0
3,5,11.5,7,696.36,24,0,1,256,0,0
15,4,8.22,8,366.25,22,0,0,236,0,0
20,6,9.76,7,410.09,3,0,1,269,0,0
19,2,14.32,2,720.26,40,0,0,39,1,0
13,0,1.97,7,1175.51,27,0,0,198,0,0
14,2,4.98,3,470.62,19,0,0,91,1,0
2,5,9.36,7,535.11,9,1,0,209,1,0
7,6,14.48,5,939.92,59,0,1,138,1,0
15,3,1.89,1,432.82,51,1,1,30,1,1
9,6,0.83,8,917.91,49,0,0,230,0,1
3,0,1.31,5,641.98,13,0,1,200,0,1
17,2,1.26,7,148.12,2,0,0,235,0,1
1,2,13.66,3,663.78,36,0,1,125,1,0
16,1,10.96,1,1387.34,29,0,1,56,1,0
12,4,10.32,1,510.36,11,0,1,77,0,0
3,0,8.08,7,551.97,34,0,0,197,0,0
10,1,11.84,3,192.32,4,1,1,166,0,0
6,6,2.76,2,961.07,4,0,0,60,0,0
11,3,6.18,8,1288.94,52,1,1,240,0,0
9,4,7.61,1,594.09,1,0,0,105,0,0
6,0,2.1,8,436.34,25,0,1,276,0,0
12,2,6.58,3,1439.26,26,0,0,93,1,0
6,6,5.09,4,1143.1,11,1,0,114,1,0
23,0,1.02,5,894.03,23,0,0,140,0,1
16,2,2.48,1,527.74,2,0,1,87,0,0
9,4,11.58,4,409.12,19,0,1,206,0,0
9,2,0.76,1,1102.04,29,0,1,93,1,1
23,3,14.05,2,830.5,40,1,1,85,1,0
3,6,1.75,7,828.84,55,0,0,148,1,1
19,5,12.09,3,203.19,52,0,1,85,1,0
3,2,13.53,1,817.07,4,1,0,73,1,0
21,3,14.15,3,1251.84,57,0,1,74,1,0
6,5,13.08,6,1425.52,16,0,1,241,0,0
21,6,4.67,1,249.36,47,0,0,30,1,1
0,4,5.33,2,983.63,37,1,1,107,1,0
11,4,6.68,2,895.69,27,1,1,107,1,0
23,6,2.52,7,1346.44,5,0,0,230,0,0
12,6,0.82,7,1151.74,15,1,0,217,0,1
9,0,13.1,4,1451.37,23,0,0,145,0,0
14,3,8.53,2,1444.05,49,0,1,39,1,0
12,3,9.33,3,415.96,3,0,0,108,0,0
22,6,13.94,6,1115.49,18,0,0,174,0,0
21,1,10.14,8,842.73,43,0,0,208,1,0
21,1,10.52,2,400.44,26,1,0,38,1,0
20,5,11.91,1,372.82,6,0,1,88,0,0
21,5,2.19,8,213.52,59,1,0,176,1,1
8,1,5.72,8,1213.76,44,0,1,275,0,0
8,6,14.54,2,554.31,54,0,0,61,1,0
14,6,13.88,6,1299.76,58,0,0,139,1,0
9,5,13.32,3,951.64,17,0,0,104,1,0
23,2,7.06,1,1043.09,46,1,1,30,1,0
9,6,12.93,4,508.34,38,0,0,118,1,0
7,1,1.2,4,740.21,42,1,0,77,1,1
23,3,2.65,4,677.24,48,1,0,110,1,1
15,6,6.5,7,429.96,50,0,0,157,1,1
16,6,7.51,1,1265.52,27,0,1,52,1,0
4,2,4.32,8,970.92,20,0,1,306,0,0
3,5,5.67,4,152.4,6,0,0,155,0,0
17,6,2.86,7,1247.88,51,0,0,176,0,0
23,4,7.59,2,248.45,35,0,1,88,1,0
18,0,12.01,8,665.18,12,0,0,268,0,0
3,1,10.09,1,899.76,48,1,0,30,1,0
6,4,2.06,1,110.71,3,0,0,43,1,1
9,5,7.57,1,1014.07,48,0,0,30,1,1
17,3,10.62,5,1023.58,4,0,0,172,0,0
18,0,8.18,7,1013.54,57,1,0,157,1,0
3,4,6.18,8,328.86,52,0,0,198,1,1
9,0,9.52,3,458.03,45,0,0,84,1,0
0,1,14.55,5,446.33,4,1,1,230,0,0
22,5,1.88,5,1444.09,4,1,1,195,0,0
17,6,6.16,5,194.54,39,1,1,208,0,0
4,3,6.4,3,700.27,21,0,1,153,0,0
14,5,8.87,5,1319.76,44,1,0,114,1,0
16,0,2.71,4,1177.25,2,0,0,136,0,0
2,4,3.06,1,1251.42,16,1,1,66,1,1
11,1,4.64,8,1461.21,7,0,0,262,0,0
1,1,14.36,8,642.17,19,1,0,269,0,0
0,5,11.14,1,533.52,43,1,0,30,1,0
22,6,10.09,7,142.92,33,0,0,166,1,0
20,4,12.35,2,310.03,9,1,1,144,0,0
16,6,2.35,6,886.82,37,0,1,188,0,1
21,6,12.96,4,320.72,58,0,1,124,1,0
15,4,9.13,3,1130.83,17,0,1,143,0,0
4,0,5.36,6,152.13,27,1,0,167,0,0
14,5,12.33,1,463.28,33,0,1,64,1,0
2,5,12.14,5,1073.63,49,0,0,95,1,0
6,2,12.76,8,457.7,12,0,1,287,0,0
10,5,2.18,7,1120.26,57,1,0,176,1,1
9,1,14.56,7,1494.21,45,1,1,239,0,0
8,0,14.41,2,1215.92,56,0,1,84,1,0
13,4,5.68,2,578.57,11,0,0,81,0,0
12,5,1.46,1,1360.83,13,0,0,30,1,1
1,0,2.92,4,171.65,31,0,0,95,1,1
2,5,14.9,7,1115.01,13,0,0,215,0,0
6,4,8.66,6,132.65,38,0,0,161,1,1
20,3,5.67,2,344.38,26,1,1,69,1,1
17,4,4.68,8,1482.62,31,0,0,254,0,0
2,4,4.23,8,605.24,22,0,0,220,0,0
9,4,10.13,1,1248.7,6,0,1,124,0,0
21,5,6.58,4,626.52,20,0,0,136,1,0
6,2,14.5,1,1276.04,21,0,0,30,1,0
8,4,10.42,1,1451.62,10,0,1,118,0,0
16,1,11.98,4,709.75,19,1,1,158,0,0
10,1,4.74,4,883.09,35,0,0,112,1,0
6,0,1.65,4,980.1,26,0,0,92,1,1
23,2,7.57,8,1408.77,7,1,0,248,0,0
13,0,5.06,8,459.44,37,1,0,202,0,1
18,1,3.43,1,955.75,8,1,0,64,1,1
3,6,14.31,2,554.61,5,1,1,116,0,0
5,1,6.94,3,403.71,44,1,1,100,1,1
9,3,3.03,3,218.89,36,0,0,108,1,1
6,4,3.38,1,969.0,51,1,0,30,1,1
12,6,4.57,1,1334.92,28,0,0,30,1,0
13,1,14.99,2,591.95,50,0,0,30,1,0
3,5,4.39,4,873.74,3,0,1,169,0,0
7,5,5.27,1,998.99,39,0,1,30,1,1
4,0,10.06,7,680.51,8,0,0,203,0,0
0,6,4.76,8,1364.69,15,0,0,239,0,0
3,0,3.63,5,607.86,53,0,1,146,1,1
2,4,2.8,4,275.02,27,1,0,115,1,1
8,4,5.03,7,301.63,49,1,0,180,1,1
7,3,2.04,8,1347.2,51,0,0,176,0,1
0,2,0.77,1,1483.21,36,1,0,30,1,1
5,0,12.17,5,504.51,16,0,0,149,1,0
8,4,2.5,7,301.04,26,1,1,284,0,1
6,0,11.75,6,775.1,45,0,0,125,1,0
3,4,12.06,2,1093.34,44,0,0,30,1,0
12,1,8.3,8,957.36,4,0,1,313,0,0
16,0,4.99,5,1431.55,12,0,0,133,0,0
1,1,2.6,1,1244.89,17,0,0,30,1,1
4,0,11.18,3,1316.56,58,0,0,30,1,0
11,2,9.22,7,858.33,41,0,0,174,0,0
20,3,10.0,1,558.19,44,0,1,43,1,0
7,5,0.63,3,1082.43,26,0,0,65,1,1
5,5,13.95,2,714.67,31,1,1,103,1,0
7,5,1.46,2,502.86,15,0,1,84,0,1
17,1,5.82,4,313.18,52,0,0,86,1,1
2,6,6.34,7,839.02,34,0,0,201,0,0
21,4,0.52,4,931.95,29,1,0,119,1,1
11,5,7.71,3,896.3,9,0,0,62,1,0
2,2,11.42,3,263.17,14,1,0,139,1,0
21,5,12.44,2,897.98,36,0,0,31,1,0
5,0,13.25,5,335.78,4,0,1,218,0,0
1,1,7.57,3,1029.2,59,0,0,30,1,0
22,6,9.64,3,701.14,38,0,0,95,1,0
11,0,1.65,7,1288.3,56,0,0,175,1,1
1,6,7.58,5,1189.57,37,0,0,156,0,0
5,0,2.74,4,1114.13,60,0,1,107,1,1
16,0,5.86,4,1081.03,24,1,1,167,0,0
2,3,5.27,3,884.68,17,0,0,78,0,0
1,3,6.64,7,185.56,13,0,1,256,0,0
22,4,8.79,4,1017.69,20,0,1,173,0,0
19,1,13.59,4,753.69,17,0,1,189,0,0
7,2,6.22,6,757.38,51,0,1,175,0,0
21,2,14.73,7,630.63,27,1,1,227,0,0
11,2,11.51,4,1400.7,55,1,0,84,1,0
3,0,7.92,2,449.23,33,0,0,57,1,0
4,3,9.84,1,543.23,21,1,0,44,1,0
12,1,1.98,3,1448.26,17,0,0,98,0,0
14,0,12.75,8,1234.22,22,0,1,277,0,0
22,6,8.94,3,119.72,25,0,0,99,1,1
15,3,14.8,2,1368.55,3,0,1,139,0,0
9,3,9.73,8,417.31,27,0,0,246,0,0
22,5,12.59,1,1088.31,27,0,1,64,0,0
15,5,12.1,1,874.3,46,0,1,40,1,0
11,1,5.51,2,851.54,12,1,1,101,0,0
16,6,4.26,5,1105.09,15,0,1,211,0,0
15,1,6.74,5,390.05,38,1,0,133,1,1
11,1,7.27,1,322.64,20,0,0,30,1,1
7,0,3.98,5,1012.68,22,0,1,166,0,0
19,4,13.47,5,506.81,2,1,0,205,0,0
2,1,8.37,5,1463.53,4,0,0,203,0,0
15,5,14.69,1,732.12,45,0,0,30,1,0
12,4,12.25,8,256.24,13,0,0,260,0,0
22,0,8.56,5,1060.14,55,0,1,120,1,0
18,4,14.23,8,528.62,32,0,1,281,0,0
7,2,7.82,3,308.02,59,0,1,69,1,1
21,6,13.36,6,691.95,22,1,0,163,0,0
4,4,5.69,1,1449.91,25,0,0,30,1,0
19,1,5.99,2,676.0,27,0,1,115,0,1
7,0,6.56,5,586.27,55,0,1,133,0,0
23,6,8.43,4,722.31,17,0,1,164,0,0
11,1,8.53,1,116.96,6,0,1,121,0,0
0,6,7.7,7,286.34,43,0,0,166,0,0
20,5,4.94,2,1289.54,51,0,0,30,1,1
19,2,13.94,6,1469.25,16,1,1,228,0,0
5,5,9.03,3,321.12,8,0,1,151,0,0
21,1,6.41,8,849.72,33,1,1,222,1,0
17,1,9.94,8,1452.87,10,0,0,267,0,0
7,1,11.64,7,319.21,34,0,1,214,0,0
6,3,14.43,2,360.83,19,0,0,60,1,0
0,2,7.74,5,1397.54,14,1,0,158,1,0
20,6,2.13,4,1087.96,3,0,0,150,0,0
15,1,6.89,5,312.75,55,1,1,146,1,1
11,1,7.45,2,650.89,56,1,0,30,1,1
5,6,13.51,1,178.78,41,1,0,30,1,0
19,5,6.22,7,705.74,23,0,0,215,0,0
1,5,14.32,4,1189.06,40,1,1,142,1,0
13,1,7.53,8,875.56,11,1,0,228,0,0
3,0,14.62,7,1006.42,47,0,1,220,0,0
0,3,0.62,7,557.55,6,1,0,233,0,1
22,5,13.53,4,325.95,34,1,0,105,1,0
17,0,14.0,8,118.36,1,0,1,333,0,0
12,3,14.43,8,1249.84,35,0,0,219,0,0
1,1,0.69,2,991.32,25,0,0,55,1,1
8,2,2.99,6,421.05,29,0,0,179,0,1
20,4,9.98,6,685.81,23,0,1,205,0,0
1,4,0.87,5,1222.02,18,0,0,179,0,0
8,1,1.42,2,854.18,14,0,0,109,0,1
0,5,3.71,4,520.22,17,0,1,180,0,0
10,0,7.93,2,474.06,2,1,0,111,1,0
2,2,8.42,4,404.66,31,0,0,104,1,0
19,6,1.0,7,1253.22,19,1,0,239,0,1
22,3,2.97,5,914.6,32,0,1,190,0,0
3,1,7.75,1,1092.82,54,1,0,30,1,1
17,2,9.11,7,1304.17,28,1,1,265,0,0
22,2,2.65,8,1481.61,41,0,1,259,0,0
5,5,6.28,1,449.28,8,0,0,62,1,0
2,3,13.61,2,353.26,42,0,1,63,1,0
21,2,14.98,4,746.8,41,1,0,107,1,0
10,5,14.81,1,149.1,59,1,0,30,1,0
14,0,13.28,7,1208.41,59,0,1,174,0,0
21,5,6.22,4,1337.26,40,0,0,97,1,0
4,0,10.46,5,1060.46,39,0,0,128,1,0
19,0,6.54,7,475.19,22,0,0,223,0,0
9,6,9.9,8,272.42,24,1,0,257,0,0
11,6,4.99,2,635.0,38,0,0,30,1,1
14,2,9.29,4,1266.67,2,1,1,173,0,0
16,5,8.09,2,586.96,41,1,1,67,1,0
9,6,0.85,4,147.96,41,1,0,95,1,1
5,0,11.97,7,483.99,19,0,0,228,0,0
17,6,0.67,6,1485.92,41,0,0,174,0,1
12,3,4.75,6,1047.34,2,0,0,226,0,0
2,2,0.59,4,1361.2,28,1,0,110,1,0
23,5,5.95,5,1184.81,32,0,0,131,1,0
9,5,1.42,2,855.59,19,0,0,93,1,0
13,4,13.75,8,308.16,16,1,0,235,0,0
5,5,6.53,3,588.1,30,0,1,96,0,0
2,2,7.16,4,917.24,22,0,0,102,0,0
15,3,5.57,4,1318.89,14,0,1,162,0,0
6,5,9.6,6,476.15,52,0,1,158,1,0
19,4,11.87,1,269.72,56,0,1,56,1,0
13,2,9.9,7,882.37,1,0,1,267,0,0
8,0,11.35,6,347.1,45,1,1,218,0,0
14,1,13.64,2,954.51,54,1,0,30,1,0
20,1,13.02,6,468.93,2,0,0,225,0,0
2,0,10.27,3,423.35,22,1,1,137,1,0
1,6,3.61,5,658.85,46,0,1,148,1,1
1,5,9.75,7,930.47,33,0,0,216,0,0
2,1,7.84,3,863.44,15,1,1,118,0,0
17,6,10.9,5,442.63,50,0,0,110,1,0
13,1,12.58,3,1347.56,41,0,0,61,1,0
19,0,11.27,8,253.83,22,0,0,258,0,0
17,5,12.78,7,155.25,40,0,1,252,0,0
9,5,1.43,6,943.79,39,0,1,223,0,1
1,6,0.96,3,272.77,41,1,1,104,1,1
21,0,4.25,6,806.85,41,0,1,203,1,0
0,6,13.56,7,1432.48,11,1,0,225,0,0
3,5,12.44,6,1078.01,4,0,1,254,0,0
13,5,10.4,2,964.44,7,0,0,68,0,0
0,2,10.66,6,904.73,21,0,1,208,0,0
13,6,11.04,1,351.35,7,0,0,62,1,0
15,2,14.17,3,705.71,4,1,0,115,0,0
21,0,12.57,7,579.53,12,0,1,264,0,0
13,3,9.54,4,1434.3,58,0,1,92,1,0
19,1,10.15,4,439.25,27,0,0,123,1,0
2,2,3.6,4,760.12,59,0,1,105,1,1
2,1,10.03,7,1413.31,17,0,0,209,0,0
8,4,6.66,1,1204.85,20,0,0,47,1,0
5,0,2.72,6,1450.32,31,0,1,190,0,0
12,3,12.19,3,951.66,26,0,0,71,1,0
20,4,7.9,5,567.3,31,1,1,168,0,0
1,4,14.67,5,1257.31,35,0,0,123,1,0
7,5,4.58,7,508.04,9,1,0,250,0,0
20,4,7.47,2,330.68,5,0,0,96,0,0
1,0,7.0,1,1088.8,52,0,0,30,1,1
3,2,2.25,3,994.54,48,0,0,75,1,1
14,0,6.68,6,1330.53,8,0,1,236,0,0
3,2,4.67,4,1446.69,21,0,1,165,0,0
12,4,2.82,1,1300.08,16,0,1,80,0,0
11,4,4.59,1,184.03,51,0,1,30,1,1
12,3,3.88,3,1030.32,16,1,0,84,1,1
13,2,11.14,7,1198.63,18,1,0,208,0,0
19,4,0.95,6,1474.7,47,1,0,147,1,1
17,5,9.45,8,624.53,56,0,0,212,1,0
5,1,11.53,8,337.83,28,0,1,268,0,0
10,3,7.47,7,1294.11,18,0,0,214,0,0
1,0,14.01,7,544.45,14,0,0,226,0,0
22,3,10.76,2,937.48,56,0,0,30,1,0
18,1,11.34,7,645.85,48,0,0,213,1,0
18,2,3.36,6,663.26,37,0,0,188,0,1
4,0,11.77,2,1125.45,40,1,1,86,1,0
18,0,12.57,8,606.07,16,1,0,249,0,0
1,2,5.74,2,1070.31,21,0,1,115,0,0
9,6,3.59,4,120.06,1,0,0,175,0,1
1,6,6.08,4,554.51,60,1,1,89,1,1
10,3,11.22,8,546.66,11,0,1,288,0,0
17,4,6.56,3,1148.37,11,0,1,183,0,0
23,6,11.18,8,540.38,2,0,0,262,0,0
14,3,2.15,6,986.66,32,0,0,160,0,1
8,6,12.19,7,1063.93,54,0,1,233,1,0
22,1,4.17,2,1021.8,19,1,0,89,0,0
18,5,4.11,3,944.61,56,0,0,52,1,1
8,4,9.06,2,679.06,5,0,0,112,1,0
2,3,1.52,1,622.63,3,0,1,110,0,1
20,5,0.88,5,890.42,28,1,0,133,1,1
8,5,4.28,5,189.18,26,0,1,198,0,1
13,6,8.3,2,1326.15,23,0,0,30,1,0
18,2,13.66,3,1255.44,30,0,0,115,1,0
6,1,12.77,8,584.94,8,0,0,261,0,0
15,1,7.61,4,893.55,36,0,0,104,1,0
15,1,1.04,6,1405.12,29,0,0,159,1,1
0,4,8.26,2,480.29,13,1,0,80,1,0
3,0,10.72,2,1139.44,59,1,0,30,1,0
3,4,5.42,6,215.82,25,0,1,214,0,0
6,3,2.11,8,832.72,22,0,0,238,0,1
7,5,4.54,7,1337.56,46,0,0,187,1,0
16,5,11.69,4,872.39,33,1,0,110,1,0
4,0,5.59,2,962.75,37,0,0,30,1,1
6,3,12.27,1,1370.7,53,1,0,30,1,0
19,0,5.13,4,1101.5,7,0,0,153,1,0
19,5,2.87,1,1074.22,23,1,1,73,1,1
3,6,6.82,5,920.94,6,1,0,179,0,0
5,4,7.06,6,986.18,15,1,1,230,0,0
6,1,0.73,4,1225.19,15,0,0,109,0,1
17,5,2.2,7,1470.93,40,0,1,232,0,0
4,2,3.18,4,1213.46,34,0,0,110,1,1
19,1,2.15,3,1090.55,14,0,0,124,0,0
2,5,5.45,3,289.76,29,0,1,122,0,0
6,4,14.49,6,1243.91,16,0,0,213,0,0
21,0,7.88,7,1130.39,29,0,0,211,0,0
13,6,9.6,4,1178.61,23,0,0,113,1,0
6,6,5.67,8,423.54,10,0,1,288,0,0
4,1,5.19,5,1364.82,47,0,1,139,1,0
21,4,0.84,7,236.19,55,0,1,190,0,1
4,6,7.75,2,455.06,4,0,1,100,0,0
22,6,7.51,6,1028.23,12,1,0,173,0,0
1,3,2.79,8,1043.2,42,0,0,216,0,0
20,2,11.58,7,538.65,34,0,1,252,0,0
21,1,7.64,6,1082.13,4,0,1,244,0,0
5,0,5.42,7,643.1,20,0,0,199,0,0
14,6,2.63,3,100.25,28,0,1,66,1,1
20,3,8.51,5,327.65,28,1,0,163,1,0
9,4,11.42,6,1335.67,6,0,1,250,0,0
22,6,4.59,5,411.77,14,0,1,176,0,0
23,2,3.67,6,258.07,55,0,1,163,1,1
6,0,8.07,3,1055.08,35,0,0,66,1,1
4,4,2.75,2,716.99,47,1,0,30,1,1
0,4,10.17,8,1215.23,58,0,0,170,1,0
12,1,9.28,3,1306.02,1,1,0,124,0,0
20,6,1.76,6,1284.38,19,0,1,213,0,0
17,1,1.03,5,538.21,57,1,1,147,1,1
12,0,9.49,1,807.76,1,0,0,54,1,0
20,6,4.77,3,1010.2,13,0,0,90,0,0
20,5,1.75,5,550.78,8,1,0,149,0,1
17,6,11.51,7,157.54,18,0,0,215,0,0
4,5,5.05,7,793.93,54,0,1,182,1,0
12,4,7.16,3,117.95,35,0,1,114,1,0
3,1,3.93,6,1430.9,23,0,1,221,0,0
16,2,9.6,7,1215.36,50,0,0,160,1,0
2,6,4.87,5,368.81,52,0,0,98,1,1
16,2,14.54,8,502.6,26,0,0,248,0,0
10,6,10.69,2,1475.97,41,0,0,66,1,0
20,4,2.48,5,622.97,38,0,1,186,0,1
19,1,6.54,7,1197.21,20,0,0,221,0,0
22,0,6.09,7,725.54,2,1,0,219,0,0
20,0,8.25,4,1309.73,26,0,1,165,0,0
3,0,12.71,1,1085.25,57,1,1,30,1,0
1,6,8.96,6,132.07,36,0,0,143,1,1
19,6,1.39,5,512.15,25,0,1,209,0,0
15,2,10.0,7,881.19,30,0,0,184,0,0
17,1,0.62,6,1396.64,18,0,1,253,0,0
7,6,11.81,3,242.84,7,0,0,116,0,0
2,1,10.17,3,941.63,27,0,0,76,1,0
8,2,4.98,5,523.05,11,0,0,168,0,0
19,6,4.74,4,1345.06,37,1,0,100,1,0
5,0,12.07,7,1171.24,8,1,0,250,0,0
9,0,11.86,5,617.58,11,0,1,259,0,0
20,4,5.61,2,333.94,24,0,0,92,0,1
9,5,4.83,4,116.1,30,0,1,181,0,1
12,3,8.62,7,969.59,30,0,0,178,0,0
16,5,0.62,7,668.57,52,0,0,182,1,1
8,6,1.7,6,540.66,52,0,1,198,1,1
16,1,2.33,5,1479.7,15,1,1,187,0,0
23,6,3.19,7,752.6,56,0,0,161,1,1
8,1,7.92,6,1149.77,35,0,0,215,0,0
8,1,14.89,7,348.38,39,1,1,249,0,0
0,5,9.96,1,118.84,24,0,0,30,1,0
1,3,1.39,4,684.59,8,0,0,115,0,1
15,4,8.12,5,1031.93,43,1,0,117,1,0
0,5,7.7,1,809.24,42,0,0,30,1,0
9,3,2.59,5,1346.65,20,0,0,178,0,0
