transaction_id,product_category,quantity,is_member,hour_of_day,unit_price
T049881,Books,19,1,10,741.69
T053178,Electronics,16,0,20,3779.19
T095964,Clothing,19,1,15,331.24
T022092,Home,13,0,18,2420.86
T059204,Groceries,5,0,14,438.13
T044116,Clothing,12,0,9,616.55
T008885,Home,11,1,9,2358.07
T054206,Groceries,5,1,15,240.53
T084136,Books,2,0,14,581.32
T082329,Electronics,6,1,12,2842.84
T071190,Home,17,0,15,869.66
T043525,Clothing,1,0,13,748.02
T052903,Clothing,7,0,19,959.66
T003268,Groceries,6,0,11,383.06
T000307,Groceries,8,0,19,148.38
T045877,Groceries,5,0,16,114.9
T058241,Home,20,1,15,1621.36
T023476,Home,6,1,12,1448.29
T077936,Groceries,17,0,20,473.96
T028567,Home,2,0,13,959.29
T011631,Books,6,1,12,992.24
T072259,Groceries,13,1,17,187.62
T075239,Groceries,7,0,17,180.51
T099710,Clothing,1,0,15,708.62
T090548,Groceries,10,0,11,343.43
T093426,Groceries,2,1,15,155.95
T088683,Groceries,11,0,15,352.36
T077569,Clothing,18,0,9,1189.64
T016480,Groceries,8,0,16,482.5
T093647,Books,5,0,19,868.95
T061839,Clothing,16,1,18,440.31
T061287,Groceries,12,1,18,158.86
T079694,Groceries,2,0,13,195.34
T066784,Groceries,14,0,14,101.95
T053136,Electronics,5,0,16,4716.35
T070478,Electronics,6,1,14,1940.13
T029654,Electronics,14,1,16,4782.32
T031535,Home,5,1,13,986.52
T026623,Home,10,1,15,1082.21
T087465,Home,12,1,16,1628.2
T004962,Clothing,14,0,16,692.79
T059922,Groceries,1,0,14,161.09
T081960,Electronics,13,0,18,2358.23
T089456,Books,3,0,16,262.43
T007325,Electronics,17,0,18,1806.92
T077104,Books,10,0,10,251.8
T037294,Groceries,20,0,17,290.68
T069499,Clothing,7,0,18,685.48
T085395,Clothing,3,0,21,767.5
T010907,Groceries,18,0,21,293.51
T090078,Electronics,9,0,21,2829.45
T005253,Groceries,15,0,21,267.15
T085862,Electronics,5,0,17,3559.66
T049382,Groceries,2,1,18,251.89
T017200,Home,7,1,11,2298.98
T099970,Groceries,7,0,17,369.67
T089372,Groceries,19,0,11,100.84
T044213,Electronics,12,0,11,1936.1
T033542,Electronics,4,0,9,1232.61
T013013,Groceries,17,0,15,62.12
T078526,Electronics,14,0,10,1631.88
T027224,Electronics,20,0,16,2843.22
T084222,Clothing,5,0,21,847.45
T021618,Electronics,8,0,20,4435.41
T067992,Clothing,14,1,17,1017.41
T099518,Clothing,17,0,12,1319.85
T082011,Electronics,2,1,17,1694.85
T096406,Groceries,12,1,18,358.06
T002118,Groceries,16,0,20,130.65
T087904,Groceries,16,0,13,243.24
T069768,Groceries,18,1,14,338.0
T056017,Home,20,1,14,1724.2
T072345,Clothing,20,0,18,402.97
T003273,Groceries,20,0,17,154.26
T054370,Clothing,8,1,10,392.24
T051468,Clothing,20,1,15,964.56
T050924,Groceries,17,0,16,450.62
T068855,Clothing,13,0,17,1461.26
T008424,Electronics,6,0,13,1930.59
T059230,Groceries,3,1,10,469.99
T045139,Groceries,8,0,10,383.11
T033397,Home,4,0,13,2408.95
T022341,Clothing,17,0,13,988.03
T014665,Electronics,3,1,19,2671.13
T060614,Clothing,1,1,12,1331.84
T074915,Books,20,1,20,202.24
T061100,Groceries,1,0,9,404.84
T023740,Home,1,0,15,2941.08
T070225,Groceries,2,0,18,262.5
T086599,Electronics,17,1,10,1556.32
T025165,Groceries,3,0,14,103.89
T065106,Groceries,3,0,19,202.39
T092372,Home,4,0,12,2618.32
T028559,Groceries,4,1,13,172.04
T022418,Groceries,14,0,14,186.02
T002623,Clothing,9,1,16,919.93
T047620,Home,6,0,11,2652.88
T003267,Groceries,13,0,15,167.43
T066654,Groceries,15,1,15,434.02
T044879,Electronics,3,0,21,2563.15
T025282,Clothing,13,0,14,1317.85
T048660,Books,19,1,13,948.51
T007210,Home,3,0,10,2516.69
T054340,Home,16,1,15,2226.51
T019590,Home,16,1,9,2533.54
T085084,Clothing,17,0,13,708.45
T026053,Groceries,6,0,21,291.2
T077821,Groceries,5,0,11,318.63
T063933,Groceries,1,0,14,147.06
T059055,Home,2,1,19,2235.15
T098233,Groceries,17,0,18,174.29
T030989,Clothing,18,0,11,1034.1
T052353,Groceries,2,1,9,67.28
T011905,Groceries,13,1,17,173.5
T090280,Electronics,19,0,10,4655.98
T044900,Books,2,1,19,248.74
T018959,Clothing,7,0,14,693.57
T098323,Clothing,13,0,21,865.18
T080959,Electronics,14,0,15,4816.96
T013790,Groceries,16,0,20,215.91
T012463,Books,16,0,14,632.02
T050704,Groceries,12,0,13,282.64
T024637,Electronics,2,0,13,3127.99
T005168,Electronics,16,0,19,4453.77
T050878,Electronics,12,1,21,1082.8
T048888,Clothing,9,1,19,922.89
T007030,Electronics,10,1,11,4979.63
T087524,Clothing,8,0,21,1403.52
T064458,Groceries,14,1,21,394.0
T006224,Clothing,3,0,20,1321.08
T040741,Electronics,4,0,13,2017.57
T085694,Groceries,2,0,13,309.37
T091074,Groceries,16,0,13,373.85
T046565,Books,17,1,21,805.62
T024524,Books,6,0,19,339.8
T074920,Groceries,14,1,10,477.8
T016843,Home,2,0,9,2830.03
T045242,Electronics,2,0,18,2713.71
T058078,Clothing,11,0,20,586.12
T055917,Electronics,14,1,19,2506.69
T023770,Clothing,6,1,13,1324.2
T087114,Home,8,1,16,1444.81
T069965,Groceries,18,0,11,237.55
T014953,Home,4,0,21,1855.95
T081053,Electronics,16,1,9,3261.04
T076999,Books,1,0,12,705.49
T068484,Groceries,13,1,15,438.17
T071691,Books,20,0,18,817.28
T083621,Groceries,8,1,20,74.93
T000871,Clothing,6,1,21,1235.05
T013663,Groceries,14,0,12,182.71
T031691,Clothing,7,0,21,536.39
T009633,Electronics,6,0,14,4290.68
T023061,Groceries,17,0,15,169.51
T052052,Groceries,15,1,12,401.87
T029535,Clothing,19,0,14,379.3
T070420,Clothing,20,0,15,424.94
T090309,Groceries,17,0,13,217.49
T004032,Clothing,1,1,15,510.91
T014061,Home,9,0,12,1997.81
T068922,Home,7,0,9,2946.48
T097637,Electronics,15,0,21,3927.94
T079911,Clothing,5,0,15,968.46
T086158,Electronics,4,0,16,4012.89
T050339,Clothing,10,0,11,624.69
T003670,Clothing,2,1,18,380.34
T017404,Home,16,1,17,1720.8
T003963,Electronics,1,0,17,4804.76
T087447,Groceries,19,0,20,409.59
T089094,Electronics,7,1,9,1664.0
T067671,Home,2,0,10,1153.59
T001046,Groceries,10,1,18,164.23
T093418,Electronics,6,1,19,4692.05
T036082,Groceries,3,1,9,275.76
T032491,Home,3,0,12,1233.11
T014373,Home,11,0,16,2782.54
T093249,Electronics,15,0,14,1486.68
T061164,Books,7,1,19,571.32
T070362,Books,17,1,17,376.93
T079116,Groceries,15,1,17,498.19
T078751,Clothing,9,1,15,688.07
T065432,Books,19,1,13,771.81
T088309,Books,1,0,11,804.24
T008733,Clothing,18,1,18,667.26
T000499,Books,13,1,13,409.77
T003274,Groceries,5,0,10,327.0
T075150,Groceries,12,1,21,188.86
T077747,Clothing,13,1,12,903.06
T035020,Groceries,7,1,21,403.11
T060398,Clothing,3,0,18,1022.71
T093799,Books,14,0,10,264.98
T097057,Electronics,20,0,17,1428.46
T024102,Groceries,2,0,13,263.77
T024803,Home,16,0,20,1691.33
T035171,Electronics,11,0,9,1309.36
T014739,Home,15,1,16,2715.35
T059770,Groceries,19,0,18,59.24
T033985,Groceries,9,1,18,184.73
T085817,Electronics,19,0,15,1817.04
T089505,Groceries,6,0,21,399.7
T009710,Groceries,4,1,13,157.24
T027610,Groceries,16,1,12,138.68
T015013,Books,8,0,19,768.88
T086844,Groceries,4,1,13,51.32
T034297,Groceries,7,0,17,442.5
T087797,Clothing,9,1,14,1321.69
T056660,Groceries,9,0,18,171.4
T051917,Groceries,12,0,19,242.12
T028434,Home,3,1,17,1503.13
T070132,Groceries,2,0,17,370.9
T058294,Clothing,16,0,14,1480.11
T004334,Groceries,11,1,17,175.02
T092098,Clothing,10,1,18,464.29
T071913,Home,14,1,15,1061.08
T021971,Clothing,16,0,14,894.3
T073589,Groceries,7,1,16,270.48
T089298,Electronics,19,0,15,3658.84
T059387,Groceries,11,0,11,139.58
T044091,Groceries,3,1,14,496.95
T032531,Groceries,15,0,17,290.29
T075143,Electronics,6,1,15,3974.46
T041240,Groceries,5,0,13,316.61
T033415,Electronics,5,1,12,1744.73
T001189,Clothing,10,0,17,884.28
T041039,Home,6,0,14,2868.6
T056458,Books,1,0,13,348.67
T012610,Home,3,0,20,1378.19
T025629,Home,9,0,16,2174.78
T065953,Groceries,4,1,12,56.14
T060187,Home,1,1,20,2907.21
T060514,Electronics,4,1,13,1536.4
T006726,Electronics,16,0,21,3228.91
T023048,Groceries,3,0,19,215.14
T090818,Books,7,0,18,521.03
T019339,Groceries,17,1,15,255.18
T047661,Clothing,2,1,16,996.97
T028389,Clothing,5,1,18,762.74
T054202,Clothing,5,1,11,1000.51
T049968,Electronics,7,1,17,3936.2
T054400,Clothing,9,0,18,513.84
T088914,Clothing,14,0,17,525.53
T077282,Home,9,0,15,1018.83
T099876,Clothing,5,0,19,466.13
T068109,Clothing,5,0,18,1478.74
T083747,Books,9,1,18,837.05
T027079,Clothing,16,0,14,1432.13
T087600,Electronics,1,0,14,1646.02
T059300,Groceries,1,1,11,102.03
T099022,Clothing,7,0,13,1154.21
T027302,Groceries,1,1,20,335.57
T061072,Electronics,4,0,18,1906.44
T002099,Home,7,1,17,1140.23
T090546,Electronics,16,1,11,3067.98
T077981,Electronics,3,0,12,1066.42
T002603,Groceries,14,0,15,210.83
T010672,Clothing,9,1,13,1208.75
T075642,Electronics,16,1,15,2807.8
T070597,Books,18,1,11,363.51
T028495,Clothing,10,0,18,685.11
T018676,Groceries,8,0,11,178.84
T029421,Groceries,8,1,13,128.15
T014898,Electronics,11,0,16,3490.09
T016553,Electronics,4,1,10,1032.42
T046422,Groceries,6,1,21,297.22
T094366,Clothing,12,0,11,850.76
T005753,Electronics,16,1,17,1535.53
T036388,Clothing,15,1,18,1200.08
T040738,Clothing,7,1,19,398.93
T024327,Groceries,7,0,11,215.93
T061303,Clothing,13,1,9,323.33
T073935,Clothing,1,1,19,1342.58
T071485,Electronics,9,1,20,2157.04
T016892,Groceries,10,0,16,134.37
T006798,Clothing,1,1,9,340.24
T032368,Groceries,17,1,20,219.42
T062907,Groceries,7,0,17,313.29
T020346,Groceries,5,1,19,491.45
T063865,Clothing,2,0,9,1102.06
T099611,Home,14,1,21,2972.11
T031749,Home,11,1,13,1426.0
T005563,Clothing,8,1,21,784.92
T089714,Books,7,1,21,741.13
T004829,Clothing,18,0,16,1058.79
T061067,Groceries,10,0,20,119.5
T025136,Electronics,13,1,20,2804.39
T069166,Electronics,10,1,15,2363.48
T083233,Groceries,13,1,14,375.31
T025739,Groceries,13,1,11,336.24
T049346,Groceries,17,0,15,486.03
T063490,Electronics,8,1,10,1660.19
T033942,Home,1,0,15,2120.27
T014255,Home,8,0,20,1154.74
T075495,Groceries,8,0,13,331.14
T030786,Clothing,13,0,18,1340.44
T069931,Clothing,6,0,13,392.11
T082325,Home,17,0,20,2266.81
T079029,Electronics,12,0,11,1031.06
T037162,Clothing,19,1,18,1482.64
T050011,Books,8,0,17,626.55
T033296,Groceries,19,1,12,341.77
T044228,Books,7,1,20,908.22
T023567,Books,3,0,17,311.71
T079174,Clothing,1,1,15,1167.39
T056491,Groceries,18,1,16,465.59
T057358,Groceries,13,0,9,319.94
T003349,Clothing,1,0,16,1001.11
T051420,Clothing,5,0,21,1208.98
T038367,Books,2,0,12,898.54
T017249,Home,8,1,13,1398.97
T007235,Clothing,3,1,13,336.82
T028869,Home,16,0,19,1268.37
T011986,Groceries,5,0,12,124.74
T097268,Books,19,0,13,319.44
T027917,Groceries,9,1,21,61.38
T010461,Groceries,15,0,21,124.08
T002761,Electronics,16,0,19,1490.94
T095695,Electronics,1,0,21,2820.81
T047780,Home,9,0,14,2145.88
T003522,Groceries,18,1,21,384.81
T021097,Home,5,0,13,939.58
T085991,Electronics,11,0,21,3711.52
T052443,Groceries,20,1,13,427.61
T020213,Clothing,3,0,15,1030.22
T072278,Groceries,10,1,19,461.87
T055347,Electronics,1,0,16,4719.02
T037449,Groceries,3,0,21,114.71
T047300,Books,9,1,17,346.22
T044050,Electronics,2,0,11,2516.66
T084913,Clothing,6,0,21,689.77
T055805,Clothing,11,0,12,1446.22
T097229,Groceries,6,1,13,194.39
T001717,Electronics,7,1,21,1224.77
T006478,Electronics,9,0,21,2963.9
T056647,Groceries,9,1,18,206.25
T039122,Clothing,18,0,16,1151.51
T007596,Books,11,1,21,346.75
T073837,Clothing,18,0,20,434.22
T063627,Clothing,14,1,15,1393.29
T031176,Electronics,11,1,18,4713.16
T048478,Books,6,1,15,525.28
T083717,Groceries,9,1,21,474.82
T091663,Groceries,11,0,14,322.03
T026293,Groceries,8,0,15,165.55
T022698,Books,8,0,15,932.23
T090289,Electronics,4,0,18,2896.32
T069876,Electronics,3,0,18,1852.07
T072306,Clothing,1,0,17,1170.86
T067301,Groceries,15,0,12,265.59
T062699,Electronics,17,1,18,2459.72
T001378,Groceries,16,0,21,78.9
T037871,Home,15,0,16,1880.44
T027122,Electronics,20,0,21,1433.42
T091643,Books,3,1,16,534.36
T087070,Electronics,12,1,20,3389.07
T023467,Groceries,14,0,13,296.94
T031133,Clothing,6,1,15,1328.56
T026522,Groceries,19,0,21,154.25
T040970,Electronics,10,1,18,2256.06
T026481,Books,16,1,10,978.34
T052170,Groceries,5,1,13,154.06
T063805,Electronics,20,1,11,4094.67
T057495,Clothing,13,0,17,1048.3
T091645,Groceries,4,0,14,114.64
T074145,Home,7,0,16,2795.42
T072137,Clothing,18,0,15,617.39
T095857,Clothing,5,0,16,1073.2
T097828,Clothing,5,0,18,1119.49
T011861,Books,17,1,13,276.86
T071404,Electronics,2,0,18,4755.31
T004152,Electronics,17,1,17,1535.0
T080809,Clothing,10,0,21,1185.22
T030297,Clothing,2,1,9,369.85
T096336,Clothing,16,1,16,1483.82
T062508,Groceries,16,0,15,480.19
T088841,Groceries,14,1,14,378.34
T068796,Groceries,6,0,14,314.12
T003745,Electronics,6,1,21,1548.0
T075804,Groceries,5,1,17,299.82
T073925,Groceries,14,0,21,310.18
T007831,Clothing,3,1,16,878.74
T091101,Home,8,0,21,2974.87
T016968,Clothing,17,0,18,446.79
T078696,Home,2,0,17,1969.63
T088487,Groceries,19,1,15,99.51
T056826,Home,17,0,18,1023.28
T076564,Home,5,1,21,2259.91
T078348,Home,18,0,11,855.11
T049192,Groceries,9,1,17,453.27
T037755,Electronics,12,1,14,4050.21
T024042,Clothing,20,0,15,693.54
T067933,Electronics,18,0,16,4583.8
T062559,Groceries,15,0,17,302.72
T079181,Groceries,14,1,15,423.31
T095955,Clothing,4,1,15,474.3
T012135,Electronics,2,0,17,4159.01
T014493,Clothing,3,1,10,324.38
T020037,Groceries,5,1,9,223.85
T015547,Groceries,19,0,16,192.61
T046181,Home,7,0,16,2882.91
T055711,Groceries,13,0,13,70.2
T050588,Books,10,1,16,988.63
T062092,Clothing,3,1,10,635.1
T091905,Clothing,6,1,20,1123.52
T072479,Groceries,16,0,13,462.97
T082370,Electronics,16,1,16,3748.62
T080667,Home,12,0,15,2584.29
T072389,Groceries,10,1,10,226.07
T088068,Electronics,9,0,16,3929.37
T005651,Groceries,7,0,9,437.13
T068264,Electronics,15,0,20,2930.88
T092888,Clothing,4,0,14,584.63
T085825,Books,3,0,10,889.86
T011138,Home,11,0,16,1063.45
T047849,Clothing,15,0,13,333.0
T023078,Groceries,16,0,18,453.8
T084359,Electronics,3,1,16,1495.29
T019923,Groceries,9,0,20,230.57
T038528,Books,3,1,14,305.8
T067641,Home,13,0,21,1089.06
T010362,Home,1,0,15,2308.18
T065488,Books,18,1,12,505.81
T075873,Books,7,0,20,605.33
T072876,Clothing,7,1,16,784.39
T081649,Books,19,0,9,805.02
T070246,Clothing,15,1,13,907.47
T060198,Home,17,0,11,2095.22
T062910,Groceries,12,1,16,324.65
T084767,Groceries,7,1,15,108.78
T081422,Home,19,1,14,2506.17
T017213,Groceries,20,0,9,235.96
T068706,Groceries,2,0,9,127.21
T098738,Books,20,0,11,483.96
T071844,Books,7,0,9,366.05
T068749,Electronics,3,1,19,1641.28
T029628,Home,18,0,16,1349.57
T011120,Clothing,5,1,15,1036.0
T007642,Clothing,15,1,11,1172.47
T098931,Clothing,1,0,18,692.45
T044967,Groceries,18,0,10,483.19
T078096,Home,10,0,21,1299.48
T016846,Groceries,2,0,14,339.73
T016319,Clothing,5,0,16,1389.11
T049949,Clothing,3,1,21,1158.23
T045523,Electronics,8,1,17,4801.27
T023958,Electronics,18,1,17,1201.1
T088736,Groceries,8,1,15,332.71
T075001,Electronics,16,0,21,4445.23
T085036,Groceries,10,1,11,309.1
T092638,Clothing,10,0,15,1191.34
T051652,Groceries,3,1,21,462.1
T011580,Home,13,1,19,2390.7
T098018,Clothing,11,0,15,358.73
T091012,Clothing,16,1,16,1071.24
T088800,Groceries,9,1,16,487.32
T056489,Books,4,0,15,384.31
T027310,Home,8,1,21,1385.52
T066202,Groceries,6,1,16,142.08
T005529,Clothing,3,0,15,1399.55
T088224,Groceries,6,0,18,420.43
T043886,Books,19,0,17,479.52
T031153,Groceries,9,1,17,225.33
T051876,Clothing,6,1,12,898.93
T053558,Electronics,10,0,18,1377.82
T047447,Clothing,3,0,20,1346.21
T089163,Clothing,5,0,10,1360.94
T038901,Groceries,12,0,15,151.73
T075714,Electronics,19,0,16,4732.92
T017715,Clothing,2,1,20,1242.13
T058586,Books,12,1,16,956.64
T063526,Clothing,15,0,16,304.26
T079023,Books,18,0,18,209.15
T031292,Home,3,0,14,1997.83
T003928,Groceries,9,0,18,110.4
T011858,Clothing,14,0,10,496.71
T096186,Clothing,9,1,20,1016.08
T068489,Electronics,4,0,20,4742.38
T061594,Home,11,1,13,1353.29
T006882,Clothing,19,1,15,1130.59
T066707,Books,15,1,14,828.47
T079151,Electronics,12,1,16,3196.31
T084632,Electronics,6,1,18,3352.36
T028867,Clothing,11,0,21,717.48
T074394,Electronics,10,0,17,3319.2
T038380,Groceries,11,0,15,124.39
T045560,Electronics,18,1,14,4478.2
T095410,Clothing,3,1,14,479.72
T026790,Clothing,12,1,17,338.59
T042140,Clothing,4,0,12,469.53
T003900,Home,11,0,10,1019.16
T081059,Electronics,9,1,15,3777.32
T038143,Home,20,0,14,1892.95
T036659,Groceries,8,1,18,159.36
T009652,Electronics,15,0,16,4860.92
T039849,Groceries,3,0,15,295.2
T061628,Books,15,0,21,333.15
T094693,Electronics,4,0,14,4338.41
T077091,Groceries,8,1,17,208.38
T009278,Groceries,7,1,14,462.1
T072129,Home,10,0,18,1254.69
T065589,Home,10,1,16,1633.91
T083856,Books,10,0,16,972.6
T061643,Clothing,8,0,17,985.74
T086300,Home,9,0,18,1897.03
T055048,Groceries,1,1,15,109.92
T024229,Clothing,11,1,20,645.83
T081869,Books,8,0,16,532.32
T065516,Electronics,6,1,15,4442.52
T039055,Electronics,11,0,20,3736.8
T080817,Clothing,13,0,19,553.22
T029019,Clothing,11,0,9,764.85
T060134,Electronics,17,1,16,2695.36
T056617,Groceries,1,0,18,448.0
T035504,Clothing,10,1,17,566.93
T041973,Electronics,19,0,21,4774.58
T059554,Groceries,6,1,18,282.52
T024150,Electronics,12,0,18,3643.98
T012502,Electronics,3,1,18,2914.89
T036062,Groceries,3,0,17,240.52
T073014,Home,2,0,16,2871.0
T076938,Electronics,15,1,18,4881.56
T032019,Books,8,0,10,327.18
T053682,Groceries,12,1,13,333.89
T052315,Electronics,14,1,16,4567.82
T046348,Groceries,9,0,14,334.65
T036560,Groceries,14,0,15,117.21
T040644,Home,16,1,14,2655.23
T009423,Groceries,14,0,15,495.6
T063482,Groceries,3,1,15,447.41
T087781,Home,5,1,17,1077.8
T014672,Home,13,0,21,2278.6
T006435,Home,11,0,18,1685.49
T090846,Home,17,1,18,2823.92
T018040,Groceries,20,1,14,382.02
T073162,Clothing,4,0,20,955.01
T007521,Clothing,10,1,17,1087.56
T017002,Groceries,8,0,9,356.78
T037762,Electronics,14,1,12,2767.1
T050065,Home,3,1,15,1497.14
T092713,Clothing,20,0,18,1002.56
T066494,Electronics,19,0,21,3360.9
T055952,Books,12,0,15,427.83
T068831,Groceries,7,1,15,356.68
T027265,Clothing,1,0,17,613.76
T081945,Electronics,17,0,13,2308.28
T075245,Groceries,5,1,11,168.95
T064296,Clothing,17,0,10,1424.36
T072695,Groceries,15,0,16,419.78
T051668,Groceries,18,0,13,347.97
T069772,Books,12,0,18,968.58
T087100,Groceries,3,1,12,386.69
T034094,Groceries,15,0,12,193.78
T067860,Books,8,1,19,731.62
T056369,Electronics,20,0,14,1123.12
T061326,Books,11,0,17,435.22
T061542,Groceries,7,1,15,293.63
T091246,Clothing,17,1,13,911.48
T090388,Clothing,5,0,17,704.36
T027291,Groceries,11,1,18,382.44
T045889,Electronics,2,0,15,3005.92
T096852,Books,10,0,16,846.55
T024105,Clothing,5,0,16,1157.93
T028780,Home,3,0,21,1631.35
T076553,Electronics,3,0,13,4214.78
T077359,Clothing,11,0,17,1255.67
T046942,Clothing,12,1,14,793.23
T001407,Home,6,0,18,981.41
T097080,Books,15,0,10,767.21
T051410,Groceries,14,1,12,169.32
T090525,Groceries,12,1,15,475.34
T036362,Clothing,2,0,17,1029.73
T085002,Home,8,0,11,2880.33
T017457,Books,20,1,10,347.76
T020976,Clothing,16,1,21,732.53
T078495,Home,19,0,21,2126.99
T027355,Electronics,20,1,10,4393.33
T000990,Home,20,1,16,1810.08
T016542,Groceries,18,0,11,186.78
T089445,Electronics,1,0,12,1799.93
T068190,Groceries,11,0,15,408.51
T035634,Clothing,3,1,14,734.63
T082961,Groceries,19,1,19,308.25
T005621,Electronics,18,0,17,4012.75
T094669,Clothing,11,0,9,471.5
T052251,Groceries,7,1,14,51.36
T036540,Electronics,20,0,11,4013.91
T065316,Groceries,20,0,21,177.89
T059317,Clothing,19,0,12,780.35
T009047,Clothing,19,0,13,1314.81
T092148,Home,12,0,11,2479.09
T027415,Home,20,0,18,2621.21
T033246,Clothing,20,0,13,916.43
T023444,Home,20,1,17,2086.98
T066902,Groceries,6,0,13,218.93
T021023,Groceries,3,0,15,255.75
T062207,Clothing,3,0,9,1344.02
T097892,Books,7,0,11,668.51
T084553,Groceries,1,0,10,255.8
T008709,Electronics,2,0,19,1109.74
T046160,Books,13,0,17,586.44
T077910,Books,18,0,12,412.96
T054228,Groceries,1,1,10,100.12
T019487,Books,6,1,16,934.88
T080192,Groceries,6,0,20,479.5
T082584,Clothing,5,0,18,939.53
T056406,Clothing,6,0,18,1400.21
T002431,Groceries,14,1,18,80.51
T011165,Clothing,17,0,16,831.96
T088503,Groceries,15,1,9,256.9
T021644,Groceries,2,0,21,264.32
T055746,Groceries,7,0,16,358.29
T055642,Groceries,18,0,15,342.78
T037749,Clothing,12,0,21,1092.55
T016976,Groceries,18,1,21,189.57
T034744,Groceries,10,1,20,200.95
T046209,Electronics,14,1,15,4892.34
T082721,Electronics,2,0,10,2699.72
T092335,Groceries,5,0,13,240.93
T016016,Groceries,11,0,13,234.52
T002838,Electronics,6,1,10,4271.62
T070949,Home,12,0,19,2235.33
T074361,Home,12,0,14,2250.46
T046776,Clothing,13,0,15,830.16
T042146,Clothing,11,0,16,305.56
T061183,Home,15,0,21,2777.24
T066241,Groceries,15,0,15,475.27
T085542,Groceries,12,0,17,288.68
T043063,Electronics,20,0,16,1685.85
T062296,Groceries,19,0,20,273.66
T043213,Electronics,6,1,20,4256.61
T052041,Groceries,12,0,16,351.58
T077015,Electronics,9,0,9,1307.31
T057753,Clothing,18,0,13,668.92
T049544,Clothing,5,0,21,557.26
T031554,Groceries,16,1,17,429.72
T062399,Groceries,13,1,15,87.7
T077776,Books,5,0,15,884.42
T012557,Groceries,3,0,13,484.02
T038217,Home,3,1,18,2145.37
T043410,Groceries,14,1,19,332.64
T078866,Clothing,18,0,21,1248.22
T096497,Clothing,19,0,16,550.5
T038989,Books,9,0,16,333.96
T017812,Electronics,12,1,15,1483.54
T077265,Groceries,10,0,16,188.12
T018828,Home,5,1,17,1664.16
T007432,Groceries,13,0,17,414.54
T014128,Electronics,19,1,18,2291.3
T064480,Groceries,20,1,14,156.44
T031659,Electronics,1,0,14,3941.51
T058418,Groceries,10,1,10,453.46
T046804,Electronics,10,1,17,1241.21
T068331,Clothing,17,0,16,729.39
T009643,Clothing,1,0,14,506.16
T021282,Groceries,10,0,15,415.06
T019699,Clothing,15,1,17,1274.28
T042430,Books,20,0,10,833.39
T012511,Clothing,5,0,17,561.28
T056762,Home,4,0,13,1642.03
T056947,Clothing,5,1,13,1382.35
T091609,Clothing,15,1,13,1415.78
T011325,Books,1,0,19,349.34
T000089,Home,7,0,17,2732.81
T050556,Groceries,12,0,13,495.03
T072994,Electronics,10,0,18,2114.77
T012008,Home,8,0,11,2642.75
T061059,Electronics,12,0,14,1260.63
T075405,Books,8,0,15,576.31
T030418,Home,20,1,16,1708.88
T094600,Groceries,12,0,13,206.89
T000807,Books,5,0,13,204.04
T082670,Electronics,13,0,18,2496.44
T095533,Electronics,18,1,18,1870.66
T049639,Electronics,9,1,14,3744.6
T010891,Home,19,1,15,2274.0
T085382,Clothing,10,1,18,566.32
T008677,Electronics,7,1,15,3509.75
T054114,Books,2,1,10,926.17
T035840,Groceries,15,1,17,499.42
T007910,Groceries,12,0,12,443.01
