machine_id,hour,day_type,drinks_sold,beans_level,milk_level,pressure,last_clean_hours,water_temp,brew_time,water_consumption
29,15,0,7,71.5,70.3,3.21,51,75.2,15.0,0.216
67,15,1,11,11.8,8.7,2.98,26,82.2,15.0,0.204
17,18,0,16,20.6,11.7,3.97,70,81.0,15.0,0.203
61,16,1,10,86.0,71.5,3.43,20,87.8,15.0,0.215
36,18,0,6,86.0,7.5,8.62,23,84.1,15.0,0.213
24,13,1,5,39.6,91.7,2.59,54,77.5,15.0,0.227
47,13,0,5,17.9,74.2,3.48,15,79.8,15.0,0.156
64,9,0,10,73.4,33.5,2.57,6,78.7,15.0,0.214
52,20,0,13,42.4,36.3,8.86,92,88.3,15.0,0.186
78,16,0,8,14.1,50.6,8.43,35,89.8,15.0,0.173
72,16,0,13,24.2,36.1,7.02,75,,15.0,0.222
14,6,1,13,22.3,78.3,4.98,8,91.7,15.0,0.243
48,22,0,10,63.0,97.5,3.33,57,78.5,15.0,0.197
87,20,0,13,90.8,58.5,3.55,118,75.9,17.2,0.247
67,11,0,8,81.4,44.6,5.1,50,80.9,15.0,0.168
11,20,0,11,59.2,22.3,7.38,49,82.9,18.8,0.178
58,14,1,14,48.0,65.3,3.85,115,72.9,15.0,0.267
36,19,1,23,65.7,68.6,4.18,115,83.3,15.0,0.246
60,23,1,13,49.9,68.5,6.2,88,83.6,15.0,0.261
42,22,1,7,32.1,2.7,3.66,21,82.1,15.0,0.177
69,23,1,10,71.1,89.9,6.09,113,78.9,15.5,0.225
38,10,0,10,88.6,33.8,4.71,36,87.0,15.0,0.234
55,14,1,6,43.6,74.4,2.24,71,68.2,15.0,0.217
62,16,0,11,85.7,76.0,4.82,69,81.4,15.0,0.239
45,6,0,11,48.8,65.1,8.44,58,,15.0,0.234
87,23,0,14,46.1,39.5,4.05,63,84.0,15.0,0.183
10,11,1,10,12.5,60.8,4.26,93,73.3,17.5,0.279
61,7,1,10,72.6,4.0,2.46,16,81.3,15.0,0.216
76,20,0,7,82.7,76.2,6.31,6,85.3,15.0,0.192
97,19,1,10,69.7,10.0,7.94,78,85.9,15.0,0.236
24,10,1,13,23.6,39.7,4.47,52,79.8,15.0,0.244
70,11,0,6,19.3,10.4,3.68,2,82.8,15.0,0.15
51,11,0,14,61.6,83.7,8.7,89,81.8,15.0,0.258
3,23,1,8,46.1,55.0,7.22,95,80.7,15.0,0.253
58,19,0,15,48.6,69.1,5.97,114,83.0,15.0,0.193
71,15,0,6,97.1,68.3,4.14,114,73.9,15.0,0.158
19,19,0,11,75.2,84.2,3.55,77,77.4,15.0,0.187
92,18,0,13,47.1,13.3,7.01,18,84.8,15.0,0.218
62,8,1,14,11.7,66.0,5.65,81,83.5,15.0,0.239
53,11,0,16,13.1,57.5,5.64,109,80.1,15.0,0.22
73,13,1,13,71.6,3.1,2.52,92,70.2,22.2,0.256
97,17,1,6,85.4,20.1,5.59,76,80.6,15.0,0.189
56,18,1,13,73.7,26.8,7.76,35,87.2,15.0,0.239
89,16,0,8,46.5,7.3,8.63,86,77.5,15.0,0.235
40,17,0,8,12.8,35.5,2.75,39,74.6,15.0,0.202
2,6,0,16,97.1,2.7,6.42,1,84.0,15.0,0.24
5,22,0,9,98.8,55.3,5.98,37,82.7,15.0,0.192
4,21,1,9,59.4,21.2,8.23,21,87.8,15.0,0.236
4,16,0,9,16.4,28.7,7.26,1,92.4,15.0,0.166
53,18,0,10,58.7,91.0,8.76,4,90.5,15.0,0.217
46,23,0,8,90.3,50.3,8.72,96,79.6,15.0,0.197
86,16,1,8,71.2,26.9,3.58,58,,15.0,0.242
48,17,1,9,74.8,59.8,7.08,1,89.5,15.0,0.258
8,11,0,13,17.6,20.2,5.71,13,91.1,15.0,0.202
98,14,1,13,19.6,7.4,3.5,46,87.3,15.0,0.247
19,21,0,5,21.5,2.1,3.36,47,75.8,18.2,0.17
60,9,0,10,91.4,95.2,2.57,81,73.7,15.0,0.157
34,8,1,8,57.3,72.5,7.57,76,85.0,15.0,0.229
49,21,0,11,81.2,80.0,4.27,7,82.2,15.0,0.172
81,17,1,11,20.4,98.1,8.0,119,82.4,15.0,0.233
61,16,0,7,93.5,93.2,6.26,51,88.5,15.0,0.15
16,10,0,10,83.9,73.7,6.72,119,78.7,15.0,0.219
87,23,1,18,30.2,69.4,4.04,3,93.3,15.0,0.212
2,11,0,13,88.7,33.7,5.2,50,86.6,15.0,0.218
31,23,1,12,33.7,10.4,4.89,26,89.7,15.0,0.229
98,11,1,13,28.5,57.4,3.65,31,83.4,15.0,0.212
12,9,0,14,33.8,57.6,7.83,100,78.4,15.0,0.258
88,17,0,16,91.9,95.2,6.35,62,84.6,15.0,0.238
72,7,0,10,92.4,44.3,2.26,26,75.9,18.1,0.171
67,22,0,8,39.6,69.1,7.74,67,82.2,15.0,0.216
13,16,0,14,73.5,57.5,2.74,108,71.3,15.8,0.252
97,16,0,14,70.8,17.7,4.83,55,81.2,15.0,0.213
10,21,0,9,82.6,59.2,6.0,28,80.3,15.0,0.178
55,7,0,20,36.7,54.0,2.05,44,,18.5,0.164
66,7,1,10,55.9,49.4,6.57,81,83.0,15.0,0.19
91,13,1,8,70.1,51.3,6.62,38,87.5,15.0,0.16
28,18,1,11,12.4,16.4,6.57,111,,15.0,0.225
8,15,0,14,43.9,46.3,3.14,30,81.2,15.0,0.185
66,13,1,9,72.6,60.6,3.79,66,79.4,15.0,0.189
24,9,0,14,32.7,48.9,3.73,8,90.8,15.0,0.155
97,20,1,18,96.2,48.9,8.72,14,94.5,15.0,0.215
75,6,1,5,12.7,7.8,2.47,101,75.9,15.0,0.16
41,16,0,18,96.2,19.1,5.0,99,75.9,15.4,0.218
8,12,0,15,29.5,32.1,8.1,106,77.3,15.0,0.257
78,22,1,12,14.4,41.9,7.39,103,82.5,15.0,0.23
39,23,1,16,36.3,59.4,7.76,62,89.6,15.0,0.276
24,17,1,9,80.8,86.3,8.81,75,82.5,15.0,0.254
4,14,0,16,77.7,15.9,4.71,63,81.3,15.0,0.233
10,10,0,11,28.8,1.5,4.17,79,78.3,15.0,0.199
58,15,0,14,27.7,44.9,2.21,66,74.4,16.1,0.217
97,9,1,11,67.8,43.2,3.05,101,78.2,19.5,0.177
87,10,0,12,51.2,55.2,5.93,107,,15.0,0.233
78,15,1,11,81.3,83.3,3.1,96,79.9,16.7,0.217
37,16,0,15,12.2,80.2,7.15,40,85.1,15.0,0.248
71,15,0,14,64.9,10.0,2.26,13,80.3,15.0,0.178
4,13,0,18,75.8,93.4,3.82,107,76.9,15.0,0.265
47,7,1,13,99.4,11.0,6.87,17,89.3,15.0,0.246
89,13,0,15,71.1,63.5,3.79,15,84.1,15.0,0.164
17,21,0,14,30.9,67.2,7.1,33,,15.0,0.235
69,10,0,12,19.7,68.0,8.97,115,83.0,15.0,0.195
36,8,0,11,67.7,26.5,7.58,16,,15.0,0.175
59,17,0,12,57.1,33.0,4.39,115,71.4,15.0,0.254
47,18,1,20,90.9,54.9,8.3,13,93.2,15.0,0.258
76,18,0,11,75.4,20.0,2.36,119,68.3,16.9,0.206
27,15,0,9,55.9,2.0,7.08,86,82.6,15.0,0.192
68,9,1,17,46.3,56.2,2.16,23,85.0,15.0,0.237
76,14,1,13,46.4,46.5,3.22,36,86.0,15.0,0.201
80,7,0,5,30.4,65.7,8.91,43,79.5,15.0,0.224
39,6,0,13,11.6,14.7,4.53,50,82.1,15.0,0.163
44,12,1,13,61.7,84.1,7.74,114,,15.0,0.248
95,22,1,14,29.1,14.6,4.63,74,86.3,15.0,0.227
61,8,1,11,28.7,89.1,7.88,81,83.1,15.0,0.262
92,8,0,8,21.3,45.0,8.76,94,79.4,15.0,0.234
57,8,0,13,27.1,55.0,5.05,13,90.4,15.0,0.174
66,22,1,10,12.9,89.7,5.92,30,86.5,15.0,0.231
55,12,0,12,70.7,30.0,6.4,57,83.8,15.0,0.235
39,19,0,9,46.1,18.2,8.54,110,81.6,15.0,0.175
97,22,1,9,60.5,44.6,3.8,30,78.4,15.0,0.215
39,23,0,14,67.3,24.4,6.28,71,83.7,15.0,0.215
90,18,0,15,97.5,52.8,4.27,10,83.0,16.5,0.17
76,23,0,17,16.1,27.5,3.52,99,77.9,15.0,0.234
32,9,0,7,47.6,86.4,2.59,66,73.1,15.0,0.206
5,6,0,9,32.1,60.7,6.34,94,76.1,15.0,0.244
87,23,1,12,52.9,0.0,8.17,83,88.1,15.0,0.305
18,6,0,18,92.8,80.5,4.46,39,85.1,15.0,0.211
79,18,0,16,75.2,33.0,5.87,37,83.7,15.9,0.201
39,15,1,8,69.6,32.0,6.49,3,85.7,15.0,0.252
91,16,0,14,49.7,38.3,4.9,89,,15.0,0.185
96,14,0,8,70.4,63.0,8.32,34,86.5,15.0,0.22
58,14,1,6,12.9,44.2,4.54,119,69.1,15.0,0.269
58,10,1,15,62.8,62.9,2.88,86,77.2,15.4,0.253
47,6,0,12,59.8,14.7,3.01,38,79.2,15.0,0.231
40,22,1,9,41.2,97.0,8.24,14,,15.0,0.227
12,7,0,10,28.1,73.0,8.92,64,83.1,15.0,0.243
44,18,1,13,82.7,25.0,4.02,39,87.2,15.0,0.216
88,14,0,11,14.8,72.4,3.01,54,85.6,15.0,0.182
52,9,1,16,16.3,57.5,5.38,2,91.9,15.0,0.227
41,10,0,16,49.6,10.9,6.97,96,78.0,15.0,0.246
99,16,0,14,32.7,17.8,6.29,43,85.1,15.0,0.205
62,8,0,13,77.1,4.1,8.66,53,87.7,15.0,0.174
26,17,0,15,67.1,80.9,7.72,3,94.9,15.0,0.204
37,18,1,11,79.5,55.2,8.08,41,91.7,15.0,0.241
59,12,0,16,39.2,31.7,5.79,8,93.3,15.0,0.189
6,20,0,10,76.6,12.6,4.29,90,76.4,18.1,0.213
4,12,0,16,87.6,48.4,6.91,96,82.2,15.0,0.217
