session_count,device_type,pages_viewed,time_on_site,key_pages_viewed,consultation_requested,visit_time_of_day,weekend,order_made
2,смартфон,1,24.6,1,0,день,0,0
2,смартфон,1,1.52,5,0,утро,0,0
2,смартфон,2,2.55,2,1,день,0,1
2,смартфон,2,5.67,0,1,день,0,1
2,смартфон,7,6.89,0,1,утро,0,1
1,смартфон,1,1.01,1,0,вечер,1,1
1,смартфон,4,14.34,1,0,день,0,0
4,планшет,3,1.48,3,0,день,1,0
1,смартфон,5,10.64,1,0,вечер,1,0
3,ПК,1,6.01,3,0,утро,1,0
1,смартфон,5,16.66,1,0,день,0,0
2,ПК,2,3.5,1,0,день,0,0
2,ПК,2,18.11,1,0,утро,1,0
5,планшет,3,2.91,0,0,утро,1,0
1,ПК,4,8.54,0,1,утро,0,0
1,смартфон,3,6.66,3,0,утро,0,0
5,смартфон,4,4.35,1,0,день,0,1
1,смартфон,6,1.0,0,0,день,0,0
1,смартфон,4,5.07,1,0,вечер,0,1
3,смартфон,5,1.26,0,0,вечер,0,0
1,смартфон,5,2.55,2,0,ночь,0,0
1,смартфон,7,11.66,2,0,утро,1,1
1,смартфон,5,8.47,1,0,день,0,1
1,смартфон,4,7.49,1,0,утро,0,0
3,планшет,4,8.3,0,0,день,0,0
3,ПК,6,1.28,1,0,утро,0,0
1,смартфон,4,1.8,1,0,утро,1,0
2,смартфон,3,7.83,1,0,вечер,0,0
1,смартфон,6,5.22,1,0,день,0,0
1,ПК,7,6.22,0,0,вечер,0,1
4,смартфон,5,21.13,0,0,утро,0,1
1,ПК,7,2.05,3,0,день,0,1
4,смартфон,3,24.16,1,0,вечер,0,0
4,смартфон,3,19.48,0,0,вечер,0,1
4,ПК,5,23.21,2,0,день,0,1
2,ПК,3,10.25,1,0,ночь,0,0
2,планшет,7,19.95,2,0,день,0,0
3,смартфон,4,47.32,0,0,утро,0,0
2,планшет,4,6.38,2,1,день,1,1
5,смартфон,4,19.79,2,0,вечер,0,0
5,смартфон,5,23.4,1,0,утро,1,1
1,смартфон,2,3.71,1,0,вечер,0,0
2,смартфон,2,5.85,1,1,вечер,1,0
1,планшет,5,8.53,0,1,день,0,1
2,смартфон,5,4.29,2,0,вечер,0,0
4,ПК,2,3.89,1,0,утро,1,1
2,смартфон,3,4.79,3,0,утро,1,0
4,смартфон,7,5.51,0,0,день,0,0
1,планшет,4,2.91,1,0,день,0,0
3,ПК,2,6.41,1,0,день,0,0
2,ПК,3,15.08,0,0,день,0,0
3,ПК,7,9.79,2,0,день,0,0
3,смартфон,3,4.78,0,0,ночь,0,0
1,ПК,8,1.7,5,0,ночь,0,1
3,ПК,3,17.38,0,0,день,0,0
1,смартфон,4,7.16,0,0,утро,0,0
3,смартфон,6,35.49,1,0,утро,0,1
4,смартфон,1,2.91,0,0,вечер,0,0
2,смартфон,3,1.93,0,0,день,1,0
3,ПК,2,1.0,0,0,день,0,0
3,смартфон,6,1.0,1,0,вечер,1,0
3,планшет,2,4.87,3,0,вечер,0,1
3,смартфон,6,2.21,1,1,утро,0,1
1,смартфон,5,1.0,1,0,ночь,0,0
1,ПК,2,2.55,1,0,день,0,0
4,смартфон,1,13.05,2,1,утро,1,0
1,смартфон,2,13.31,0,0,вечер,0,1
2,ПК,3,1.62,3,0,день,0,1
1,ПК,6,27.57,4,0,утро,0,1
5,смартфон,2,1.73,1,0,день,0,0
1,смартфон,5,1.0,0,0,день,1,0
2,смартфон,5,1.78,2,1,вечер,0,1
2,ПК,4,1.51,3,1,день,1,1
1,ПК,2,9.99,3,1,день,1,1
1,смартфон,1,1.7,0,0,ночь,0,0
1,планшет,3,10.06,1,0,день,0,0
2,смартфон,5,3.24,0,0,день,1,0
2,смартфон,2,2.86,3,0,утро,0,0
3,смартфон,6,22.75,0,0,день,1,0
3,смартфон,4,2.41,1,1,день,0,0
1,смартфон,4,19.99,0,1,ночь,0,1
3,планшет,8,3.62,0,0,день,0,1
1,смартфон,4,47.36,2,0,вечер,0,1
1,ПК,8,39.6,1,0,день,0,1
3,планшет,7,17.58,3,0,вечер,0,1
1,планшет,4,20.26,0,0,вечер,1,0
1,смартфон,4,17.33,0,0,утро,1,1
2,смартфон,4,9.93,3,0,вечер,0,1
2,планшет,3,16.56,3,0,утро,0,1
1,смартфон,6,9.9,0,0,утро,0,1
1,ПК,2,18.46,1,0,вечер,0,0
1,смартфон,3,27.42,1,0,утро,0,0
1,смартфон,4,14.0,1,0,утро,0,0
2,планшет,6,33.44,1,0,утро,0,0
1,ПК,4,5.95,1,0,день,0,0
4,смартфон,3,25.95,2,0,вечер,0,1
1,смартфон,1,2.56,1,0,ночь,0,0
3,ПК,3,1.0,4,0,день,0,0
1,смартфон,4,1.37,1,0,день,0,0
3,смартфон,4,1.75,2,0,ночь,0,0
1,смартфон,2,17.4,2,0,вечер,1,0
1,смартфон,5,5.13,3,0,день,1,0
2,смартфон,6,2.66,2,0,утро,1,0
1,смартфон,4,16.73,4,0,день,0,1
2,ПК,4,2.26,0,0,вечер,1,0
2,ПК,3,1.0,1,0,день,1,0
2,ПК,3,6.28,3,0,утро,0,1
4,смартфон,2,1.0,1,0,утро,0,0
2,смартфон,3,3.27,3,0,вечер,0,1
3,ПК,4,12.05,1,0,утро,0,0
2,смартфон,3,4.69,2,0,утро,0,0
1,ПК,5,1.0,1,0,вечер,0,0
2,смартфон,7,5.16,1,0,ночь,0,1
4,ПК,5,7.2,1,0,ночь,0,1
2,ПК,1,2.88,1,0,день,0,0
1,смартфон,2,1.87,1,0,ночь,0,0
3,смартфон,1,14.34,3,1,утро,0,1
1,смартфон,2,1.0,3,0,ночь,0,0
5,смартфон,5,31.43,1,0,утро,0,1
2,смартфон,5,1.0,0,1,день,1,0
3,планшет,1,10.53,3,0,вечер,0,1
2,смартфон,2,1.43,2,0,день,0,0
5,смартфон,3,7.92,0,0,день,0,0
2,смартфон,1,2.07,1,0,утро,1,0
2,смартфон,3,1.0,2,0,ночь,0,0
1,смартфон,1,19.64,0,0,вечер,0,0
1,планшет,5,5.52,1,0,утро,0,0
6,ПК,6,3.22,1,1,вечер,0,1
1,смартфон,7,29.43,1,0,утро,0,1
2,смартфон,1,1.0,0,0,ночь,0,0
1,ПК,3,4.28,3,0,утро,1,0
4,смартфон,5,1.95,1,0,утро,0,0
2,смартфон,4,47.33,0,0,вечер,1,1
3,планшет,3,7.9,0,0,утро,1,0
3,смартфон,4,16.72,3,0,вечер,0,0
3,смартфон,1,1.79,2,0,день,0,0
2,ПК,4,3.63,2,0,вечер,1,0
1,смартфон,6,9.67,0,0,день,0,1
2,ПК,7,1.96,4,1,утро,0,1
3,смартфон,4,6.93,1,0,день,1,0
3,ПК,3,26.83,2,1,вечер,0,1
3,смартфон,7,26.63,3,0,день,0,1
2,смартфон,1,4.38,2,0,ночь,1,0
3,планшет,7,7.26,1,0,вечер,0,1
2,ПК,3,2.21,0,0,утро,1,0
1,смартфон,2,38.4,1,0,утро,0,1
4,планшет,5,7.34,0,0,день,0,0
3,смартфон,5,2.31,1,0,вечер,1,0
2,ПК,3,18.63,0,0,вечер,0,0
3,планшет,1,5.45,2,0,вечер,0,0
2,смартфон,2,10.11,2,0,утро,0,0
1,смартфон,10,18.55,1,0,вечер,0,1
4,смартфон,3,3.7,1,0,день,0,0
3,ПК,4,8.63,5,0,ночь,0,1
4,смартфон,4,1.0,0,0,день,0,0
1,планшет,1,2.67,2,0,утро,0,0
2,смартфон,4,1.49,3,0,ночь,0,1
1,планшет,5,10.33,1,1,утро,0,0
2,планшет,7,2.94,1,0,день,0,0
1,планшет,6,14.27,0,0,день,0,1
1,ПК,1,14.32,3,0,утро,0,0
5,смартфон,3,15.34,2,1,вечер,0,0
1,смартфон,2,1.42,1,1,день,0,1
2,ПК,2,7.47,1,0,день,1,0
4,смартфон,3,11.37,1,0,день,0,1
2,планшет,8,3.9,1,0,ночь,1,0
1,планшет,2,3.01,2,0,день,0,0
5,планшет,4,12.66,0,0,вечер,0,0
2,смартфон,2,4.33,0,0,утро,1,0
4,смартфон,1,2.86,3,0,вечер,1,0
3,планшет,5,8.28,1,0,утро,1,0
1,смартфон,7,9.69,0,0,вечер,0,0
2,планшет,3,15.0,0,0,ночь,1,0
5,смартфон,5,1.0,1,0,утро,0,1
1,смартфон,3,1.92,1,0,день,0,0
1,смартфон,4,15.02,4,0,вечер,0,0
1,ПК,2,7.59,0,0,вечер,0,0
3,смартфон,5,16.4,2,0,вечер,0,1
2,смартфон,1,5.95,2,0,вечер,1,0
1,ПК,4,6.15,0,0,день,1,1
1,планшет,6,4.74,1,0,ночь,1,1
1,ПК,2,11.75,1,0,вечер,0,0
1,смартфон,5,8.92,0,0,утро,0,0
3,ПК,2,4.99,1,0,утро,1,0
2,смартфон,1,2.08,1,0,ночь,1,0
1,ПК,5,1.0,3,0,утро,1,0
1,ПК,4,1.0,1,1,вечер,0,0
3,смартфон,5,1.14,1,0,вечер,0,0
2,смартфон,6,8.43,0,0,вечер,0,1
1,планшет,4,14.24,1,1,день,0,1
3,смартфон,3,6.1,2,0,день,0,0
4,ПК,2,5.35,4,0,день,0,1
1,смартфон,4,1.42,0,0,день,0,0
1,ПК,9,23.13,2,0,день,0,1
1,смартфон,8,13.29,2,0,день,0,1
2,смартфон,7,5.39,2,0,день,0,1
2,смартфон,3,1.02,0,0,вечер,0,0
1,смартфон,1,18.71,1,0,день,0,1
2,смартфон,5,1.86,1,1,день,1,1
1,смартфон,4,11.19,2,0,утро,0,0
4,смартфон,4,4.15,0,0,утро,1,0
1,ПК,3,19.63,2,1,утро,1,1
5,смартфон,6,8.84,1,0,утро,0,1
1,ПК,5,2.58,1,0,утро,1,0
1,смартфон,2,1.0,2,0,ночь,0,0
1,смартфон,2,2.39,1,0,утро,1,0
1,смартфон,2,4.55,2,0,утро,0,0
2,планшет,6,12.32,2,1,день,1,0
1,смартфон,5,2.43,1,0,день,0,1
3,смартфон,2,3.03,2,0,вечер,0,0
4,смартфон,3,5.71,2,0,утро,1,0
2,смартфон,3,1.0,3,0,день,0,0
5,смартфон,3,14.63,2,0,утро,0,0
2,смартфон,3,1.0,2,0,день,0,1
3,смартфон,5,13.36,0,0,день,1,1
1,планшет,3,3.12,0,0,вечер,1,0
2,смартфон,4,6.16,0,0,день,0,1
1,смартфон,5,5.28,4,0,день,0,1
3,смартфон,6,2.92,2,0,ночь,0,0
1,смартфон,7,2.95,0,0,день,0,1
3,смартфон,6,29.77,2,0,день,0,1
3,планшет,8,3.65,5,0,день,1,1
1,планшет,5,2.02,4,0,утро,1,0
3,смартфон,4,2.88,1,0,день,1,0
1,смартфон,5,11.88,2,0,день,0,0
1,смартфон,2,3.69,0,1,вечер,0,0
1,смартфон,8,1.88,1,0,вечер,0,1
2,ПК,4,5.35,1,0,день,0,0
1,ПК,4,1.25,1,0,день,0,1
4,смартфон,2,5.09,2,1,ночь,1,1
3,ПК,7,19.82,3,0,вечер,0,1
1,смартфон,7,4.67,2,0,утро,1,1
1,смартфон,3,7.22,3,0,день,1,0
4,смартфон,3,15.57,0,0,день,0,1
1,смартфон,3,7.26,1,0,утро,0,0
1,ПК,4,1.0,3,0,утро,0,0
1,ПК,2,2.42,1,0,день,0,0
3,планшет,2,22.47,2,1,вечер,0,1
1,смартфон,1,16.2,2,0,ночь,0,0
2,планшет,4,14.3,1,1,ночь,0,1
5,ПК,5,7.93,1,0,вечер,1,0
1,смартфон,5,4.36,2,0,вечер,0,1
2,смартфон,4,11.85,1,0,утро,0,1
5,планшет,4,10.89,1,0,утро,0,0
1,ПК,6,10.29,3,0,утро,0,0
4,ПК,4,7.01,0,0,утро,1,0
4,смартфон,6,3.0,2,0,день,0,0
1,смартфон,7,5.72,2,0,утро,0,0
2,ПК,5,7.18,0,0,день,0,1
3,ПК,2,2.43,1,0,ночь,0,0
6,смартфон,3,2.61,1,0,день,0,1
1,смартфон,8,15.69,0,0,день,0,1
4,ПК,2,3.85,1,0,день,0,1
3,ПК,5,36.37,2,0,ночь,0,0
1,ПК,5,5.73,2,0,утро,0,0
4,смартфон,1,9.38,1,1,ночь,0,0
1,планшет,3,7.01,1,1,день,0,1
2,смартфон,6,6.79,0,0,ночь,0,0
1,ПК,5,22.07,1,0,день,0,0
4,смартфон,5,1.0,1,1,утро,0,0
3,планшет,2,4.24,0,0,вечер,1,0
6,планшет,2,3.37,1,0,утро,0,0
1,ПК,6,3.95,1,1,вечер,0,1
2,смартфон,2,24.37,1,0,утро,1,0
1,смартфон,5,1.0,0,0,утро,1,0
2,планшет,3,3.33,0,0,день,1,0
3,смартфон,2,13.38,4,0,утро,1,0
3,смартфон,4,2.73,2,0,вечер,1,0
1,ПК,4,17.9,0,0,день,1,1
1,смартфон,3,4.0,1,0,день,0,0
1,планшет,3,1.2,1,0,утро,0,0
4,смартфон,5,7.32,0,0,утро,0,0
1,ПК,6,7.16,1,1,ночь,0,1
4,ПК,4,1.0,1,0,утро,1,0
1,планшет,5,12.66,2,1,вечер,1,1
3,ПК,3,1.53,2,0,день,0,0
1,смартфон,3,2.4,2,0,вечер,0,1
2,планшет,4,8.27,2,1,день,0,1
4,ПК,4,22.14,5,1,день,0,1
2,смартфон,3,1.0,1,1,день,0,0
1,смартфон,5,17.3,2,0,день,0,0
1,ПК,4,14.03,2,0,утро,1,0
2,смартфон,2,1.76,1,0,день,0,1
1,смартфон,5,4.67,1,0,утро,1,0
2,смартфон,5,23.64,4,0,день,0,0
1,смартфон,3,1.58,0,0,вечер,0,0
2,ПК,3,1.18,1,1,вечер,1,1
1,смартфон,2,13.29,2,0,день,0,0
1,смартфон,2,6.37,3,0,день,0,0
4,ПК,6,3.34,0,0,вечер,0,1
3,смартфон,3,1.89,4,0,день,1,1
2,планшет,6,12.81,0,0,утро,1,1
2,ПК,5,5.79,1,0,день,0,0
1,ПК,4,2.74,1,0,утро,1,0
5,ПК,6,28.71,1,0,вечер,0,1
1,смартфон,5,8.23,1,0,вечер,0,1
2,смартфон,3,4.36,2,0,ночь,0,0
3,смартфон,3,12.72,0,0,день,0,0
1,смартфон,4,6.86,1,0,день,0,0
2,смартфон,2,1.0,0,0,ночь,0,0
4,смартфон,1,18.37,0,1,ночь,0,1
3,смартфон,4,1.0,3,0,день,1,1
2,смартфон,7,45.43,1,0,вечер,0,1
1,смартфон,5,4.3,1,0,утро,1,0
3,смартфон,2,7.44,0,0,день,1,0
2,смартфон,5,60.0,3,0,день,0,1
1,планшет,4,3.14,0,1,вечер,0,1
1,планшет,3,6.21,4,0,вечер,0,0
1,ПК,6,14.06,1,0,день,0,0
2,ПК,3,6.29,1,0,день,0,0
1,планшет,4,4.06,1,0,утро,0,1
1,планшет,4,1.29,0,0,вечер,0,0
1,смартфон,4,7.2,1,0,утро,0,0
1,смартфон,5,8.02,1,0,ночь,1,1
2,ПК,1,2.65,1,0,день,0,1
2,смартфон,3,4.06,1,1,утро,1,0
4,смартфон,4,3.55,2,0,день,0,0
4,смартфон,4,5.58,2,0,утро,0,0
1,смартфон,5,16.01,1,0,день,0,0
2,ПК,4,4.04,0,1,вечер,0,1
1,смартфон,5,3.18,0,0,вечер,0,0
2,смартфон,5,18.32,1,0,утро,0,1
1,смартфон,3,16.66,3,0,день,0,1
1,планшет,6,15.76,4,0,вечер,0,0
4,планшет,1,13.58,3,0,вечер,0,1
4,смартфон,6,21.96,4,0,вечер,0,0
1,ПК,2,12.49,2,0,день,0,1
1,смартфон,2,1.86,1,0,ночь,0,0
3,планшет,7,1.0,3,0,вечер,1,0
6,планшет,7,2.01,3,1,вечер,0,1
1,ПК,4,4.54,1,0,вечер,1,1
1,смартфон,4,1.0,4,0,вечер,0,0
3,смартфон,3,14.15,1,0,день,0,1
3,смартфон,4,10.25,1,1,день,0,0
1,смартфон,3,12.66,1,0,вечер,0,0
2,смартфон,6,1.01,3,0,день,1,0
2,смартфон,5,3.99,1,0,ночь,1,0
1,смартфон,2,6.15,0,0,утро,1,0
2,ПК,3,9.23,4,0,вечер,1,1
2,смартфон,11,16.23,1,0,утро,1,1
2,ПК,7,37.7,1,0,день,0,1
2,ПК,3,1.0,1,1,утро,0,0
2,ПК,1,10.26,0,0,день,0,0
1,ПК,7,1.45,5,0,день,1,1
1,ПК,3,3.56,0,0,утро,0,0
5,ПК,4,14.79,4,0,день,0,1
3,смартфон,3,51.33,1,1,утро,0,1
3,смартфон,3,7.48,2,0,день,0,1
1,ПК,6,4.36,3,0,день,0,1
2,смартфон,2,2.41,3,0,утро,0,1
7,смартфон,5,15.26,4,0,день,0,0
2,ПК,3,23.4,0,0,день,0,1
2,смартфон,6,18.88,2,0,вечер,0,1
3,ПК,3,7.13,3,0,день,0,1
1,смартфон,3,8.9,0,0,вечер,0,0
2,планшет,5,18.12,4,0,утро,0,1
2,смартфон,2,26.43,1,0,утро,0,1
2,ПК,6,27.97,4,0,ночь,0,1
1,смартфон,5,11.7,0,0,вечер,0,0
2,ПК,3,2.13,0,0,день,1,0
1,смартфон,7,3.75,1,0,день,0,0
2,смартфон,5,3.1,3,1,вечер,0,1
2,смартфон,3,1.91,1,0,вечер,0,1
5,смартфон,4,2.89,0,0,день,0,0
2,планшет,6,20.39,2,0,утро,1,0
2,смартфон,2,14.71,1,0,вечер,0,0
1,смартфон,3,1.0,2,0,день,1,0
1,смартфон,4,1.6,2,0,вечер,0,0
1,ПК,1,41.88,3,1,вечер,0,1
1,смартфон,5,2.56,2,0,день,1,1
2,смартфон,6,10.06,3,0,утро,1,0
4,планшет,5,2.3,1,0,день,0,1
2,ПК,5,2.66,1,0,утро,0,0
5,ПК,3,6.9,0,0,вечер,0,0
1,ПК,5,6.69,1,0,утро,0,0
1,смартфон,2,10.39,1,0,ночь,1,0
2,ПК,7,1.84,1,0,день,0,1
1,ПК,7,3.05,1,0,день,0,1
1,ПК,5,9.79,1,0,вечер,1,0
4,смартфон,1,1.02,1,0,день,0,0
3,ПК,3,24.0,4,0,день,0,0
1,смартфон,5,1.97,0,0,утро,0,0
2,планшет,3,5.77,1,0,вечер,1,0
1,смартфон,2,1.15,4,0,день,1,1
1,смартфон,6,11.55,0,0,день,1,0
1,смартфон,6,3.96,1,0,день,0,0
2,смартфон,6,1.0,1,1,утро,0,1
2,ПК,5,8.98,0,0,день,0,1
1,планшет,5,39.46,2,0,вечер,0,0
1,планшет,4,20.47,2,0,день,0,1
3,смартфон,2,12.14,2,0,день,0,0
3,ПК,3,1.0,3,0,день,0,0
3,планшет,5,19.65,1,1,утро,0,1
5,смартфон,2,22.7,2,0,утро,1,1
2,ПК,4,1.0,3,1,день,0,0
2,смартфон,5,1.31,1,1,день,0,0
3,смартфон,5,6.01,2,0,ночь,0,1
2,смартфон,4,5.14,2,0,день,0,1
2,смартфон,9,3.49,1,0,ночь,0,1
2,смартфон,5,2.21,1,0,утро,0,0
6,смартфон,3,7.97,2,1,утро,0,1
4,ПК,3,14.75,2,0,вечер,0,0
1,смартфон,3,27.65,0,0,день,0,0
6,смартфон,5,3.58,3,0,вечер,0,1
1,ПК,3,12.15,0,0,день,0,0
3,смартфон,8,15.52,2,0,день,0,1
1,планшет,6,6.5,1,0,день,0,0
3,смартфон,2,25.4,2,0,утро,0,1
4,смартфон,2,1.0,0,0,утро,0,0
3,смартфон,3,23.07,3,0,день,0,1
3,ПК,5,22.3,1,0,день,0,1
2,смартфон,4,1.47,1,0,день,0,1
4,смартфон,3,5.79,0,0,вечер,0,0
4,ПК,3,7.25,1,0,вечер,0,0
1,ПК,1,5.14,0,0,вечер,0,0
2,смартфон,7,22.59,1,1,вечер,0,1
2,ПК,3,12.48,0,0,день,1,1
2,смартфон,2,1.32,1,0,день,0,1
2,смартфон,6,26.11,0,0,утро,0,0
2,смартфон,2,1.0,0,0,день,0,0
4,смартфон,3,9.06,1,0,вечер,0,1
1,смартфон,8,7.4,1,1,день,1,1
1,смартфон,4,1.0,1,0,вечер,0,0
1,смартфон,1,11.9,2,0,день,0,1
2,смартфон,7,32.85,0,0,день,0,1
1,смартфон,4,6.13,1,0,день,0,0
1,ПК,3,7.21,4,0,утро,1,1
3,планшет,6,4.84,1,0,ночь,0,0
2,смартфон,6,20.81,3,0,день,1,1
1,ПК,3,26.28,2,1,ночь,1,1
1,смартфон,6,5.06,1,0,день,0,0
3,смартфон,6,22.15,1,0,вечер,0,0
1,смартфон,8,2.29,2,0,день,0,0
2,смартфон,4,6.12,2,0,день,0,0
3,ПК,5,2.9,0,0,ночь,1,0
1,ПК,5,2.53,1,0,вечер,0,0
3,смартфон,4,19.45,0,1,утро,1,1
2,смартфон,3,12.53,1,0,вечер,0,0
3,смартфон,5,1.0,2,1,день,0,1
2,смартфон,4,14.16,1,0,день,0,1
2,ПК,4,8.51,1,0,вечер,0,1
3,планшет,5,15.46,0,0,вечер,0,0
2,смартфон,2,9.0,1,0,день,0,1
3,ПК,4,4.74,1,0,ночь,1,0
2,смартфон,5,6.83,3,0,день,1,1
1,ПК,5,1.53,0,0,день,0,0
1,смартфон,4,3.72,2,0,утро,0,0
3,планшет,2,1.0,2,0,день,0,0
2,смартфон,11,5.21,3,0,вечер,0,1
3,смартфон,7,1.0,3,0,день,0,0
1,ПК,5,10.81,0,1,утро,0,0
2,смартфон,4,24.37,1,0,день,0,1
1,ПК,5,13.5,2,0,ночь,1,0
1,смартфон,5,2.32,0,0,день,0,0
1,ПК,4,7.07,3,0,вечер,1,0
1,ПК,2,12.45,2,0,утро,1,0
4,смартфон,9,16.38,2,0,вечер,0,1
6,смартфон,5,3.33,2,0,день,1,1
4,ПК,7,6.48,3,0,день,0,0
3,смартфон,3,1.1,2,0,вечер,0,0
1,ПК,4,12.96,2,1,утро,1,1
4,смартфон,5,5.7,1,0,день,0,1
2,планшет,4,1.0,1,0,утро,0,0
3,смартфон,3,7.54,3,0,вечер,0,1
2,ПК,4,15.67,2,0,день,0,0
1,смартфон,4,1.0,1,0,день,0,1
2,ПК,4,5.16,2,0,вечер,0,0
2,смартфон,4,6.58,2,0,ночь,1,1
3,смартфон,2,60.0,1,0,утро,0,0
1,ПК,3,2.47,2,0,день,0,1
1,ПК,5,17.1,1,0,день,0,1
1,ПК,1,1.58,3,0,вечер,0,1
3,смартфон,5,33.24,1,0,день,0,1
1,планшет,3,3.66,5,0,утро,0,0
1,планшет,3,1.57,1,1,ночь,0,1
2,планшет,6,4.81,2,0,день,0,1
5,смартфон,4,1.0,2,0,день,0,0
4,смартфон,2,1.15,1,0,утро,0,0
2,ПК,2,6.85,3,0,вечер,0,1
2,смартфон,1,28.24,1,0,ночь,0,1
5,ПК,3,5.89,1,0,день,0,1
1,смартфон,3,10.79,1,0,день,0,0
2,ПК,5,12.28,4,1,утро,0,0
1,планшет,4,1.0,4,0,день,0,0
3,ПК,1,3.89,0,0,утро,0,0
1,смартфон,1,58.24,1,0,утро,0,1
1,ПК,5,1.0,2,1,день,0,1
2,смартфон,3,6.35,2,1,день,0,1
1,планшет,1,18.17,2,0,вечер,0,0
1,смартфон,3,3.4,1,0,вечер,1,0
2,планшет,6,56.93,2,0,день,1,0
1,ПК,7,6.66,1,0,вечер,1,0
2,смартфон,4,24.53,1,1,вечер,0,1
2,планшет,9,7.51,2,0,день,0,1
3,смартфон,7,5.07,0,0,ночь,0,1
3,ПК,5,12.38,2,0,ночь,1,0
1,ПК,5,31.77,2,0,день,0,1
1,смартфон,1,4.72,2,0,день,1,0
1,смартфон,3,20.02,3,0,вечер,0,1
2,планшет,2,10.78,1,0,утро,0,0
2,смартфон,1,4.76,0,0,вечер,0,0
1,смартфон,2,1.0,4,0,день,0,0
1,смартфон,2,3.73,2,0,вечер,0,0
3,смартфон,3,17.8,1,0,день,0,1
1,смартфон,4,1.0,1,0,день,0,0
5,смартфон,3,8.49,0,0,вечер,0,1
2,смартфон,4,7.17,2,0,день,0,1
3,планшет,1,10.84,0,0,день,0,1
1,смартфон,6,27.97,1,1,день,0,1
3,смартфон,3,13.93,1,0,день,0,0
1,планшет,3,7.15,0,0,утро,0,0
4,ПК,1,17.74,1,0,день,0,0
1,смартфон,6,12.1,1,0,день,0,0
2,ПК,3,22.59,1,0,вечер,0,1
3,планшет,4,12.89,1,0,вечер,0,1
1,смартфон,8,13.98,2,0,день,0,1
1,смартфон,6,1.0,2,0,вечер,0,1
2,смартфон,3,1.0,3,0,день,1,0
2,планшет,3,31.15,5,0,день,0,1
2,смартфон,4,2.9,0,1,утро,1,0
1,ПК,4,1.8,1,0,утро,1,0
3,планшет,5,1.73,1,0,утро,0,0
5,смартфон,5,13.39,4,0,вечер,0,1
1,смартфон,3,1.0,0,0,утро,0,0
2,смартфон,2,10.82,2,0,ночь,1,0
2,смартфон,5,8.47,3,0,день,0,1
6,смартфон,2,1.59,3,0,утро,0,0
1,ПК,10,1.46,4,0,вечер,0,1
2,планшет,4,1.42,1,0,вечер,1,1
1,смартфон,7,3.0,1,0,день,1,1
1,смартфон,6,10.27,2,1,день,0,1
2,смартфон,4,2.32,0,0,вечер,1,0
