transaction_id,user_id,category,price,quantity,total_amount,payment_method,is_return,rating
4870,2289,Clothing,13.69,4,202.93,Online,1,
3408,1899,Electronics,230.79,5,2459.16,Card,0,4.0
3774,3829,Clothing,416.74,5,1226.13,Card,0,5.0
4845,1753,Books,148.29,5,1793.82,Card,0,4.0
3241,1563,Other,24.75,2,2363.83,Card,0,1.0
3460,3583,Other,228.25,1,1583.45,Cash,1,3.0
4271,2229,Books,267.66,4,1995.01,Online,0,2.0
3038,3124,Clothing,48.16,1,715.4,Card,0,4.0
1162,2405,Food,481.06,1,1475.11,Online,0,
3759,3221,Food,377.04,2,861.91,Card,0,4.0
2387,1066,Clothing,411.36,5,419.59,Card,1,1.0
3213,4203,Clothing,429.4,3,2363.78,Online,0,4.0
4477,3899,Food,450.73,5,437.61,Card,0,
3124,4949,Food,474.18,1,2468.63,Online,0,1.0
880,2344,Electronics,231.82,2,73.49,Card,0,4.0
3140,4704,Clothing,110.59,3,979.92,Cash,0,5.0
3927,2446,Clothing,485.55,2,348.23,Card,0,3.0
512,1403,Clothing,147.63,5,1251.13,Cash,0,5.0
3373,2774,Books,306.89,3,216.64,Online,0,5.0
4291,2273,Food,245.13,4,1546.58,Card,0,
4473,1259,Electronics,306.96,1,304.2,Card,0,4.0
2762,2075,Clothing,439.74,5,809.5,Cash,0,4.0
4911,2916,Books,442.9,5,2210.23,Card,0,3.0
2708,2366,Food,38.34,3,2261.69,Cash,0,
514,4880,Other,321.02,5,2371.59,Card,0,3.0
1649,1099,Other,75.49,1,2060.38,Online,0,4.0
665,4315,Clothing,75.45,1,1624.97,Card,0,4.0
1477,3817,Books,192.12,5,923.39,Online,1,3.0
305,1595,Electronics,454.48,2,384.84,Cash,0,1.0
2702,3135,Food,444.0,4,2333.85,Online,0,
4319,4110,Electronics,38.29,5,1413.83,Cash,0,1.0
1238,4244,Food,143.41,1,399.38,Card,0,5.0
342,4190,Electronics,151.92,1,284.16,Cash,0,1.0
1310,2910,Clothing,131.79,5,571.18,Online,1,
1984,3915,Clothing,475.0,2,1691.87,Cash,0,3.0
4180,2013,Food,149.89,2,483.79,Cash,1,
4607,3408,Other,284.62,1,1953.38,Cash,0,1.0
1726,1810,Electronics,219.61,5,1381.2,Online,0,1.0
2089,1601,Clothing,143.56,5,659.32,Card,0,3.0
3626,4260,Other,251.72,4,80.18,Card,0,4.0
3902,2804,Other,28.65,2,2050.61,Card,0,4.0
1250,1608,Food,436.1,3,300.56,Online,0,3.0
694,4465,Other,261.63,3,2365.72,Card,0,2.0
4967,1827,Clothing,485.33,1,917.91,Online,0,3.0
3212,4248,Books,313.49,2,1837.81,Cash,1,5.0
3645,4731,Electronics,335.78,3,2491.69,Card,0,4.0
4322,4202,Food,159.86,3,338.19,Online,0,
757,3276,Other,476.51,2,1329.58,Online,0,4.0
4393,2402,Electronics,387.2,4,547.83,Card,0,3.0
3418,2701,Food,489.4,5,1257.39,Card,0,
3187,1216,Books,61.25,1,414.12,Card,0,2.0
2421,2255,Other,281.75,1,1198.96,Card,0,3.0
449,4616,Clothing,448.38,4,2250.52,Card,0,5.0
3433,3398,Other,180.77,4,1490.56,Card,0,4.0
2867,1575,Books,280.69,4,1912.99,Online,0,2.0
4946,2525,Other,148.13,5,456.87,Card,1,3.0
3059,4853,Electronics,401.43,4,70.55,Cash,0,5.0
2513,1014,Books,371.89,2,956.19,Online,0,2.0
2662,2359,Books,331.03,4,1922.82,Online,0,4.0
3501,2817,Books,348.97,4,1170.44,Online,0,1.0
4811,2022,Electronics,270.99,1,1413.93,Online,0,5.0
2759,1433,Other,428.88,2,1967.25,Card,0,3.0
958,1728,Other,307.01,2,1249.36,Card,0,1.0
105,4262,Other,80.48,4,921.79,Cash,0,5.0
4216,4141,Food,11.81,2,917.92,Cash,0,
613,3663,Electronics,183.87,2,1754.36,Card,0,1.0
4213,1901,Food,464.09,1,2467.1,Online,0,
3879,3892,Books,474.11,5,580.07,Cash,0,5.0
4636,3847,Clothing,376.23,2,1358.97,Online,0,3.0
445,2582,Clothing,120.23,2,2149.49,Online,0,5.0
2598,3424,Clothing,95.05,4,1665.47,Online,0,2.0
1272,4186,Other,202.93,5,166.75,Online,0,5.0
1033,4793,Clothing,462.2,5,1223.95,Cash,0,2.0
4463,1615,Clothing,64.57,1,1908.75,Card,0,2.0
932,2268,Books,420.56,3,999.06,Cash,0,5.0
3961,2298,Other,19.69,2,408.08,Card,0,3.0
4290,2387,Food,50.55,1,1020.43,Online,0,
2664,2536,Clothing,382.67,5,2306.76,Card,0,1.0
238,4251,Clothing,72.8,4,1688.1,Card,0,4.0
4382,4766,Food,105.62,3,462.12,Cash,0,1.0
689,3302,Food,495.7,2,205.8,Card,0,
868,4128,Electronics,397.47,2,1064.27,Cash,0,1.0
3703,1278,Other,247.96,5,2343.6,Online,0,5.0
4443,4634,Clothing,445.89,1,2375.96,Cash,0,1.0
1026,3653,Books,226.96,4,2304.6,Card,0,4.0
500,1276,Food,235.49,5,2244.92,Online,0,3.0
4998,4060,Other,43.65,2,1799.77,Card,0,2.0
4717,4761,Food,205.71,5,507.87,Cash,1,2.0
2366,3398,Electronics,367.85,3,2388.56,Card,0,4.0
2109,4303,Electronics,422.48,2,1930.37,Card,1,
3969,1935,Books,430.97,4,375.7,,0,3.0
4651,2540,Other,457.13,2,2488.71,Online,0,3.0
3743,4001,Books,88.38,3,1308.87,Card,0,4.0
3261,2184,Clothing,359.7,5,674.32,Card,1,
2222,2930,Food,351.77,4,943.59,Cash,1,2.0
4847,2951,Food,340.07,3,731.86,Card,0,3.0
838,1878,Clothing,209.4,5,377.43,Card,0,1.0
2594,1877,Books,435.19,3,835.25,Online,1,5.0
4917,2810,Food,181.55,1,616.23,Card,0,1.0
4145,1283,Food,404.21,4,1352.16,Online,1,3.0
1405,3265,Clothing,173.54,5,2050.98,Cash,0,4.0
2788,2964,Other,417.81,4,1756.08,Online,0,4.0
4141,1907,Clothing,86.93,2,1640.72,Card,0,2.0
3666,3033,Food,465.96,2,2409.69,Card,0,
2849,3797,Books,224.68,3,1161.64,Card,0,1.0
3693,2016,Food,276.39,4,374.19,Cash,0,
2415,2476,Books,319.98,4,483.63,Online,0,3.0
2386,1709,Electronics,77.86,4,10.39,Cash,0,2.0
3006,4367,Electronics,436.53,2,2464.03,Online,0,1.0
3020,3070,Food,88.4,4,360.09,Online,0,
30,3484,Clothing,421.27,1,238.11,Cash,0,5.0
3628,2855,Electronics,28.97,2,2396.24,Cash,0,2.0
3543,4009,Food,270.62,4,1306.55,Card,0,
3195,3642,Clothing,34.3,2,390.6,Online,0,4.0
2784,4732,Books,233.08,5,544.02,Card,0,4.0
2953,4598,Clothing,479.16,4,766.02,Online,0,2.0
1802,2445,Electronics,385.05,4,571.67,Card,0,4.0
469,4618,Other,308.99,2,1215.75,Cash,0,3.0
2931,1205,Electronics,316.89,5,1853.14,Cash,0,4.0
4092,3441,Electronics,329.93,2,1110.46,Card,0,4.0
3308,1752,Electronics,195.46,5,866.17,Card,0,1.0
869,2239,Books,371.21,2,2093.57,Online,0,5.0
2663,1780,Books,464.58,5,1599.53,Cash,1,
2268,3717,Clothing,162.97,2,676.93,Cash,0,2.0
3350,4151,Clothing,246.17,3,1985.83,Cash,0,5.0
579,3912,Food,81.06,4,353.16,Online,0,5.0
4307,3186,Food,398.75,4,1990.75,Online,0,
4504,2840,Other,32.71,4,2347.37,Card,0,3.0
4642,3709,Food,126.51,2,2304.66,Online,0,
2817,1022,Electronics,306.73,3,76.74,Card,0,2.0
1105,1436,Clothing,94.35,3,1686.74,Online,0,2.0
2778,4632,Food,191.35,4,564.69,Online,0,
3279,4175,Food,343.91,1,1161.59,Card,0,
2049,3687,Clothing,352.81,5,255.18,Online,0,4.0
1587,3083,Food,243.17,2,964.16,Card,0,
4011,4590,Food,473.97,2,1740.91,Cash,0,
287,2721,Books,219.04,4,298.09,Cash,0,4.0
2531,1603,Food,317.63,5,282.06,Cash,0,1.0
4791,2527,Clothing,321.53,5,1816.12,Cash,0,5.0
4939,2758,Clothing,69.17,4,2098.82,Online,0,1.0
4679,2379,Electronics,238.71,1,1439.16,Cash,0,2.0
2087,4270,Food,359.56,3,306.85,Cash,0,
1656,1586,Clothing,141.52,2,2413.46,Online,0,5.0
2064,2472,Clothing,148.21,2,40.31,Card,0,5.0
3273,3288,Food,405.59,2,10.19,Cash,0,5.0
4824,1068,Other,56.14,2,707.64,Card,0,2.0
1054,4576,Food,78.33,5,1438.18,Cash,0,
4139,2265,Clothing,183.73,4,2159.95,Online,0,4.0
1883,1170,Other,12.91,2,1321.74,Online,0,5.0
4401,2516,Food,244.25,2,811.73,Card,0,
1068,3244,Food,491.61,5,1699.18,Cash,0,1.0
3065,3336,Electronics,415.7,3,306.29,Card,0,5.0
3986,4732,Clothing,62.72,5,2230.84,Cash,0,1.0
954,4555,Food,133.8,3,1247.27,Card,1,
4390,3324,Food,73.39,2,740.05,Online,0,4.0
2966,3670,Electronics,74.54,5,81.02,Card,1,3.0
202,1412,Books,98.27,3,1732.57,Online,0,5.0
2486,3836,Clothing,268.74,1,2290.09,Cash,0,2.0
4985,3092,Electronics,402.79,1,1828.32,Cash,0,2.0
4142,3127,Electronics,68.59,2,480.03,Card,0,4.0
1154,4584,Food,32.64,3,731.71,Card,0,
1875,1005,Electronics,323.75,4,1864.18,Cash,0,2.0
3569,2778,Electronics,366.77,2,1885.08,Card,0,2.0
2034,2911,Food,268.04,5,1396.31,Online,0,2.0
849,4211,Electronics,159.84,5,1891.16,Online,0,2.0
84,1423,Electronics,322.06,1,1775.64,Cash,0,3.0
9,4948,Other,105.19,4,811.0,Cash,0,5.0
2844,4825,Books,82.03,5,655.1,Cash,0,2.0
373,3466,Clothing,365.6,1,81.48,Cash,0,3.0
3918,1137,Food,126.6,5,803.39,Card,0,
1100,2976,Food,146.63,2,578.37,Online,0,
1483,2831,Other,381.44,1,335.85,Card,0,3.0
1028,1024,Food,463.01,4,1294.23,Online,0,1.0
1985,1749,Clothing,57.21,1,597.69,Online,0,4.0
1618,3133,Electronics,266.06,4,1531.55,Cash,0,3.0
2488,4858,Clothing,301.44,4,725.91,Online,0,2.0
4706,3355,Food,91.18,1,875.9,Online,0,3.0
2640,2006,Food,282.54,1,2321.87,Cash,0,5.0
497,4886,Food,351.33,1,2204.28,Online,0,
4435,1759,Clothing,69.53,1,1105.49,Card,0,2.0
2284,4526,Clothing,491.37,2,983.13,Cash,0,3.0
524,3453,Electronics,344.92,4,1804.75,Card,0,3.0
1611,3700,Other,211.5,2,1076.3,Cash,1,4.0
4071,2670,Other,283.39,2,627.56,Cash,0,1.0
591,3800,Electronics,331.02,1,2043.97,Cash,0,5.0
363,1587,Books,242.4,5,1851.59,Card,0,1.0
4572,3556,Other,194.73,5,1542.68,Card,0,2.0
4685,4207,Food,385.27,5,1289.33,Online,0,4.0
2676,3520,Other,258.65,1,882.78,Card,0,2.0
2796,3378,Food,243.65,5,1795.64,Online,0,2.0
911,4059,Clothing,244.47,5,1597.41,Cash,0,2.0
895,3648,Electronics,13.63,3,1793.91,Cash,0,3.0
4204,3596,Books,250.36,5,1888.54,Card,0,3.0
211,3085,Electronics,209.19,4,987.04,Online,0,3.0
1182,1676,Electronics,69.37,5,1426.2,Cash,0,3.0
1441,3105,Clothing,340.15,2,441.57,Card,0,5.0
3272,2490,Food,326.09,5,16.32,Online,0,
113,2420,Clothing,296.97,5,1966.57,Online,0,5.0
2644,4087,Clothing,337.06,5,2146.88,Card,0,4.0
2418,3772,Clothing,260.42,3,1686.05,Cash,0,4.0
800,2132,Clothing,293.43,3,852.39,Cash,0,1.0
4492,2924,Clothing,165.74,2,301.81,Online,0,2.0
4895,4754,Clothing,480.24,1,2192.5,Card,0,4.0
314,4318,Clothing,257.37,5,1554.57,Cash,0,2.0
1614,3480,Books,47.26,2,2204.38,Card,0,3.0
4076,4155,Electronics,5.31,2,1332.17,Cash,0,4.0
908,1200,Clothing,489.98,2,1166.54,Cash,0,4.0
3578,3806,Books,353.24,5,1000.64,Card,0,2.0
2609,3001,Food,179.02,1,26.93,Card,0,3.0
964,4570,Books,438.61,1,2246.09,Online,0,5.0
1225,4845,Books,276.24,1,416.89,Card,0,1.0
2269,4824,Books,109.9,2,1524.02,Card,0,2.0
525,3050,Electronics,209.22,3,2316.1,Card,0,3.0
1143,4923,Clothing,468.18,4,347.47,Card,0,4.0
4173,4951,Food,427.08,5,1743.53,Cash,0,1.0
1265,1038,Clothing,114.06,3,2129.4,Cash,1,
1950,3824,Books,161.31,5,571.91,Cash,0,5.0
4578,4786,Electronics,466.78,2,2458.04,Cash,0,1.0
1975,4714,Food,279.64,3,1793.93,Card,0,
3281,2097,Food,56.09,3,208.31,Cash,1,
2699,2508,Other,126.32,1,1594.23,Card,0,1.0
26,2519,Other,336.83,2,717.37,Online,0,3.0
3357,1891,Other,320.2,2,2044.08,Cash,0,1.0
3160,4127,Other,37.07,5,1027.75,Cash,0,1.0
3324,2118,Books,299.39,5,502.54,Cash,0,5.0
3863,1574,Electronics,15.22,1,2122.1,Card,0,3.0
310,4835,Food,427.67,5,1905.44,Online,0,
4259,1136,Clothing,67.87,1,612.88,Card,0,2.0
3067,1750,Other,471.07,2,1812.76,Online,0,2.0
2131,4355,Books,55.34,2,1051.21,Card,0,5.0
4192,4357,Other,215.85,2,1878.23,Cash,0,4.0
4749,1390,Electronics,329.54,3,2484.56,Card,0,3.0
1934,3141,Clothing,27.78,1,2126.78,Card,0,2.0
1608,4675,Books,97.09,5,105.89,Online,1,5.0
577,2930,Electronics,271.94,1,609.64,Cash,0,3.0
3674,2871,Books,283.72,5,2139.33,Cash,0,2.0
1329,3175,Electronics,193.83,1,1131.61,Online,0,4.0
3348,1723,Food,444.91,5,320.9,Cash,0,
3024,4554,Other,461.73,3,1262.47,Card,0,3.0
3010,3522,Books,362.39,3,1040.42,Online,0,3.0
4106,3200,Other,138.69,5,2246.2,Card,1,1.0
4746,1067,Clothing,81.83,1,1883.17,Cash,0,3.0
4475,4422,Clothing,308.72,3,1355.96,Online,0,4.0
3080,1104,Food,384.7,4,2105.59,Card,0,
2471,1707,Books,127.37,5,132.94,Cash,0,1.0
4819,4934,Other,170.39,3,2249.4,Card,0,3.0
2538,3257,Clothing,56.63,4,909.26,Card,0,5.0
2578,2834,Electronics,306.86,3,1281.48,Card,0,5.0
1887,4510,Electronics,38.48,5,794.3,Card,1,5.0
3458,2197,Clothing,234.6,3,1584.92,Online,0,3.0
4509,1890,Electronics,420.61,5,2125.69,Cash,0,3.0
2730,3211,Other,354.65,5,2494.88,Online,0,3.0
1142,2136,Electronics,484.21,1,1777.55,Online,0,2.0
3625,2883,Clothing,237.47,3,1114.14,Online,0,4.0
1654,2920,Food,131.8,3,341.81,Online,0,
4429,3561,Clothing,199.59,5,434.92,Card,0,3.0
2740,1993,Clothing,58.33,2,524.83,Card,1,3.0
493,1354,Food,41.09,4,429.82,Card,0,
1610,2005,Other,417.49,5,1786.06,Cash,0,1.0
4700,4475,Clothing,184.52,4,525.3,Card,0,4.0
1332,1969,Clothing,474.19,1,1448.76,Card,0,1.0
3738,1530,Electronics,155.06,5,1147.7,Online,0,2.0
1823,2240,Clothing,108.12,5,2166.68,Online,0,1.0
3237,1065,Electronics,151.25,5,25.38,Card,0,1.0
2515,4375,Other,202.66,5,1615.23,Card,0,5.0
4616,1983,Books,234.7,1,1684.69,Cash,0,5.0
1845,1980,Food,370.87,3,921.48,Card,0,5.0
2958,1570,Books,32.04,1,1330.68,Card,0,2.0
1127,2063,Electronics,58.59,5,733.6,Card,0,5.0
1300,4316,Books,492.69,1,1033.33,Online,0,2.0
4513,2719,Clothing,216.76,1,1415.76,Card,0,3.0
2145,3094,Books,411.87,1,1935.38,Card,0,1.0
4772,3413,Clothing,45.33,2,527.96,Cash,0,4.0
2265,4752,Electronics,70.08,2,1462.38,Card,0,3.0
2261,4689,Electronics,167.17,4,672.25,Cash,0,1.0
251,2544,Electronics,337.49,2,2009.96,Card,0,3.0
3484,4568,Food,439.52,2,236.76,Card,0,
154,1283,Clothing,497.2,3,1711.88,Online,0,1.0
3538,2204,Food,465.29,4,959.1,Card,0,
1768,4436,Other,455.17,2,700.44,Card,0,4.0
1514,2588,Clothing,81.29,4,687.71,Cash,0,3.0
3688,1931,Books,87.04,5,986.67,Online,1,
62,3957,Books,322.51,3,781.93,Online,0,1.0
1252,1783,Food,410.02,1,804.28,Cash,0,2.0
3392,4648,Electronics,135.87,4,1254.41,Online,0,2.0
601,2769,Electronics,86.99,5,1827.34,Card,0,4.0
3764,1229,Clothing,234.79,3,545.0,Online,0,3.0
3636,1909,Clothing,131.46,4,1445.53,Card,0,4.0
381,4464,Clothing,334.23,1,212.04,Online,0,4.0
4210,2245,Other,269.96,2,225.92,Cash,1,
1433,1003,Electronics,297.85,5,2374.45,Cash,0,3.0
2670,1396,Food,116.93,3,2446.16,Cash,0,
3480,2170,Food,212.0,4,650.01,Online,0,4.0
992,2788,Electronics,178.99,3,1594.23,Online,0,5.0
3781,4594,Clothing,170.82,3,1860.6,Cash,0,4.0
3646,1027,Other,344.9,4,1086.96,Cash,0,3.0
1128,1101,Electronics,307.47,3,2299.17,Online,0,2.0
4881,4994,Other,243.0,3,1740.56,Cash,0,3.0
2657,1930,Other,294.13,4,85.25,Card,0,4.0
114,3264,Clothing,452.43,1,1471.08,Card,0,3.0
519,2269,Clothing,290.2,2,1734.65,Online,0,5.0
4438,1519,Other,72.53,2,2341.32,Card,0,2.0
4975,4391,Clothing,78.11,5,461.51,Card,0,2.0
1452,1525,Electronics,261.73,5,2310.44,Cash,0,4.0
3026,4649,Food,418.19,1,2017.77,Cash,0,
4744,4289,Books,201.35,5,311.23,Card,1,5.0
663,2067,Other,222.86,5,2001.29,Cash,0,1.0
1373,1292,Clothing,328.08,1,1457.52,Online,0,4.0
2169,4657,Books,17.9,2,2183.25,Cash,0,4.0
3208,1599,Food,417.17,2,1002.26,Cash,0,5.0
1415,4808,Food,331.88,5,1390.65,Online,0,
4439,4904,Food,410.61,3,732.57,Card,0,
2651,2484,Clothing,421.4,5,1689.87,Online,0,5.0
4688,3938,Electronics,113.36,5,247.89,Card,0,2.0
3359,4908,Food,463.81,2,1322.57,Cash,0,
4882,4967,Food,440.65,3,982.19,Online,0,
810,3411,Books,27.84,3,175.18,Cash,0,4.0
2768,2229,Books,421.85,3,1614.09,Online,1,
1447,4499,Other,378.24,4,1503.59,Card,0,4.0
3497,3439,Books,38.75,4,2421.32,Cash,0,5.0
1630,1151,Food,125.61,3,119.4,Online,0,
2743,2489,Clothing,436.2,2,1531.59,Online,0,3.0
3842,1954,Electronics,348.94,5,1469.88,Card,0,4.0
4589,1307,Clothing,176.41,1,605.86,Cash,0,1.0
2650,1321,Electronics,178.05,2,1406.8,Card,0,3.0
2761,4063,Clothing,236.77,1,1045.33,Online,0,1.0
3855,2511,Clothing,366.65,2,213.28,Cash,0,3.0
53,4999,Clothing,150.6,3,1492.17,Card,0,3.0
2205,3546,Clothing,180.62,1,2120.64,Online,0,4.0
387,3305,Books,484.94,1,1397.84,Online,0,5.0
3957,3332,Food,332.18,5,1420.4,Cash,0,3.0
1805,4502,Books,62.92,4,525.6,Cash,1,
3737,3404,Books,332.0,4,1205.07,Card,0,1.0
474,4873,Clothing,364.93,3,990.62,Cash,0,4.0
1844,4087,Food,70.68,1,481.36,Online,0,4.0
3189,1190,Food,411.25,3,2407.46,Online,0,1.0
411,3696,Clothing,499.18,4,932.93,Card,0,3.0
3291,1587,Books,468.23,5,1710.74,Cash,1,4.0
3851,1623,Electronics,43.65,2,2441.59,Cash,0,3.0
985,1922,Clothing,86.98,5,185.06,Cash,0,2.0
4840,4960,Books,429.84,4,1352.2,Online,0,4.0
896,2075,Food,75.4,4,379.62,Card,0,
1191,3020,Electronics,103.84,3,1260.41,Online,0,4.0
1954,3454,Clothing,246.88,5,2202.36,Online,0,4.0
2341,4336,Electronics,243.49,2,2413.85,Card,0,5.0
3367,3300,Clothing,211.05,2,1796.56,Online,0,4.0
3856,4450,Clothing,103.72,2,1696.17,Cash,0,3.0
2329,1662,Other,412.2,4,1776.36,Cash,0,1.0
2642,1771,Food,84.66,4,723.51,Online,0,
73,4048,Clothing,250.46,5,196.72,Card,0,3.0
604,4150,Books,403.37,3,264.65,Card,0,1.0
3493,4921,Electronics,366.08,2,512.65,Online,1,1.0
4703,3349,Food,49.78,3,1598.31,Cash,0,
864,4049,Electronics,410.91,1,234.98,Card,1,5.0
923,2795,Clothing,5.15,2,489.51,Online,0,5.0
3157,4061,Books,103.79,1,1650.85,Cash,0,1.0
4200,2070,Food,117.7,4,1218.75,Card,0,
340,1946,Other,169.74,5,1288.68,Online,0,2.0
1359,1735,Clothing,353.23,1,785.99,Cash,0,1.0
1365,2725,Food,375.4,3,348.6,Cash,0,1.0
4646,4331,Clothing,491.49,2,1410.46,Cash,0,5.0
2056,2064,Clothing,5.25,4,1032.4,Card,0,5.0
3063,3984,Clothing,230.04,4,1726.88,Cash,0,1.0
4191,1877,Electronics,327.69,5,954.95,Card,0,5.0
2791,2514,Other,317.98,4,785.45,Online,0,3.0
3129,3701,Electronics,24.66,1,998.97,Online,0,2.0
3175,1880,Other,112.9,4,1396.66,Card,0,4.0
3438,3788,Electronics,256.24,5,2080.7,Card,0,4.0
1459,4458,Clothing,387.98,5,939.34,Card,0,1.0
1923,4382,Other,356.47,4,1315.94,Card,0,2.0
4434,3653,Clothing,394.93,5,1052.08,Card,0,2.0
2156,3635,Other,133.15,3,2087.01,Cash,0,2.0
2634,4417,Clothing,55.84,1,1857.37,Cash,0,2.0
2146,4238,Clothing,345.88,4,1337.55,Online,0,3.0
4412,4372,Food,104.62,5,653.43,Cash,0,
1201,2774,Food,318.12,5,1203.32,Online,0,2.0
3977,4706,Other,117.26,4,665.32,Online,0,2.0
7,2454,Clothing,268.76,4,2085.8,Cash,1,
3049,1270,Clothing,232.81,5,2386.8,Cash,0,2.0
3204,4575,Clothing,190.54,4,805.4,Online,0,2.0
1466,4069,Clothing,65.48,4,1366.87,Cash,0,1.0
212,3973,Electronics,54.65,5,809.54,Online,0,4.0
4035,1894,Clothing,429.89,1,1270.75,Card,0,4.0
1227,3176,Food,145.96,1,80.2,Card,1,5.0
1755,3351,Electronics,221.33,3,175.41,Cash,1,1.0
1736,3629,Electronics,257.57,1,1731.8,Cash,1,
380,4740,Books,206.5,4,1449.63,Online,0,1.0
2619,4037,Electronics,326.06,1,1555.15,Card,0,5.0
4365,1044,Clothing,355.9,3,2379.12,Online,0,4.0
3694,3865,Clothing,50.58,3,790.19,Card,0,5.0
4563,4331,Clothing,368.03,2,1603.05,Online,0,3.0
3307,4792,Books,257.69,2,2095.74,Cash,0,3.0
136,2928,Food,475.31,4,2472.9,Online,0,1.0
2002,4560,Books,372.99,2,1726.68,Card,0,4.0
2694,2497,Clothing,214.75,1,913.12,Online,0,5.0
2853,3371,Other,216.55,1,756.01,Card,0,2.0
2225,1210,Other,164.12,2,843.84,Cash,0,2.0
4912,2787,Food,57.99,1,2011.54,Cash,0,
1276,4380,Clothing,140.98,2,2050.52,Online,0,4.0
2182,3057,Electronics,136.9,3,2108.14,Cash,1,
357,2371,Electronics,135.77,1,1060.06,Cash,0,1.0
1552,3840,Food,472.75,4,1556.88,Cash,0,
2599,4668,Electronics,294.37,1,2391.1,Card,0,1.0
2059,2718,Books,394.69,3,1740.27,Card,0,3.0
1882,1426,Clothing,289.94,5,1911.61,Card,0,3.0
217,1198,Clothing,477.03,4,1559.58,Cash,0,3.0
2238,4669,Books,357.19,5,1518.51,Card,0,3.0
2045,3776,Books,52.86,5,2194.63,Card,0,3.0
3009,2420,Food,24.77,5,2142.72,Online,0,
414,1220,Electronics,170.8,2,513.17,Online,0,2.0
405,3023,Books,117.1,3,2075.23,Cash,0,5.0
4608,4778,Clothing,303.63,1,1596.74,Card,0,2.0
2706,1825,Clothing,443.36,4,354.46,Online,0,4.0
3037,2738,Clothing,350.99,3,15.04,Card,0,4.0
3142,1912,Clothing,19.01,4,1530.88,Card,0,2.0
599,1287,Books,389.97,5,1497.82,Cash,0,1.0
429,2039,Electronics,179.68,5,1648.65,Online,0,1.0
530,1289,Clothing,153.2,4,2187.46,Cash,0,4.0
2194,2028,Clothing,439.8,1,801.01,Card,0,3.0
2047,1812,Other,0.0,2,117.31,Card,0,5.0
4988,3164,Electronics,314.03,4,1802.31,Card,0,3.0
2704,2564,Clothing,313.19,5,1836.52,Online,1,
3685,3747,Clothing,476.33,1,1136.78,Online,0,1.0
3644,4515,Food,142.0,3,668.33,Card,0,
1009,4051,Food,228.83,2,1245.58,Online,0,
1519,3450,Clothing,345.05,1,918.72,Cash,0,5.0
491,2169,Electronics,18.92,2,2298.9,Cash,0,2.0
741,1605,Electronics,406.69,4,527.05,Card,0,2.0
1368,4791,Clothing,238.24,5,1293.16,Card,0,3.0
3192,1616,Books,248.63,3,1265.04,Cash,0,3.0
1644,2777,Clothing,375.71,3,1646.8,Card,0,2.0
797,1021,Books,144.23,4,561.26,Cash,0,2.0
1697,3492,Electronics,176.66,1,1978.13,Card,0,4.0
1010,2195,Electronics,197.25,4,519.82,Cash,1,5.0
3746,4762,Electronics,443.52,5,488.97,Online,0,3.0
4107,4494,Food,492.72,3,1419.36,Online,0,1.0
277,1669,Books,262.66,4,1118.2,Online,0,2.0
3861,2823,Other,497.85,3,816.78,Cash,0,1.0
4466,4149,Food,17.13,4,1017.56,Card,0,3.0
229,2828,Books,276.59,3,1025.3,Cash,0,3.0
2389,2593,Other,288.61,5,87.64,Cash,0,4.0
4402,4840,Electronics,214.98,1,1381.48,Card,0,2.0
3584,2631,Books,493.42,3,1306.56,Cash,0,3.0
2008,4302,Electronics,369.75,1,99.39,Online,0,2.0
2668,3727,Electronics,302.62,4,2251.05,Cash,0,3.0
3598,2575,Food,165.18,4,1213.99,Online,1,3.0
1769,4303,Electronics,284.16,1,1512.57,Cash,0,2.0
3224,4910,Clothing,325.74,4,322.36,Online,0,5.0
3541,1192,Clothing,497.22,5,405.83,Cash,0,5.0
4835,1684,Clothing,182.82,1,2421.46,Card,0,5.0
2111,2391,Clothing,353.21,5,2060.14,Online,0,5.0
3526,3378,Electronics,290.86,3,1798.49,Cash,0,4.0
3937,2301,Electronics,22.3,1,2224.89,Card,0,1.0
2017,1522,Electronics,357.3,1,850.98,Card,1,
1627,3579,Electronics,231.01,1,1969.72,Cash,0,2.0
3119,3585,Food,109.69,5,2187.23,Online,0,1.0
825,1878,Books,191.2,4,595.63,Card,0,4.0
4063,2537,Clothing,184.4,1,369.28,Cash,0,4.0
772,3802,Electronics,460.73,3,1197.14,Card,0,4.0
4273,1595,Clothing,262.0,4,1687.09,Cash,0,5.0
3770,1571,Clothing,249.68,5,776.3,Online,0,4.0
3900,4923,Other,499.59,3,577.24,Online,0,1.0
2511,3200,Food,237.04,4,1310.53,Card,0,4.0
988,1147,Clothing,45.55,4,2073.53,Online,0,2.0
1819,2834,Electronics,398.35,4,1583.41,Online,0,5.0
1381,4278,Clothing,269.2,3,71.36,Card,0,5.0
2520,3601,Clothing,116.97,4,2418.28,Online,0,2.0
2303,3962,Clothing,343.34,5,101.41,Cash,0,1.0
661,4562,Clothing,40.3,4,1103.02,Online,0,4.0
1704,3104,Books,131.99,3,178.87,Cash,0,4.0
4366,1346,Books,408.26,3,1383.61,Online,0,3.0
1025,1617,Electronics,175.96,4,542.98,Online,0,2.0
2160,2614,Food,363.54,1,1063.22,Card,0,
278,2883,Electronics,281.23,5,1340.57,Online,0,1.0
2069,1136,Other,58.22,1,1393.83,Online,0,4.0
2152,1620,Clothing,308.96,5,1308.37,Card,0,2.0
