request_id,endpoint,response_time_ms,status_code,client_type,request_size_kb
REQ-076320,/auth/logout,1111,500,mobile_app,515.7343867413408
REQ-044809,/auth/login,3469,200,mobile_app,292.9095251827769
REQ-053276,/orders,4830,200,browser,13.123349740340872
REQ-077332,/auth/logout,1066,200,script,453.1346865581655
REQ-090148,/orders,914,200,other,847.4436389858603
REQ-073425,/products,968,401,mobile_app,395.8870366432743
REQ-003676,/orders,181,200,mobile_app,489.0610395035764
REQ-115844,/orders,3404,200,script,757.4310674422013
REQ-094464,/auth/login,3707,200,browser,539.1386741714357
REQ-022649,/products,3006,200,mobile_app,927.8334543578056
REQ-051853,/products,4311,200,browser,517.556465312401
REQ-090191,/auth/login,350,200,browser,299.4336095945399
REQ-043917,/auth/login,1754,200,other,108.9665270004754
REQ-141170,/auth/login,3918,200,browser,194.58563456864303
REQ-033550,/auth/login,853,400,script,396.9988816060628
REQ-135563,/orders,1329,200,browser,362.4301309147166
REQ-086686,/orders,2042,200,mobile_app,114.40164710452387
REQ-044336,/users,4135,200,mobile_app,5.341111565999816
REQ-044018,/products,940,404,mobile_app,997.8767814039744
REQ-033700,/users,2692,200,browser,860.4923343684701
REQ-122516,/users,3161,200,mobile_app,981.8864669242596
REQ-082606,/auth/login,77,200,browser,386.5538354939184
REQ-117091,/users,1893,200,browser,648.0585158045766
REQ-051380,/products,1052,200,script,810.4244384736696
REQ-143687,/orders,4516,400,script,619.9409601290498
REQ-050381,/products,3876,200,mobile_app,208.6203416365113
REQ-030241,/auth/logout,2504,500,script,778.3479830679328
REQ-055388,/products,3261,200,other,497.3229506611872
REQ-056452,/orders,3104,400,browser,734.6561124264125
REQ-107734,/orders,973,200,script,288.905060863211
REQ-005796,/auth/login,3709,200,mobile_app,140.55176081114047
REQ-105500,/users,1606,200,mobile_app,275.0665250877206
REQ-007610,/users,1801,401,mobile_app,829.826880054281
REQ-101107,/orders,2468,200,mobile_app,353.89082765794825
REQ-111971,/auth/login,4406,200,browser,776.738165862014
REQ-118731,/auth/login,4344,200,other,207.21166312746627
REQ-116698,/auth/logout,4276,200,script,219.80948773229645
REQ-144225,/orders,120,200,browser,879.7328050232616
REQ-093685,/auth/login,4505,200,mobile_app,953.7729506610024
REQ-138904,/auth/login,1267,200,mobile_app,318.8460906483184
REQ-011890,/orders,2495,200,mobile_app,950.9012709307506
REQ-126113,/orders,272,200,browser,855.3402709675371
REQ-080430,/orders,4308,200,mobile_app,969.8355217989877
REQ-020323,/orders,587,200,other,939.5783987904716
REQ-104549,/auth/login,2462,200,other,84.76500695662158
REQ-142287,/orders,3144,200,other,596.0938565965454
REQ-045506,/users,1824,200,other,319.0044014670227
REQ-143849,/auth/logout,1722,401,browser,809.3854168305153
REQ-140497,/orders,550,200,mobile_app,842.3109253827855
REQ-075969,/auth/logout,1961,400,other,116.3527597008881
REQ-122105,/auth/logout,3293,500,browser,480.9777401642942
REQ-100734,/orders,3316,401,mobile_app,444.0009554249837
REQ-113007,/auth/login,3661,200,browser,594.1257853406257
REQ-033390,/products,3466,200,browser,950.5429570913768
REQ-120071,/auth/login,3542,200,browser,454.1613044241528
REQ-142978,/products,2592,200,browser,512.8680755636148
REQ-134761,/auth/logout,4947,200,browser,543.9000455096755
REQ-015688,/users,1541,200,browser,518.4036403638852
REQ-106125,/products,4935,200,browser,307.8070458592145
REQ-039062,/orders,1607,404,mobile_app,215.17000878146703
REQ-129634,/users,2210,200,script,801.722222094928
REQ-115838,/orders,3777,200,browser,78.1045111533514
REQ-125659,/users,3179,200,browser,392.496877904899
REQ-000865,/orders,2424,400,mobile_app,98.65311431127176
REQ-068435,/auth/logout,775,200,browser,513.9291160089359
REQ-015950,/auth/login,3385,400,browser,442.01860725108526
REQ-149335,/orders,1142,401,browser,238.79191378028497
REQ-003783,/users,3746,200,browser,763.9874128570999
REQ-033028,/orders,4453,200,browser,348.0958484970928
REQ-082116,/products,1123,200,browser,517.6194362303615
REQ-143811,/orders,1482,200,browser,659.6092261072539
REQ-126070,/users,4740,200,browser,804.3618268530986
REQ-130531,/orders,1701,200,browser,166.1371088304774
REQ-149135,/products,3272,200,browser,766.0951049468274
REQ-137813,/auth/logout,2983,200,script,587.6041486480103
REQ-126177,/orders,1479,200,browser,1016.9742791894198
REQ-031538,/auth/login,3803,200,mobile_app,289.1795311476049
REQ-054354,/orders,2524,200,mobile_app,472.7902984608662
REQ-024940,/users,2020,200,browser,11.884396438040486
REQ-102210,/auth/logout,4269,500,mobile_app,588.8613365688947
REQ-039773,/users,3000,200,browser,213.97490310915163
REQ-081449,/users,4145,200,browser,8.412553354648967
REQ-005660,/products,2365,200,mobile_app,944.1277827979792
REQ-040693,/products,1232,200,other,674.1442558282735
REQ-081867,/auth/logout,2605,200,script,364.9079796521223
REQ-138482,/products,1603,200,browser,419.0484101964407
REQ-115002,/auth/login,3513,200,mobile_app,81.67785769482705
REQ-015041,/orders,1975,404,script,628.1723063801605
REQ-042913,/auth/login,3655,200,script,573.1278796201505
REQ-085707,/orders,593,201,browser,226.18299818048223
REQ-025149,/users,3704,404,other,197.36378835019383
REQ-126005,/auth/logout,2270,200,mobile_app,964.8651754207006
REQ-096107,/orders,1306,200,mobile_app,87.47957044736145
REQ-125904,/products,2662,200,script,447.1935275266248
REQ-095828,/products,321,201,script,274.5380858689421
REQ-031611,/products,1902,200,script,425.1508088327936
REQ-141118,/products,2442,400,browser,359.69092113798627
REQ-029625,/products,4657,200,mobile_app,639.2218128540145
REQ-131686,/auth/logout,332,500,mobile_app,792.8267052298714
REQ-112024,/auth/logout,2273,200,browser,784.800614407545
REQ-087290,/users,580,200,browser,354.55895707467033
REQ-013532,/orders,2833,200,mobile_app,708.242512836634
REQ-114089,/users,3143,200,browser,563.2714396849036
REQ-020803,/users,748,200,mobile_app,692.2839849189487
REQ-121038,/auth/logout,1653,200,mobile_app,1010.3690402035584
REQ-114260,/products,2201,200,browser,150.31152962802886
REQ-113186,/users,1625,200,browser,572.5376804934068
REQ-100834,/auth/login,4837,400,browser,612.5958187730581
REQ-104174,/users,359,200,script,940.860112391322
REQ-000083,/orders,2463,404,browser,825.615701494223
REQ-122525,/orders,380,200,mobile_app,90.9618669057655
REQ-118425,/products,3065,200,browser,287.0057142655805
REQ-120292,/orders,2593,400,browser,301.31174945510554
REQ-058808,/orders,3414,200,mobile_app,679.4581970193203
REQ-070346,/users,4664,400,other,340.8655551895074
REQ-141845,/auth/login,255,200,browser,395.2693435787537
REQ-025787,/users,3019,200,mobile_app,213.35724498124517
REQ-134471,/users,1292,200,browser,369.7816058706897
REQ-038388,/auth/logout,4872,200,script,236.14017873225671
REQ-039821,/auth/logout,4055,400,browser,410.7898930139714
REQ-053704,/auth/logout,1032,200,browser,856.4424094281667
REQ-011503,/products,3392,200,script,108.9786527052579
REQ-112992,/users,4365,200,mobile_app,891.5040597904281
REQ-107815,/users,1553,200,browser,835.6215967580271
REQ-095492,/auth/login,262,404,other,166.41481322749644
REQ-125186,/users,4284,200,browser,334.4725351125167
REQ-058856,/orders,3045,200,mobile_app,757.0984052321749
REQ-053685,/auth/login,23,200,browser,771.092868740055
REQ-054970,/products,2612,200,mobile_app,853.9433414711543
REQ-098213,/orders,4054,201,mobile_app,263.5269452820623
REQ-136965,/orders,4280,200,browser,491.2399468343212
REQ-045676,/orders,3975,200,browser,816.3054817378155
REQ-034433,/auth/login,1491,404,script,67.42814581457198
REQ-149987,/auth/login,4198,200,browser,700.2890986352226
REQ-108732,/auth/login,4713,200,mobile_app,226.11084296303972
REQ-013785,/orders,3945,200,mobile_app,275.7490515077609
REQ-083244,/users,1611,200,mobile_app,712.9215588194321
REQ-028021,/orders,4223,200,mobile_app,158.28621668053142
REQ-083586,/auth/login,345,201,other,277.91774463939606
REQ-117335,/orders,2546,200,mobile_app,261.7751199933784
REQ-048882,/orders,4819,200,other,770.2726943352455
REQ-052917,/users,411,200,mobile_app,72.51531037553939
REQ-141875,/products,1404,200,mobile_app,282.65161620998003
REQ-103615,/auth/logout,2649,200,browser,249.2211197215861
REQ-116358,/auth/login,936,200,mobile_app,408.2996437776157
REQ-102828,/orders,2448,404,mobile_app,650.3585585473033
REQ-068302,/auth/login,763,200,mobile_app,1014.4530013049866
REQ-085658,/auth/logout,4296,200,mobile_app,484.070321435492
REQ-143790,/orders,1979,200,script,641.5725188117528
REQ-003744,/users,1475,200,mobile_app,408.3862427944401
REQ-122422,/auth/login,3385,200,script,1017.7057148715254
REQ-018493,/orders,1714,200,script,203.89230200292013
REQ-075779,/users,4258,201,mobile_app,586.4965755853981
REQ-067523,/orders,2563,200,browser,956.8486182895372
REQ-032993,/orders,2852,400,mobile_app,669.6080939643289
REQ-093623,/products,1769,200,browser,578.0664495373269
REQ-041302,/orders,4257,200,mobile_app,887.995003690484
REQ-134235,/auth/logout,1039,201,browser,996.4983206679856
REQ-147828,/users,1604,200,browser,453.0342622281886
REQ-080607,/products,1871,200,mobile_app,650.6056039437796
REQ-139222,/users,3771,200,mobile_app,511.09887453739617
REQ-033245,/orders,949,200,browser,722.5385000408802
REQ-072963,/auth/logout,1931,400,browser,176.62175863124054
REQ-049048,/auth/login,870,401,browser,918.1331892975744
REQ-074223,/orders,384,200,browser,317.4610565861254
REQ-083928,/users,803,200,mobile_app,354.12733599297337
REQ-100008,/auth/login,2058,200,browser,576.7248914491475
REQ-125625,/products,3653,200,mobile_app,953.4610294455448
REQ-140607,/users,2424,200,mobile_app,505.8664383652894
REQ-016549,/orders,1607,200,mobile_app,373.25732939162833
REQ-062042,/products,740,200,browser,450.59797388110206
REQ-013462,/users,3884,404,mobile_app,610.6076428362376
REQ-043824,/users,4544,400,browser,856.0098052645233
REQ-010660,/products,1118,200,mobile_app,332.95074306042545
REQ-072224,/orders,2344,200,browser,163.30061534439136
REQ-144609,/products,3634,201,mobile_app,260.8401267191074
REQ-014694,/products,3127,200,script,140.1449001267028
REQ-128001,/users,4781,200,mobile_app,572.1464207194659
REQ-017197,/users,2031,200,script,345.1929066516896
REQ-129268,/products,131,200,mobile_app,807.2237265406756
REQ-142876,/auth/logout,3985,401,mobile_app,936.6248377160412
REQ-036623,/products,2779,201,other,400.0928135173627
REQ-146140,/auth/login,412,201,mobile_app,668.8616593281513
REQ-084041,/orders,877,200,mobile_app,854.0342871250009
REQ-099112,/auth/login,833,200,other,270.12249343774107
REQ-024438,/products,3187,200,browser,927.0947271234908
REQ-052440,/auth/login,3207,200,browser,53.91599720788269
REQ-121346,/auth/logout,3510,200,mobile_app,204.43133404568405
REQ-052628,/orders,3226,200,mobile_app,675.1263507898758
REQ-065294,/users,2123,200,mobile_app,347.1835658977113
REQ-148409,/users,3051,200,script,162.94777105273474
REQ-070146,/auth/login,4651,200,browser,826.8322293845459
REQ-010918,/orders,1968,200,browser,25.377724974110976
REQ-052319,/users,3801,200,browser,936.263496100347
REQ-013292,/users,2196,404,script,819.193777210377
REQ-056646,/users,42,200,mobile_app,525.0239845347814
REQ-018166,/orders,1997,200,browser,992.9633899563116
REQ-018465,/orders,2904,200,mobile_app,503.7656838760104
REQ-127650,/users,1864,400,mobile_app,455.33139155594046
REQ-070412,/products,4520,200,script,411.48726567317135
REQ-008491,/auth/login,3841,200,mobile_app,20.192978099389823
REQ-111324,/users,2855,200,browser,6.591510563209466
REQ-133041,/auth/logout,3160,500,mobile_app,973.6548053539556
REQ-022258,/orders,2444,400,mobile_app,649.4845997062307
REQ-019821,/orders,2826,200,browser,513.9297038054868
REQ-040269,/orders,781,200,other,246.1434073820749
REQ-029361,/orders,446,200,mobile_app,276.09185556595554
REQ-071954,/orders,4302,400,browser,835.1857347086083
REQ-038289,/auth/login,4966,200,script,198.7060123568769
REQ-068213,/products,4770,200,script,870.6743959490567
REQ-134797,/users,2408,401,script,109.10243482002562
REQ-064738,/orders,1804,400,browser,415.6873446870241
REQ-009812,/auth/login,4139,500,mobile_app,791.6555842788696
REQ-040305,/orders,189,400,script,977.8691896195828
REQ-115292,/users,832,200,browser,143.47573984724846
REQ-095275,/orders,4750,200,script,306.67012031882354
REQ-129588,/auth/logout,3351,200,script,592.7929817378916
REQ-109902,/products,4297,200,other,1015.3742768790772
REQ-003471,/users,2910,200,mobile_app,328.32225469500014
REQ-022626,/orders,409,200,browser,121.85019339457466
REQ-048628,/products,1014,200,mobile_app,699.0629246007663
REQ-122170,/products,2002,500,browser,415.6723719427952
REQ-014851,/auth/login,912,200,other,8.103887048651307
REQ-133243,/auth/login,1885,200,mobile_app,73.41396696349115
REQ-145466,/auth/login,4134,400,mobile_app,788.417113933052
REQ-133028,/products,1046,200,browser,888.2280522746621
REQ-125450,/products,2175,200,browser,942.5476338307642
REQ-052350,/orders,638,404,browser,288.0859897005224
REQ-049981,/users,884,401,mobile_app,841.0538994169929
REQ-092370,/auth/login,3556,400,mobile_app,171.70804192455734
REQ-081480,/products,4031,400,other,1007.7382540802072
REQ-047349,/auth/logout,1488,200,script,911.689767550439
REQ-021337,/products,3607,200,browser,859.8124334650081
REQ-142344,/auth/logout,1759,200,script,422.5483835068434
REQ-116820,/users,2118,200,mobile_app,586.7963438583117
REQ-036581,/orders,1817,200,browser,413.5790214042436
REQ-081798,/auth/logout,3651,200,browser,893.4778213362579
REQ-108350,/orders,3751,200,browser,251.92265694739817
REQ-069771,/auth/logout,3044,200,mobile_app,975.7017980820503
REQ-138770,/orders,176,200,script,108.0311735906968
REQ-132603,/users,1575,400,mobile_app,56.534182432354605
REQ-019825,/orders,4231,200,mobile_app,893.7355890997472
REQ-046313,/orders,1487,200,browser,752.5975494898154
REQ-092861,/orders,3226,400,mobile_app,484.6795050642348
REQ-128234,/orders,4882,400,mobile_app,604.1792299558449
REQ-145582,/orders,269,200,browser,315.95155645775515
REQ-005111,/auth/logout,2468,200,mobile_app,673.1717947366274
REQ-095290,/users,165,200,browser,9.212784871035412
REQ-118669,/orders,2162,200,script,259.7939914787725
REQ-027826,/auth/login,741,200,browser,439.9648571700977
REQ-081165,/auth/logout,283,400,browser,752.1711316079031
REQ-093033,/orders,1928,200,other,266.9444304108791
REQ-001919,/orders,1342,200,mobile_app,836.2765264557898
REQ-091763,/orders,3340,200,other,867.3465470482766
REQ-016583,/products,2414,200,mobile_app,843.6770146572883
REQ-122355,/orders,4810,200,browser,315.17089962639267
REQ-102693,/users,2226,200,mobile_app,72.95521592334121
REQ-044680,/auth/login,59,200,mobile_app,296.71342985748555
REQ-079630,/orders,3116,200,browser,684.1892851725232
REQ-095072,/orders,1699,200,mobile_app,308.2582149456154
REQ-145489,/auth/login,4596,200,mobile_app,855.5973880893433
REQ-101433,/products,764,200,script,833.3862123936573
REQ-024189,/auth/login,2431,200,mobile_app,433.83067947397984
REQ-108394,/users,3696,200,browser,674.6358085371645
REQ-100163,/orders,4132,200,browser,854.2547468624049
REQ-079610,/products,2636,200,mobile_app,590.1964894857389
REQ-075932,/products,773,200,mobile_app,119.36275169761194
REQ-119718,/users,4172,200,mobile_app,382.7674802305715
REQ-092695,/products,2400,200,other,77.77381279734591
REQ-104654,/users,508,200,mobile_app,276.60587947713725
REQ-090459,/users,4082,200,mobile_app,177.68031624716585
REQ-052376,/users,1284,200,browser,388.1025463829455
REQ-134884,/orders,1257,200,mobile_app,688.1325594997974
REQ-093970,/auth/logout,3203,200,script,779.4341043542694
REQ-145591,/users,62,401,other,215.74193889058776
REQ-065703,/auth/logout,1244,200,other,703.7939790568719
REQ-056571,/auth/login,1218,200,browser,650.2934552588738
REQ-125992,/auth/login,4229,200,other,714.7507624613538
REQ-117194,/orders,3138,200,mobile_app,211.2761659338433
REQ-133325,/users,2051,200,other,493.0951858189195
REQ-147700,/products,2796,200,mobile_app,491.8347514769362
REQ-027943,/products,4602,200,script,970.21331220411
REQ-016245,/orders,3977,200,mobile_app,857.995031174261
REQ-042253,/products,4049,200,other,721.0979153536564
REQ-031747,/orders,1183,200,mobile_app,632.0233241304152
REQ-071411,/products,4002,400,browser,103.4665027553333
REQ-100329,/orders,2670,200,other,275.4145073045015
REQ-028240,/orders,713,200,mobile_app,895.9339608868522
REQ-065104,/auth/logout,4254,200,browser,947.3593649737132
REQ-033334,/users,4498,400,other,26.32845001258878
REQ-131866,/orders,69,500,other,221.1362826650391
REQ-043967,/products,2710,200,browser,79.79623390389155
REQ-102864,/auth/logout,1972,200,browser,409.8378210439539
REQ-104853,/auth/login,3324,404,script,827.7807002387482
REQ-040381,/auth/login,3693,201,browser,835.548286803032
REQ-123408,/users,4708,500,script,122.16913618428995
REQ-011785,/products,4153,404,script,616.4677138269395
REQ-009337,/products,1710,200,script,674.1570994689403
REQ-027246,/products,2746,200,browser,569.256576672858
REQ-055793,/users,616,404,mobile_app,287.1397205824864
REQ-126257,/orders,235,200,browser,222.6680344380793
